calendar_month,month,time,precipitation_sum,precipitation_sum_p10,precipitation_sum_p90,sunshine_hours,sunshine_hours_p10,sunshine_hours_p90,temperature_2m_mean,temperature_2m_mean_p10,temperature_2m_mean_p90,relative_humidity_2m_mean,relative_humidity_2m_mean_p10,relative_humidity_2m_mean_p90,temperature_2m_min_absolute,temperature_2m_max_absolute
1,1,Jan,75.0,75.0,75.0,150.55,150.55,150.55,-6.48,-14.5,1.6,76.45,68.0,88.0,-25.0,13.2
2,2,Feb,43.6,43.6,43.6,181.17,181.17,181.17,-5.51,-13.9,0.48,79.04,68.5,91.0,-22.7,4.9
3,3,Mar,100.9,100.9,100.9,180.77,180.77,180.77,1.36,-3.8,9.2,74.87,60.0,90.0,-20.9,16.7
4,4,Apr,99.8,99.8,99.8,234.26,234.26,234.26,7.23,1.47,12.62,75.17,59.0,88.4,-5.4,22.1
5,5,May,75.0,75.0,75.0,341.95,341.95,341.95,12.71,6.7,19.8,63.84,44.0,81.0,0.0,27.8
6,6,Jun,88.1,88.1,88.1,398.34,398.34,398.34,20.03,16.97,24.12,63.43,42.7,80.1,9.4,32.1
7,7,Jul,95.4,95.4,95.4,407.57,407.57,407.57,23.24,20.3,27.6,66.94,53.0,81.0,13.0,36.9
8,8,Aug,106.5,106.5,106.5,352.89,352.89,352.89,21.15,18.6,23.4,73.9,66.0,84.0,12.4,28.3
9,9,Sep,31.9,31.9,31.9,211.26,211.26,211.26,19.01,14.77,22.19,72.86,63.0,87.4,8.7,28.5
