calendar_month,month,time,precipitation_sum,precipitation_sum_p10,precipitation_sum_p90,sunshine_hours,sunshine_hours_p10,sunshine_hours_p90,temperature_2m_mean,temperature_2m_mean_p10,temperature_2m_mean_p90,relative_humidity_2m_mean,relative_humidity_2m_mean_p10,relative_humidity_2m_mean_p90,temperature_2m_min_absolute,temperature_2m_max_absolute
1,1,Jan,39.5,39.5,39.5,257.91,257.91,257.91,13.06,10.8,16.5,78.03,65.0,87.0,4.2,25.0
2,2,Feb,8.5,8.5,8.5,271.86,271.86,271.86,19.72,15.37,22.91,60.14,43.7,80.5,10.6,32.0
3,3,Mar,26.2,26.2,26.2,315.77,315.77,315.77,25.4,21.7,28.4,51.97,40.0,68.0,14.8,36.7
4,4,Apr,17.6,17.6,17.6,318.88,318.88,318.88,29.87,23.74,35.35,35.93,21.0,61.3,16.1,42.5
5,5,May,31.6,31.6,31.6,347.32,347.32,347.32,32.88,27.3,38.6,39.55,17.0,64.0,21.1,44.7
6,6,Jun,32.7,32.7,32.7,318.19,318.19,318.19,33.45,28.99,37.15,46.9,36.3,62.0,23.3,43.6
7,7,Jul,307.9,307.9,307.9,255.84,255.84,255.84,30.54,27.9,33.1,74.68,62.0,88.0,25.1,38.7
8,8,Aug,258.8,258.8,258.8,256.71,256.71,256.71,29.51,28.5,30.8,80.97,72.0,88.0,24.8,35.9
9,9,Sep,91.5,91.5,91.5,200.04,200.04,200.04,29.01,27.9,30.5,75.24,66.0,86.0,24.3,35.0
