calendar_month,month,time,precipitation_sum,precipitation_sum_p10,precipitation_sum_p90,sunshine_hours,sunshine_hours_p10,sunshine_hours_p90,temperature_2m_mean,temperature_2m_mean_p10,temperature_2m_mean_p90,relative_humidity_2m_mean,relative_humidity_2m_mean_p10,relative_humidity_2m_mean_p90,temperature_2m_min_absolute,temperature_2m_max_absolute
1,1,Jan,15.1,15.1,15.1,360.64,360.64,360.64,21.15,20.0,22.4,52.48,44.0,62.0,13.7,31.3
2,2,Feb,93.1,93.1,93.1,300.91,300.91,300.91,21.03,18.64,22.4,59.54,41.8,82.3,15.0,30.0
3,3,Mar,232.3,232.3,232.3,320.99,320.99,320.99,19.03,18.3,19.9,80.32,74.0,85.0,14.5,26.4
4,4,Apr,167.3,167.3,167.3,298.17,298.17,298.17,19.07,18.29,19.9,79.0,72.0,86.0,14.1,27.0
5,5,May,65.2,65.2,65.2,323.13,323.13,323.13,19.16,18.8,19.7,76.23,70.0,82.0,14.3,25.9
6,6,Jun,30.6,30.6,30.6,293.16,293.16,293.16,18.37,17.4,19.3,70.7,66.0,76.0,10.6,26.5
7,7,Jul,8.5,8.5,8.5,297.87,297.87,297.87,18.22,17.3,18.9,68.9,64.0,75.0,11.6,26.4
8,8,Aug,17.8,17.8,17.8,288.01,288.01,288.01,18.54,17.4,19.7,62.52,54.0,74.0,11.1,27.9
9,9,Sep,9.3,9.3,9.3,102.72,102.72,102.72,18.91,17.8,20.2,64.36,57.0,70.0,12.5,28.1
