calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,20.64,17.3,24.1,371
2,Feb,20.79,17.1,24.55,336
3,Mar,22.14,18.0,25.8,372
4,Apr,21.79,17.0,25.34,387
5,May,23.0,18.5,27.2,403
6,Jun,22.35,17.8,27.3,390
7,Jul,23.94,18.32,28.96,403
8,Aug,24.17,18.32,29.18,403
9,Sep,24.12,18.3,28.71,130
