date,daytime_temperature,daylight_hours_sampled
2026-01-01,5.35,10
2026-01-02,8.07,10
2026-01-03,16.31,10
2026-01-04,16.65,10
2026-01-05,15.34,10
2026-01-06,17.03,10
2026-01-07,17.3,10
2026-01-08,12.43,10
2026-01-09,10.68,10
2026-01-10,16.2,10
2026-01-11,11.39,10
2026-01-12,5.51,10
2026-01-13,7.55,10
2026-01-14,11.54,10
2026-01-15,12.41,10
2026-01-16,12.99,10
2026-01-17,9.5,10
2026-01-18,6.64,10
2026-01-19,5.97,10
2026-01-20,7.9,10
2026-01-21,10.18,10
2026-01-22,11.87,10
2026-01-23,11.82,10
2026-01-24,13.32,10
2026-01-25,14.4,10
2026-01-26,12.28,10
2026-01-27,12.41,10
2026-01-28,12.8,10
2026-01-29,14.19,10
2026-01-30,13.99,10
2026-01-31,13.41,10
2026-02-01,13.42,10
2026-02-02,11.71,10
2026-02-03,11.98,10
2026-02-04,14.11,10
2026-02-05,13.65,10
2026-02-06,13.61,10
2026-02-07,16.11,10
2026-02-08,15.16,10
2026-02-09,13.89,10
2026-02-10,12.26,10
2026-02-11,12.65,10
2026-02-12,14.67,11
2026-02-13,13.59,11
2026-02-14,15.37,11
2026-02-15,17.25,11
2026-02-16,14.06,11
2026-02-17,12.9,11
2026-02-18,12.4,11
2026-02-19,11.95,11
2026-02-20,14.45,11
2026-02-21,12.99,11
2026-02-22,10.78,11
2026-02-23,12.43,11
2026-02-24,13.62,11
2026-02-25,13.74,11
2026-02-26,12.07,11
2026-02-27,10.99,12
2026-02-28,10.51,12
2026-03-01,11.51,12
2026-03-02,13.41,12
2026-03-03,14.43,12
2026-03-04,15.56,12
2026-03-05,14.22,12
2026-03-06,14.89,12
2026-03-07,14.52,12
2026-03-08,13.41,12
2026-03-09,12.41,12
2026-03-10,13.63,12
2026-03-11,14.05,12
2026-03-12,14.43,12
2026-03-13,13.66,12
2026-03-14,13.4,12
2026-03-15,13.93,12
2026-03-16,13.88,12
2026-03-17,12.48,12
2026-03-18,12.8,12
2026-03-19,10.58,12
2026-03-20,9.12,12
2026-03-21,10.26,12
2026-03-22,12.07,12
2026-03-23,12.54,12
2026-03-24,12.18,12
2026-03-25,12.78,12
2026-03-26,14.42,12
2026-03-27,13.99,12
2026-03-28,11.98,12
2026-03-29,13.52,12
2026-03-30,14.97,12
2026-03-31,15.03,12
2026-04-01,12.96,12
2026-04-02,13.18,12
2026-04-03,14.51,12
2026-04-04,14.79,12
2026-04-05,16.04,12
2026-04-06,18.28,12
2026-04-07,18.54,12
2026-04-08,21.1,12
2026-04-09,17.45,13
2026-04-10,16.15,13
2026-04-11,15.36,13
2026-04-12,16.39,13
2026-04-13,16.65,13
2026-04-14,16.8,13
2026-04-15,18.64,14
2026-04-16,18.31,14
2026-04-17,18.91,14
2026-04-18,19.19,14
2026-04-19,18.54,14
2026-04-20,18.62,14
2026-04-21,20.05,14
2026-04-22,19.35,14
2026-04-23,13.26,14
2026-04-24,16.14,14
2026-04-25,18.51,14
2026-04-26,21.65,14
2026-04-27,22.54,14
2026-04-28,21.06,14
2026-04-29,21.2,14
2026-04-30,21.81,14
2026-05-01,13.01,14
2026-05-02,12.66,14
2026-05-03,11.46,14
2026-05-04,16.2,14
2026-05-05,20.83,14
2026-05-06,21.02,14
2026-05-07,21.34,14
2026-05-08,19.79,14
2026-05-09,21.92,14
2026-05-10,21.65,14
2026-05-11,22.49,14
2026-05-12,24.71,14
2026-05-13,23.56,14
2026-05-14,22.28,14
2026-05-15,21.77,14
2026-05-16,21.31,14
2026-05-17,21.95,14
2026-05-18,22.54,14
2026-05-19,20.85,14
2026-05-20,21.93,14
2026-05-21,22.61,14
2026-05-22,21.31,14
2026-05-23,21.09,14
2026-05-24,22.41,14
2026-05-25,23.83,14
2026-05-26,25.92,14
2026-05-27,27.2,14
2026-05-28,25.47,14
2026-05-29,25.4,14
2026-05-30,23.79,14
2026-05-31,25.54,14
2026-06-01,26.34,14
2026-06-02,26.25,14
2026-06-03,26.49,14
2026-06-04,26.92,14
2026-06-05,24.74,14
2026-06-06,25.48,14
2026-06-07,28.76,14
2026-06-08,30.31,14
2026-06-09,28.01,14
2026-06-10,29.81,14
2026-06-11,29.23,14
2026-06-12,27.39,14
2026-06-13,24.22,14
2026-06-14,26.09,14
2026-06-15,27.24,14
2026-06-16,28.15,14
2026-06-17,28.91,14
2026-06-18,26.59,14
2026-06-19,27.06,14
2026-06-20,26.92,14
2026-06-21,28.59,14
2026-06-22,29.98,14
2026-06-23,30.88,14
2026-06-24,29.34,14
2026-06-25,30.48,14
2026-06-26,31.39,14
2026-06-27,31.41,14
2026-06-28,28.88,14
2026-06-29,30.97,14
2026-06-30,32.92,14
2026-07-01,31.42,14
2026-07-02,30.13,14
2026-07-03,31.57,14
2026-07-04,30.19,14
2026-07-05,29.0,14
2026-07-06,29.49,14
2026-07-07,30.54,14
2026-07-08,29.95,14
2026-07-09,28.52,14
2026-07-10,26.89,14
2026-07-11,29.5,14
2026-07-12,30.81,14
2026-07-13,31.41,14
2026-07-14,30.74,14
2026-07-15,31.43,14
2026-07-16,33.48,14
2026-07-17,32.41,14
2026-07-18,33.52,14
2026-07-19,33.6,14
2026-07-20,33.7,14
2026-07-21,33.82,14
2026-07-22,32.29,14
2026-07-23,29.92,14
2026-07-24,26.26,14
2026-07-25,23.69,14
2026-07-26,27.21,14
2026-07-27,29.94,14
2026-07-28,33.06,14
2026-07-29,31.81,14
2026-07-30,29.24,14
2026-07-31,29.01,14
2026-08-01,28.19,14
2026-08-02,28.65,14
2026-08-03,31.38,14
2026-08-04,32.21,14
2026-08-05,32.56,14
2026-08-06,32.62,14
2026-08-07,32.56,14
2026-08-08,33.43,14
2026-08-09,32.61,14
2026-08-10,31.01,14
2026-08-11,32.53,14
2026-08-12,32.02,14
2026-08-13,30.44,14
2026-08-14,28.45,14
2026-08-15,26.35,14
2026-08-16,27.16,14
2026-08-17,28.64,14
2026-08-18,28.71,14
2026-08-19,29.72,14
2026-08-20,32.19,14
2026-08-21,32.7,14
2026-08-22,31.73,14
2026-08-23,34.99,14
2026-08-24,34.8,14
2026-08-25,34.34,14
2026-08-26,33.47,14
2026-08-27,33.94,14
2026-08-28,32.44,14
2026-08-29,29.45,13
2026-08-30,29.78,13
2026-08-31,30.95,13
2026-09-01,32.21,13
2026-09-02,32.98,13
2026-09-03,31.7,13
2026-09-04,28.85,13
2026-09-05,30.08,13
2026-09-06,31.75,13
2026-09-07,31.03,13
2026-09-08,28.35,12
2026-09-09,28.77,12
2026-09-10,29.16,12
2026-09-11,30.66,12
2026-09-12,30.65,12
2026-09-13,28.91,12
2026-09-14,26.61,12
2026-09-15,24.37,12
2026-09-16,24.32,12
2026-09-17,25.38,12
2026-09-18,26.53,12
2026-09-19,27.5,12
2026-09-20,27.82,12
2026-09-21,27.97,12
2026-09-22,20.87,12
2026-09-23,19.18,12
