date,precipitation_sum,accumulated_precipitation
2026-01-01,0.0,0.0
2026-01-02,0.0,0.0
2026-01-03,0.0,0.0
2026-01-04,0.0,0.0
2026-01-05,0.0,0.0
2026-01-06,0.0,0.0
2026-01-07,0.0,0.0
2026-01-08,0.0,0.0
2026-01-09,0.0,0.0
2026-01-10,0.0,0.0
2026-01-11,0.0,0.0
2026-01-12,0.0,0.0
2026-01-13,0.0,0.0
2026-01-14,4.4,4.4
2026-01-15,1.4,5.8
2026-01-16,0.5,6.3
2026-01-17,2.7,9.0
2026-01-18,0.4,9.4
2026-01-19,0.0,9.4
2026-01-20,1.6,11.0
2026-01-21,2.0,13.0
2026-01-22,0.6,13.6
2026-01-23,0.0,13.6
2026-01-24,0.0,13.6
2026-01-25,0.0,13.6
2026-01-26,0.2,13.8
2026-01-27,0.0,13.8
2026-01-28,0.0,13.8
2026-01-29,0.0,13.8
2026-01-30,0.0,13.8
2026-01-31,1.0,14.8
2026-02-01,0.0,14.8
2026-02-02,0.0,14.8
2026-02-03,0.0,14.8
2026-02-04,0.7,15.5
2026-02-05,0.3,15.8
2026-02-06,0.0,15.8
2026-02-07,0.0,15.8
2026-02-08,0.0,15.8
2026-02-09,0.0,15.8
2026-02-10,0.0,15.8
2026-02-11,0.3,16.1
2026-02-12,0.0,16.1
2026-02-13,0.0,16.1
2026-02-14,0.0,16.1
2026-02-15,0.0,16.1
2026-02-16,0.1,16.2
2026-02-17,0.0,16.2
2026-02-18,0.0,16.2
2026-02-19,0.0,16.2
2026-02-20,0.0,16.2
2026-02-21,0.0,16.2
2026-02-22,1.4,17.6
2026-02-23,0.0,17.6
2026-02-24,0.0,17.6
2026-02-25,0.0,17.6
2026-02-26,0.0,17.6
2026-02-27,0.0,17.6
2026-02-28,0.0,17.6
2026-03-01,0.0,17.6
2026-03-02,0.0,17.6
2026-03-03,0.0,17.6
2026-03-04,0.0,17.6
2026-03-05,7.3,24.9
2026-03-06,0.0,24.9
2026-03-07,0.0,24.9
2026-03-08,0.0,24.9
2026-03-09,0.2,25.1
2026-03-10,0.0,25.1
2026-03-11,0.0,25.1
2026-03-12,0.6,25.7
2026-03-13,0.3,26.0
2026-03-14,0.0,26.0
2026-03-15,0.1,26.1
2026-03-16,0.3,26.4
2026-03-17,6.4,32.8
2026-03-18,0.0,32.8
2026-03-19,0.0,32.8
2026-03-20,0.0,32.8
2026-03-21,0.4,33.2
2026-03-22,0.0,33.2
2026-03-23,1.0,34.2
2026-03-24,0.1,34.3
2026-03-25,0.0,34.3
2026-03-26,0.0,34.3
2026-03-27,0.0,34.3
2026-03-28,0.1,34.4
2026-03-29,1.1,35.5
2026-03-30,9.3,44.8
2026-03-31,8.0,52.8
2026-04-01,0.0,52.8
2026-04-02,0.4,53.2
2026-04-03,0.0,53.2
2026-04-04,5.3,58.5
2026-04-05,2.7,61.2
2026-04-06,1.6,62.8
2026-04-07,6.0,68.8
2026-04-08,0.6,69.4
2026-04-09,0.3,69.7
2026-04-10,0.0,69.7
2026-04-11,3.3,73.0
2026-04-12,8.9,81.9
2026-04-13,0.1,82.0
2026-04-14,0.0,82.0
2026-04-15,0.0,82.0
2026-04-16,0.0,82.0
2026-04-17,0.0,82.0
2026-04-18,0.0,82.0
2026-04-19,0.0,82.0
2026-04-20,0.3,82.3
2026-04-21,0.7,83.0
2026-04-22,0.6,83.6
2026-04-23,0.0,83.6
2026-04-24,0.1,83.7
2026-04-25,0.0,83.7
2026-04-26,0.5,84.2
2026-04-27,1.7,85.9
2026-04-28,0.0,85.9
2026-04-29,0.0,85.9
2026-04-30,0.0,85.9
2026-05-01,0.1,86.0
2026-05-02,1.2,87.2
2026-05-03,1.1,88.3
2026-05-04,0.0,88.3
2026-05-05,0.0,88.3
2026-05-06,0.2,88.5
2026-05-07,1.2,89.7
2026-05-08,3.9,93.6
2026-05-09,0.3,93.9
2026-05-10,3.4,97.3
2026-05-11,15.0,112.3
2026-05-12,7.0,119.3
2026-05-13,4.9,124.2
2026-05-14,0.0,124.2
2026-05-15,0.0,124.2
2026-05-16,0.6,124.8
2026-05-17,8.5,133.3
2026-05-18,0.6,133.9
2026-05-19,2.0,135.9
2026-05-20,1.3,137.2
2026-05-21,2.1,139.3
2026-05-22,0.7,140.0
2026-05-23,6.8,146.8
2026-05-24,2.0,148.8
2026-05-25,8.8,157.6
2026-05-26,1.8,159.4
2026-05-27,6.3,165.7
2026-05-28,2.6,168.3
2026-05-29,0.0,168.3
2026-05-30,0.0,168.3
