calendar_month,month,time,precipitation_sum,precipitation_sum_p10,precipitation_sum_p90,sunshine_hours,sunshine_hours_p10,sunshine_hours_p90,temperature_2m_mean,temperature_2m_mean_p10,temperature_2m_mean_p90,relative_humidity_2m_mean,relative_humidity_2m_mean_p10,relative_humidity_2m_mean_p90,temperature_2m_min_absolute,temperature_2m_max_absolute
1,1,Jan,151.0,151.0,151.0,131.43,131.43,131.43,5.69,2.3,7.8,85.03,79.0,90.0,-1.3,12.2
2,2,Feb,106.9,106.9,106.9,101.49,101.49,101.49,7.44,5.3,11.03,85.21,78.7,93.3,-1.0,13.7
3,3,Mar,93.5,93.5,93.5,220.56,220.56,220.56,8.31,5.8,10.1,78.87,73.0,86.0,0.9,14.1
4,4,Apr,54.3,54.3,54.3,316.16,316.16,316.16,9.91,7.31,12.31,75.8,68.9,80.2,1.9,16.4
5,5,May,47.5,47.5,47.5,390.64,390.64,390.64,13.34,9.9,17.7,69.58,60.0,81.0,3.5,22.3
6,6,Jun,110.2,110.2,110.2,363.9,363.9,363.9,15.95,12.48,19.85,76.33,67.9,83.1,8.5,27.2
7,7,Jul,8.3,8.3,8.3,395.0,395.0,395.0,18.46,16.8,20.0,69.94,64.0,75.0,11.2,26.8
8,8,Aug,100.1,100.1,100.1,323.53,323.53,323.53,16.93,14.4,18.9,74.84,67.0,85.0,9.2,25.3
9,9,Sep,30.7,30.7,30.7,105.36,105.36,105.36,16.18,13.92,18.44,77.17,73.0,82.7,9.4,23.0
