calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,-5.9,-12.21,0.01,260
2,Feb,-2.03,-10.72,4.96,278
3,Mar,9.71,3.95,15.4,366
4,Apr,10.28,4.0,15.86,415
5,May,16.89,10.01,24.19,492
6,Jun,21.85,13.73,31.0,494
7,Jul,20.32,14.7,27.89,498
8,Aug,21.41,15.5,28.4,452
9,Sep,18.0,13.4,22.18,247
