calendar_month,month,time,precipitation_sum,precipitation_sum_p10,precipitation_sum_p90,sunshine_hours,sunshine_hours_p10,sunshine_hours_p90,temperature_2m_mean,temperature_2m_mean_p10,temperature_2m_mean_p90,relative_humidity_2m_mean,relative_humidity_2m_mean_p10,relative_humidity_2m_mean_p90,temperature_2m_min_absolute,temperature_2m_max_absolute
1,1,Jan,53.3,53.3,53.3,80.61,80.61,80.61,-8.53,-14.2,-1.4,86.68,83.0,95.0,-18.8,1.2
2,2,Feb,41.1,41.1,41.1,99.62,99.62,99.62,-6.31,-15.46,1.53,86.39,79.0,94.3,-21.6,4.4
3,3,Mar,2.7,2.7,2.7,279.68,279.68,279.68,5.95,2.2,10.5,67.45,51.0,84.0,-3.2,17.1
4,4,Apr,27.7,27.7,27.7,274.13,274.13,274.13,7.87,4.04,11.91,62.67,45.0,82.2,0.7,17.5
5,5,May,54.3,54.3,54.3,361.77,361.77,361.77,16.82,11.2,21.8,55.45,36.0,77.0,3.8,29.5
6,6,Jun,97.6,97.6,97.6,415.16,415.16,415.16,20.57,15.59,25.31,62.13,49.8,77.2,8.2,35.0
7,7,Jul,55.3,55.3,55.3,435.88,435.88,435.88,21.0,18.3,24.5,59.13,47.0,72.0,12.1,33.6
8,8,Aug,28.2,28.2,28.2,398.69,398.69,398.69,22.64,18.2,27.7,54.87,45.0,65.0,12.1,37.6
9,9,Sep,40.1,40.1,40.1,178.62,178.62,178.62,17.41,14.88,20.84,68.17,60.0,77.6,9.5,28.1
