calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,24.75,17.3,30.82,429
2,Feb,25.9,18.23,31.27,364
3,Mar,22.47,14.55,29.0,386
4,Apr,19.72,12.77,25.36,338
5,May,15.31,8.72,21.88,313
6,Jun,12.89,7.49,18.0,300
7,Jul,12.93,8.4,18.45,316
8,Aug,13.35,8.8,18.2,341
9,Sep,17.44,10.5,23.8,311
