calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,19.4,11.8,25.95,326
2,Feb,23.19,14.8,30.45,308
3,Mar,29.73,20.26,38.38,367
4,Apr,27.41,19.84,33.7,395
5,May,30.87,21.43,38.57,434
6,Jun,36.54,26.96,42.7,420
7,Jul,39.41,31.63,45.4,434
8,Aug,40.57,33.3,46.1,409
9,Sep,37.24,30.24,42.3,233
