calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,-2.58,-6.1,1.43,218
2,Feb,-4.67,-9.66,2.68,263
3,Mar,5.68,1.9,9.43,368
4,Apr,7.78,2.7,12.5,435
5,May,13.21,7.1,19.59,528
6,Jun,17.99,12.62,23.2,562
7,Jul,18.44,14.0,23.63,550
8,Aug,18.49,14.1,22.4,480
9,Sep,15.34,11.68,18.52,189
