date,daytime_temperature,daylight_hours_sampled
2026-01-01,-2.09,9
2026-01-02,0.29,9
2026-01-03,-0.1,9
2026-01-04,2.66,9
2026-01-05,2.44,10
2026-01-06,4.33,10
2026-01-07,11.68,10
2026-01-08,8.55,10
2026-01-09,8.07,10
2026-01-10,8.07,10
2026-01-11,6.18,10
2026-01-12,4.66,10
2026-01-13,5.94,10
2026-01-14,8.67,10
2026-01-15,-1.09,10
2026-01-16,-0.7,10
2026-01-17,3.51,10
2026-01-18,1.72,10
2026-01-19,1.96,10
2026-01-20,-3.33,10
2026-01-21,0.71,10
2026-01-22,8.57,10
2026-01-23,4.7,10
2026-01-24,-8.18,10
2026-01-25,-7.17,10
2026-01-26,-5.19,10
2026-01-27,-8.0,10
2026-01-28,-7.96,10
2026-01-29,-9.39,10
2026-01-30,-9.8,10
2026-01-31,-9.27,10
2026-02-01,-7.9,10
2026-02-02,-4.25,10
2026-02-03,0.69,10
2026-02-04,0.07,10
2026-02-05,-3.56,10
2026-02-06,-3.56,10
2026-02-07,-8.96,10
2026-02-08,-7.75,10
2026-02-09,-4.67,10
2026-02-10,2.02,10
2026-02-11,5.72,10
2026-02-12,0.69,10
2026-02-13,-0.52,10
2026-02-14,7.24,10
2026-02-15,3.8,11
2026-02-16,5.17,11
2026-02-17,6.51,11
2026-02-18,9.25,11
2026-02-19,4.09,11
2026-02-20,9.27,11
2026-02-21,8.52,11
2026-02-22,2.32,11
2026-02-23,1.82,11
2026-02-24,-0.03,11
2026-02-25,7.98,11
2026-02-26,7.46,11
2026-02-27,6.91,11
2026-02-28,10.42,12
2026-03-01,8.59,12
2026-03-02,-0.36,12
2026-03-03,2.21,12
2026-03-04,9.77,12
2026-03-05,11.09,12
2026-03-06,9.67,12
2026-03-07,12.71,12
2026-03-08,19.92,12
2026-03-09,18.09,12
2026-03-10,20.87,12
2026-03-11,21.86,12
2026-03-12,3.7,12
2026-03-13,7.48,12
2026-03-14,11.86,12
2026-03-15,9.62,12
2026-03-16,18.73,12
2026-03-17,2.62,12
2026-03-18,1.58,12
2026-03-19,8.67,12
2026-03-20,15.31,12
2026-03-21,16.81,12
2026-03-22,20.34,12
2026-03-23,14.09,12
2026-03-24,6.86,12
2026-03-25,10.42,12
2026-03-26,21.87,12
2026-03-27,11.93,12
2026-03-28,6.08,13
2026-03-29,10.64,13
2026-03-30,16.6,13
2026-03-31,24.38,13
2026-04-01,26.38,13
2026-04-02,13.62,13
2026-04-03,20.5,13
2026-04-04,25.93,13
2026-04-05,18.09,13
2026-04-06,12.24,13
2026-04-07,10.75,13
2026-04-08,7.3,13
2026-04-09,10.92,13
2026-04-10,17.18,13
2026-04-11,19.52,13
2026-04-12,18.07,13
2026-04-13,24.22,13
2026-04-14,26.6,13
2026-04-15,28.19,13
2026-04-16,28.9,13
2026-04-17,24.85,13
2026-04-18,23.39,13
2026-04-19,12.05,13
2026-04-20,10.41,13
2026-04-21,11.07,13
2026-04-22,19.0,13
2026-04-23,24.58,13
2026-04-24,24.31,13
2026-04-25,14.92,13
2026-04-26,11.15,13
2026-04-27,15.92,13
2026-04-28,13.63,13
2026-04-29,14.48,13
2026-04-30,16.16,14
2026-05-01,14.66,14
2026-05-02,12.62,14
2026-05-03,12.6,14
2026-05-04,20.24,14
2026-05-05,25.49,14
2026-05-06,19.66,14
2026-05-07,14.61,14
2026-05-08,17.81,14
2026-05-09,18.99,14
2026-05-10,22.16,14
2026-05-11,13.19,15
2026-05-12,16.35,15
2026-05-13,19.42,15
2026-05-14,14.64,15
2026-05-15,17.49,15
2026-05-16,22.49,15
2026-05-17,25.77,15
2026-05-18,29.93,15
2026-05-19,31.51,15
2026-05-20,30.35,15
2026-05-21,17.18,15
2026-05-22,13.81,15
2026-05-23,12.33,15
2026-05-24,16.39,15
2026-05-25,20.95,15
2026-05-26,21.31,15
2026-05-27,23.77,15
2026-05-28,23.34,15
2026-05-29,21.53,15
2026-05-30,20.95,15
2026-05-31,21.53,15
2026-06-01,23.71,15
2026-06-02,20.77,15
2026-06-03,24.53,15
2026-06-04,27.17,15
2026-06-05,29.19,15
2026-06-06,28.58,15
2026-06-07,28.07,15
2026-06-08,22.93,15
2026-06-09,24.09,15
2026-06-10,26.36,15
2026-06-11,28.97,15
2026-06-12,30.6,15
2026-06-13,28.09,15
2026-06-14,28.69,15
2026-06-15,23.05,15
2026-06-16,22.23,15
2026-06-17,26.81,15
2026-06-18,27.72,15
2026-06-19,26.5,15
2026-06-20,27.04,15
2026-06-21,27.1,15
2026-06-22,27.53,15
2026-06-23,21.22,15
2026-06-24,23.91,15
2026-06-25,25.41,15
2026-06-26,26.77,15
2026-06-27,25.31,15
2026-06-28,22.71,15
2026-06-29,26.24,15
2026-06-30,27.84,15
2026-07-01,31.27,15
2026-07-02,34.6,15
2026-07-03,34.92,15
2026-07-04,34.85,15
2026-07-05,30.05,15
2026-07-06,25.59,15
2026-07-07,25.56,15
2026-07-08,25.21,15
2026-07-09,24.96,15
2026-07-10,26.85,15
2026-07-11,25.81,15
2026-07-12,24.62,15
2026-07-13,25.77,15
2026-07-14,28.7,15
2026-07-15,31.5,15
2026-07-16,32.13,15
2026-07-17,29.62,15
2026-07-18,28.45,15
2026-07-19,27.92,15
2026-07-20,26.14,15
2026-07-21,27.41,14
2026-07-22,28.14,14
2026-07-23,23.91,14
2026-07-24,24.29,14
2026-07-25,23.61,14
2026-07-26,25.54,14
2026-07-27,27.4,14
2026-07-28,25.15,14
2026-07-29,26.44,14
2026-07-30,27.0,14
2026-07-31,29.24,14
2026-08-01,27.92,14
2026-08-02,25.45,14
2026-08-03,28.32,14
2026-08-04,28.04,14
2026-08-05,26.86,14
