date,precipitation_sum,accumulated_precipitation
2026-06-16,0.4,776.0
2026-06-17,0.0,776.0
2026-06-18,1.6,777.6
2026-06-19,0.0,777.6
2026-06-20,1.7,779.3
2026-06-21,6.6,785.9
2026-06-22,2.4,788.3
2026-06-23,5.7,794.0
2026-06-24,7.3,801.3
2026-06-25,0.7,802.0
2026-06-26,0.0,802.0
2026-06-27,5.1,807.1
2026-06-28,3.6,810.7
2026-06-29,2.3,813.0
2026-06-30,5.3,818.3
2026-07-01,7.8,826.1
2026-07-02,4.6,830.7
2026-07-03,5.0,835.7
2026-07-04,4.1,839.8
2026-07-05,0.4,840.2
2026-07-06,1.7,841.9
2026-07-07,0.8,842.7
2026-07-08,1.5,844.2
2026-07-09,0.2,844.4
2026-07-10,1.0,845.4
2026-07-11,0.0,845.4
2026-07-12,5.4,850.8
2026-07-13,1.7,852.5
2026-07-14,0.9,853.4
2026-07-15,0.3,853.7
2026-07-16,8.1,861.8
2026-07-17,2.4,864.2
2026-07-18,3.7,867.9
2026-07-19,9.9,877.8
2026-07-20,6.8,884.6
2026-07-21,7.1,891.7
2026-07-22,5.5,897.2
2026-07-23,1.3,898.5
2026-07-24,0.0,898.5
2026-07-25,2.9,901.4
2026-07-26,1.8,903.2
2026-07-27,5.3,908.5
2026-07-28,1.7,910.2
2026-07-29,1.8,912.0
2026-07-30,0.2,912.2
2026-07-31,11.0,923.2
2026-08-01,4.4,927.6
2026-08-02,0.2,927.8
2026-08-03,2.0,929.8
2026-08-04,1.9,931.7
2026-08-05,2.5,934.2
2026-08-06,1.2,935.4
2026-08-07,4.0,939.4
2026-08-08,6.4,945.8
2026-08-09,1.8,947.6
2026-08-10,1.0,948.6
2026-08-11,2.6,951.2
2026-08-12,12.5,963.7
2026-08-13,2.4,966.1
2026-08-14,0.0,966.1
2026-08-15,1.4,967.5
2026-08-16,0.6,968.1
2026-08-17,4.5,972.6
2026-08-18,2.7,975.3
2026-08-19,2.2,977.5
2026-08-20,9.4,986.9
2026-08-21,0.9,987.8
2026-08-22,2.0,989.8
2026-08-23,3.2,993.0
2026-08-24,5.6,998.6
2026-08-25,1.3,999.9
2026-08-26,0.8,1000.7
2026-08-27,2.0,1002.7
2026-08-28,1.0,1003.7
2026-08-29,7.5,1011.2
2026-08-30,7.5,1018.7
2026-08-31,3.5,1022.2
2026-09-01,7.5,1029.7
2026-09-02,10.1,1039.8
2026-09-03,5.3,1045.1
2026-09-04,6.2,1051.3
2026-09-05,8.0,1059.3
2026-09-06,0.5,1059.8
2026-09-07,6.2,1066.0
2026-09-08,5.1,1071.1
2026-09-09,4.0,1075.1
2026-09-10,1.4,1076.5
2026-09-11,1.1,1077.6
2026-09-12,0.0,1077.6
2026-09-13,7.0,1084.6
2026-09-14,10.5,1095.1
2026-09-15,5.1,1100.2
2026-09-16,2.4,1102.6
2026-09-17,8.0,1110.6
2026-09-18,2.7,1113.3
2026-09-19,6.6,1119.9
2026-09-20,1.1,1121.0
2026-09-21,2.4,1123.4
2026-09-22,0.1,1123.5
2026-09-23,5.3,1128.8
