date,precipitation_sum,accumulated_precipitation
2026-01-01,14.7,14.7
2026-01-02,16.2,30.9
2026-01-03,0.0,30.9
2026-01-04,0.0,30.9
2026-01-05,1.8,32.7
2026-01-06,1.9,34.6
2026-01-07,0.0,34.6
2026-01-08,2.1,36.7
2026-01-09,1.0,37.7
2026-01-10,2.5,40.2
2026-01-11,9.2,49.4
2026-01-12,0.1,49.5
2026-01-13,0.8,50.3
2026-01-14,1.8,52.1
2026-01-15,1.4,53.5
2026-01-16,0.0,53.5
2026-01-17,0.0,53.5
2026-01-18,0.0,53.5
2026-01-19,1.0,54.5
2026-01-20,1.1,55.6
2026-01-21,1.8,57.4
2026-01-22,0.2,57.6
2026-01-23,0.0,57.6
2026-01-24,0.1,57.7
2026-01-25,0.0,57.7
2026-01-26,2.7,60.4
2026-01-27,3.5,63.9
2026-01-28,0.7,64.6
2026-01-29,0.2,64.8
2026-01-30,6.7,71.5
2026-01-31,0.4,71.9
2026-02-01,0.0,71.9
2026-02-02,0.0,71.9
2026-02-03,0.0,71.9
2026-02-04,0.0,71.9
2026-02-05,0.0,71.9
2026-02-06,0.4,72.3
2026-02-07,6.0,78.3
2026-02-08,3.8,82.1
2026-02-09,0.0,82.1
2026-02-10,0.0,82.1
2026-02-11,0.2,82.3
2026-02-12,1.4,83.7
2026-02-13,0.0,83.7
2026-02-14,29.2,112.9
2026-02-15,0.3,113.2
2026-02-16,0.7,113.9
2026-02-17,1.2,115.1
2026-02-18,0.0,115.1
2026-02-19,0.0,115.1
2026-02-20,0.8,115.9
2026-02-21,0.0,115.9
2026-02-22,0.0,115.9
2026-02-23,0.0,115.9
2026-02-24,2.2,118.1
2026-02-25,0.0,118.1
2026-02-26,0.0,118.1
2026-02-27,0.0,118.1
2026-02-28,0.0,118.1
2026-03-01,0.6,118.7
2026-03-02,1.3,120.0
2026-03-03,0.0,120.0
2026-03-04,0.0,120.0
2026-03-05,0.5,120.5
2026-03-06,0.7,121.2
2026-03-07,0.4,121.6
2026-03-08,3.0,124.6
2026-03-09,0.0,124.6
2026-03-10,0.0,124.6
2026-03-11,1.0,125.6
2026-03-12,0.8,126.4
2026-03-13,1.6,128.0
2026-03-14,0.0,128.0
2026-03-15,0.0,128.0
2026-03-16,0.0,128.0
2026-03-17,2.2,130.2
2026-03-18,3.6,133.8
2026-03-19,1.4,135.2
2026-03-20,0.0,135.2
2026-03-21,0.1,135.3
2026-03-22,0.9,136.2
2026-03-23,0.0,136.2
2026-03-24,0.0,136.2
2026-03-25,0.6,136.8
2026-03-26,1.4,138.2
2026-03-27,0.0,138.2
2026-03-28,0.3,138.5
2026-03-29,1.1,139.6
2026-03-30,0.0,139.6
2026-03-31,0.4,140.0
2026-04-01,0.0,140.0
2026-04-02,0.0,140.0
2026-04-03,0.0,140.0
2026-04-04,0.0,140.0
2026-04-05,0.0,140.0
2026-04-06,0.0,140.0
2026-04-07,0.0,140.0
2026-04-08,0.1,140.1
2026-04-09,0.6,140.7
2026-04-10,0.1,140.8
2026-04-11,0.1,140.9
2026-04-12,0.0,140.9
2026-04-13,0.0,140.9
2026-04-14,0.0,140.9
2026-04-15,0.0,140.9
2026-04-16,0.2,141.1
2026-04-17,0.3,141.4
2026-04-18,0.3,141.7
2026-04-19,2.5,144.2
2026-04-20,0.3,144.5
2026-04-21,0.0,144.5
2026-04-22,0.0,144.5
2026-04-23,0.0,144.5
2026-04-24,0.0,144.5
2026-04-25,0.7,145.2
2026-04-26,0.3,145.5
2026-04-27,0.5,146.0
2026-04-28,1.9,147.9
2026-04-29,0.3,148.2
2026-04-30,0.0,148.2
2026-05-01,0.0,148.2
2026-05-02,0.4,148.6
2026-05-03,0.0,148.6
2026-05-04,0.0,148.6
2026-05-05,1.0,149.6
2026-05-06,0.0,149.6
2026-05-07,0.1,149.7
2026-05-08,0.1,149.8
2026-05-09,0.9,150.7
2026-05-10,0.0,150.7
2026-05-11,0.1,150.8
2026-05-12,0.4,151.2
2026-05-13,0.0,151.2
2026-05-14,3.3,154.5
2026-05-15,8.6,163.1
2026-05-16,12.5,175.6
2026-05-17,4.3,179.9
2026-05-18,7.3,187.2
2026-05-19,5.9,193.1
2026-05-20,1.4,194.5
2026-05-21,1.2,195.7
2026-05-22,0.9,196.6
2026-05-23,1.6,198.2
2026-05-24,4.2,202.4
2026-05-25,3.0,205.4
2026-05-26,2.6,208.0
2026-05-27,0.0,208.0
2026-05-28,3.8,211.8
2026-05-29,3.1,214.9
2026-05-30,2.9,217.8
2026-05-31,3.5,221.3
2026-06-01,27.4,248.7
2026-06-02,14.0,262.7
2026-06-03,19.8,282.5
2026-06-04,2.2,284.7
2026-06-05,15.3,300.0
2026-06-06,8.7,308.7
2026-06-07,1.8,310.5
2026-06-08,3.8,314.3
2026-06-09,0.1,314.4
2026-06-10,1.2,315.6
2026-06-11,5.0,320.6
2026-06-12,2.9,323.5
2026-06-13,5.1,328.6
2026-06-14,0.6,329.2
2026-06-15,7.2,336.4
2026-06-16,1.2,337.6
2026-06-17,0.9,338.5
2026-06-18,2.7,341.2
2026-06-19,11.0,352.2
2026-06-20,2.2,354.4
2026-06-21,4.0,358.4
2026-06-22,0.7,359.1
2026-06-23,2.3,361.4
2026-06-24,6.8,368.2
2026-06-25,8.1,376.3
2026-06-26,10.3,386.6
2026-06-27,2.9,389.5
2026-06-28,2.1,391.6
2026-06-29,21.5,413.1
2026-06-30,17.7,430.8
2026-07-01,7.5,438.3
2026-07-02,6.6,444.9
2026-07-03,1.9,446.8
2026-07-04,5.6,452.4
2026-07-05,2.5,454.9
2026-07-06,3.4,458.3
2026-07-07,7.7,466.0
2026-07-08,3.6,469.6
2026-07-09,1.0,470.6
2026-07-10,18.2,488.8
2026-07-11,24.2,513.0
2026-07-12,43.9,556.9
2026-07-13,11.0,567.9
2026-07-14,0.0,567.9
2026-07-15,0.0,567.9
2026-07-16,0.2,568.1
2026-07-17,0.0,568.1
2026-07-18,1.8,569.9
2026-07-19,3.0,572.9
2026-07-20,4.1,577.0
2026-07-21,4.8,581.8
2026-07-22,1.8,583.6
2026-07-23,9.3,592.9
2026-07-24,10.6,603.5
2026-07-25,14.9,618.4
2026-07-26,1.7,620.1
2026-07-27,7.9,628.0
2026-07-28,15.2,643.2
2026-07-29,65.6,708.8
2026-07-30,0.2,709.0
2026-07-31,4.2,713.2
2026-08-01,4.9,718.1
2026-08-02,17.6,735.7
2026-08-03,33.5,769.2
2026-08-04,17.4,786.6
2026-08-05,14.8,801.4
2026-08-06,19.8,821.2
2026-08-07,38.4,859.6
2026-08-08,33.6,893.2
2026-08-09,36.5,929.7
2026-08-10,24.3,954.0
2026-08-11,8.1,962.1
2026-08-12,44.2,1006.3
2026-08-13,23.9,1030.2
2026-08-14,31.1,1061.3
2026-08-15,6.2,1067.5
2026-08-16,18.8,1086.3
2026-08-17,29.6,1115.9
2026-08-18,49.3,1165.2
2026-08-19,15.7,1180.9
2026-08-20,4.6,1185.5
2026-08-21,1.5,1187.0
2026-08-22,3.3,1190.3
2026-08-23,5.5,1195.8
2026-08-24,6.0,1201.8
2026-08-25,5.7,1207.5
2026-08-26,4.4,1211.9
2026-08-27,11.3,1223.2
2026-08-28,53.2,1276.4
2026-08-29,44.1,1320.5
2026-08-30,16.2,1336.7
2026-08-31,9.4,1346.1
2026-09-01,6.3,1352.4
2026-09-02,12.1,1364.5
2026-09-03,25.6,1390.1
2026-09-04,25.3,1415.4
2026-09-05,27.2,1442.6
