date,daytime_temperature,daylight_hours_sampled
2026-01-01,1.3,4
2026-01-02,-2.68,4
2026-01-03,-4.92,4
2026-01-04,-3.25,4
2026-01-05,-3.25,4
2026-01-06,-6.38,4
2026-01-07,-3.5,4
2026-01-08,-0.72,5
2026-01-09,-5.0,5
2026-01-10,-4.98,5
2026-01-11,-6.96,5
2026-01-12,-2.22,5
2026-01-13,-2.02,6
2026-01-14,-1.18,6
2026-01-15,-3.55,6
2026-01-16,0.3,6
2026-01-17,2.28,6
2026-01-18,5.13,6
2026-01-19,2.07,6
2026-01-20,2.68,6
2026-01-21,5.2,6
2026-01-22,6.2,6
2026-01-23,5.3,6
2026-01-24,3.82,6
2026-01-25,4.33,6
2026-01-26,5.27,6
2026-01-27,4.68,6
2026-01-28,3.79,7
2026-01-29,3.93,7
2026-01-30,0.51,7
2026-01-31,1.17,7
2026-02-01,3.9,7
2026-02-02,5.76,7
2026-02-03,5.53,7
2026-02-04,2.28,8
2026-02-05,0.8,8
2026-02-06,1.44,8
2026-02-07,0.5,8
2026-02-08,-0.57,8
2026-02-09,1.08,8
2026-02-10,2.41,8
2026-02-11,-3.26,8
2026-02-12,-5.88,8
2026-02-13,-5.84,8
2026-02-14,-3.1,8
2026-02-15,-5.27,9
2026-02-16,-5.32,9
2026-02-17,-4.54,9
2026-02-18,-2.84,9
2026-02-19,-2.19,9
2026-02-20,-1.6,9
2026-02-21,-0.21,9
2026-02-22,2.57,10
2026-02-23,3.91,10
2026-02-24,0.9,10
2026-02-25,-0.58,10
2026-02-26,1.57,10
2026-02-27,-2.82,10
2026-02-28,-1.76,10
2026-03-01,-2.01,10
2026-03-02,-2.01,10
2026-03-03,1.74,10
2026-03-04,1.01,10
2026-03-05,-0.09,10
2026-03-06,3.64,11
2026-03-07,1.5,11
2026-03-08,0.92,11
2026-03-09,2.24,11
2026-03-10,3.24,11
2026-03-11,0.96,11
2026-03-12,-0.39,12
2026-03-13,1.37,12
2026-03-14,1.03,12
2026-03-15,2.16,12
2026-03-16,0.08,12
2026-03-17,0.72,12
2026-03-18,0.82,12
2026-03-19,5.19,12
2026-03-20,-1.45,12
2026-03-21,0.34,12
2026-03-22,-2.78,12
2026-03-23,-0.8,12
2026-03-24,-1.61,12
2026-03-25,-5.6,12
2026-03-26,1.52,13
2026-03-27,-0.26,13
