calendar_month,month,time,precipitation_sum,precipitation_sum_p10,precipitation_sum_p90,sunshine_hours,sunshine_hours_p10,sunshine_hours_p90,temperature_2m_mean,temperature_2m_mean_p10,temperature_2m_mean_p90,relative_humidity_2m_mean,relative_humidity_2m_mean_p10,relative_humidity_2m_mean_p90,temperature_2m_min_absolute,temperature_2m_max_absolute
1,1,Jan,257.0,257.0,257.0,158.09,158.09,158.09,8.85,3.3,12.7,74.77,59.0,88.0,-5.3,17.6
2,2,Feb,228.1,228.1,228.1,176.07,176.07,176.07,11.99,10.0,14.29,73.93,61.9,84.9,4.5,26.3
3,3,Mar,79.6,79.6,79.6,281.58,281.58,281.58,11.57,9.2,13.6,77.19,64.0,87.0,3.1,23.8
4,4,Apr,80.5,80.5,80.5,300.86,300.86,300.86,15.59,11.47,18.21,79.47,72.0,86.0,4.9,29.1
5,5,May,140.8,140.8,140.8,352.98,352.98,352.98,18.15,12.9,25.8,75.19,63.0,84.0,7.7,34.8
6,6,Jun,39.4,39.4,39.4,382.14,382.14,382.14,22.45,16.99,29.89,71.83,57.5,81.3,11.4,40.8
7,7,Jul,37.0,37.0,37.0,400.49,400.49,400.49,24.18,21.3,26.0,71.87,63.0,79.0,14.7,38.1
8,8,Aug,68.7,68.7,68.7,368.56,368.56,368.56,23.27,21.8,25.2,75.48,70.0,81.0,14.1,33.4
9,9,Sep,13.6,13.6,13.6,223.18,223.18,223.18,20.68,17.89,23.37,74.05,70.7,77.1,10.7,31.9
