date,daytime_temperature,daylight_hours_sampled
2026-01-01,-0.34,8
2026-01-02,1.65,8
2026-01-03,-2.11,8
2026-01-04,-3.81,8
2026-01-05,-3.46,8
2026-01-06,-5.35,8
2026-01-07,-3.12,8
2026-01-08,1.42,8
2026-01-09,4.51,8
2026-01-10,1.1,8
2026-01-11,-1.05,8
2026-01-12,2.0,8
2026-01-13,2.66,8
2026-01-14,4.02,9
2026-01-15,6.43,9
2026-01-16,3.4,9
2026-01-17,2.66,9
2026-01-18,0.22,9
2026-01-19,1.7,9
2026-01-20,0.86,9
2026-01-21,0.42,9
2026-01-22,-0.33,9
2026-01-23,0.69,9
2026-01-24,2.01,9
2026-01-25,2.94,9
2026-01-26,3.92,10
2026-01-27,0.67,10
2026-01-28,1.96,10
2026-01-29,3.48,10
2026-01-30,1.0,10
2026-01-31,2.09,10
2026-02-01,3.94,10
2026-02-02,3.96,10
2026-02-03,4.78,10
2026-02-04,1.48,10
2026-02-05,2.43,10
2026-02-06,4.15,10
2026-02-07,6.15,10
2026-02-08,2.66,10
2026-02-09,4.51,10
2026-02-10,3.57,10
2026-02-11,7.2,10
2026-02-12,5.66,10
2026-02-13,8.04,10
2026-02-14,5.23,10
2026-02-15,2.52,10
2026-02-16,5.56,10
2026-02-17,4.05,10
2026-02-18,1.41,10
2026-02-19,4.18,10
2026-02-20,5.55,10
2026-02-21,6.74,10
2026-02-22,9.31,11
2026-02-23,10.3,11
2026-02-24,11.82,11
2026-02-25,8.98,11
2026-02-26,10.62,11
2026-02-27,10.88,11
2026-02-28,9.61,11
2026-03-01,8.28,11
2026-03-02,7.75,11
2026-03-03,9.25,11
2026-03-04,8.3,11
2026-03-05,7.73,12
2026-03-06,9.13,12
2026-03-07,9.9,12
2026-03-08,10.46,12
2026-03-09,10.86,12
2026-03-10,10.67,12
2026-03-11,10.33,12
2026-03-12,8.98,12
2026-03-13,9.67,12
2026-03-14,3.35,12
2026-03-15,4.77,12
2026-03-16,6.32,12
2026-03-17,8.74,12
2026-03-18,7.47,12
2026-03-19,8.27,12
2026-03-20,8.12,12
2026-03-21,8.06,12
2026-03-22,8.38,12
2026-03-23,8.04,12
2026-03-24,8.76,12
2026-03-25,8.6,12
2026-03-26,3.99,12
2026-03-27,3.03,12
2026-03-28,3.47,12
2026-03-29,4.81,12
2026-03-30,4.32,12
2026-03-31,3.85,12
2026-04-01,5.55,12
2026-04-02,7.23,12
2026-04-03,9.78,12
2026-04-04,12.08,13
2026-04-05,15.03,14
2026-04-06,14.68,14
2026-04-07,15.18,14
2026-04-08,15.32,14
2026-04-09,15.37,14
2026-04-10,12.31,14
2026-04-11,14.94,14
2026-04-12,9.79,14
2026-04-13,9.15,14
2026-04-14,8.73,14
2026-04-15,10.7,14
2026-04-16,13.88,14
2026-04-17,14.66,14
2026-04-18,15.91,14
2026-04-19,14.36,14
2026-04-20,12.55,14
2026-04-21,11.06,14
2026-04-22,11.14,14
2026-04-23,13.29,14
2026-04-24,15.42,14
2026-04-25,16.93,14
2026-04-26,16.82,14
2026-04-27,17.45,14
2026-04-28,16.54,14
2026-04-29,15.59,14
2026-04-30,14.46,14
2026-05-01,16.84,14
2026-05-02,20.14,14
2026-05-03,19.26,14
2026-05-04,17.68,14
2026-05-05,14.35,14
2026-05-06,11.41,14
2026-05-07,13.59,14
2026-05-08,15.34,15
2026-05-09,17.31,15
2026-05-10,16.71,15
2026-05-11,12.46,15
2026-05-12,8.51,15
2026-05-13,11.47,15
2026-05-14,8.87,15
2026-05-15,8.17,15
2026-05-16,8.98,15
2026-05-17,11.75,15
2026-05-18,11.39,15
2026-05-19,13.3,16
2026-05-20,15.3,16
2026-05-21,17.61,16
2026-05-22,20.33,16
2026-05-23,22.61,16
2026-05-24,24.66,16
2026-05-25,25.58,16
2026-05-26,26.16,16
2026-05-27,25.66,16
2026-05-28,24.49,16
2026-05-29,24.21,16
2026-05-30,24.5,16
2026-05-31,22.11,16
