date,daytime_temperature,daylight_hours_sampled
2026-01-01,18.67,10
2026-01-02,18.71,10
2026-01-03,16.62,10
2026-01-04,15.03,10
2026-01-05,13.7,10
2026-01-06,10.4,10
2026-01-07,10.57,10
2026-01-08,12.61,10
2026-01-09,12.17,10
2026-01-10,13.49,10
2026-01-11,13.33,10
2026-01-12,15.12,10
2026-01-13,15.24,10
2026-01-14,12.95,10
2026-01-15,12.94,10
2026-01-16,13.84,10
2026-01-17,11.5,10
2026-01-18,9.76,10
2026-01-19,10.63,10
2026-01-20,11.69,10
2026-01-21,12.43,10
2026-01-22,15.97,10
2026-01-23,15.59,10
2026-01-24,11.24,10
2026-01-25,12.63,10
2026-01-26,13.76,11
2026-01-27,15.91,11
2026-01-28,17.05,11
2026-01-29,16.68,11
2026-01-30,16.4,11
2026-01-31,18.6,11
2026-02-01,18.48,11
2026-02-02,12.9,11
2026-02-03,13.58,11
2026-02-04,17.55,11
2026-02-05,17.73,11
2026-02-06,15.51,11
2026-02-07,15.59,11
2026-02-08,16.79,11
2026-02-09,18.17,11
2026-02-10,20.3,11
2026-02-11,20.54,11
2026-02-12,20.44,11
2026-02-13,15.56,11
2026-02-14,13.53,11
2026-02-15,14.67,11
2026-02-16,18.38,11
2026-02-17,19.5,11
2026-02-18,19.36,11
2026-02-19,16.26,11
2026-02-20,18.06,11
2026-02-21,22.91,11
2026-02-22,23.13,11
2026-02-23,23.13,11
2026-02-24,22.14,11
2026-02-25,21.53,11
2026-02-26,20.79,11
2026-02-27,21.75,11
2026-02-28,17.37,11
2026-03-01,16.52,12
2026-03-02,16.4,12
2026-03-03,9.97,12
2026-03-04,10.0,12
2026-03-05,14.77,12
2026-03-06,13.64,12
2026-03-07,13.67,12
2026-03-08,14.23,12
2026-03-09,14.84,12
2026-03-10,13.21,12
2026-03-11,13.46,12
2026-03-12,16.86,12
2026-03-13,18.68,12
2026-03-14,16.62,12
2026-03-15,17.38,12
2026-03-16,19.91,12
2026-03-17,21.18,12
2026-03-18,20.43,12
2026-03-19,18.35,12
2026-03-20,19.08,12
2026-03-21,17.59,12
2026-03-22,19.44,12
2026-03-23,19.42,12
2026-03-24,21.09,12
2026-03-25,23.23,12
2026-03-26,18.87,12
2026-03-27,18.6,12
2026-03-28,19.66,12
2026-03-29,20.12,12
2026-03-30,18.27,12
2026-03-31,20.11,12
2026-04-01,20.78,12
2026-04-02,22.03,12
2026-04-03,23.08,12
2026-04-04,25.22,12
2026-04-05,27.07,12
2026-04-06,25.22,12
2026-04-07,20.43,12
2026-04-08,13.45,12
2026-04-09,15.21,12
2026-04-10,14.54,12
2026-04-11,15.54,12
2026-04-12,15.11,12
2026-04-13,17.03,12
2026-04-14,19.41,13
2026-04-15,23.86,13
2026-04-16,27.78,13
2026-04-17,27.77,13
2026-04-18,28.48,13
2026-04-19,27.85,14
2026-04-20,29.69,14
2026-04-21,24.4,14
2026-04-22,24.42,14
2026-04-23,22.26,14
2026-04-24,18.86,14
2026-04-25,22.6,14
2026-04-26,25.24,14
2026-04-27,23.16,14
2026-04-28,19.53,14
2026-04-29,19.8,14
2026-04-30,21.04,14
2026-05-01,23.79,14
2026-05-02,23.23,14
2026-05-03,23.19,14
2026-05-04,23.69,14
2026-05-05,22.96,14
2026-05-06,21.19,14
2026-05-07,20.06,14
2026-05-08,20.66,14
2026-05-09,21.91,14
2026-05-10,21.94,14
2026-05-11,23.26,14
2026-05-12,22.74,14
2026-05-13,24.06,14
2026-05-14,19.89,14
2026-05-15,19.29,14
2026-05-16,20.61,14
2026-05-17,21.13,14
2026-05-18,23.23,14
2026-05-19,27.65,14
2026-05-20,32.56,14
2026-05-21,34.33,14
2026-05-22,34.47,14
2026-05-23,34.79,14
2026-05-24,34.62,14
2026-05-25,34.61,14
2026-05-26,35.02,14
2026-05-27,33.18,14
2026-05-28,27.76,14
2026-05-29,26.99,14
2026-05-30,28.4,14
2026-05-31,31.88,14
2026-06-01,32.08,14
2026-06-02,30.09,14
2026-06-03,29.09,14
2026-06-04,28.86,14
2026-06-05,25.94,14
2026-06-06,27.77,14
2026-06-07,29.86,14
2026-06-08,30.01,14
2026-06-09,28.81,14
2026-06-10,28.86,14
2026-06-11,31.14,14
2026-06-12,31.27,14
2026-06-13,30.89,14
2026-06-14,28.49,14
2026-06-15,27.96,14
2026-06-16,27.25,14
2026-06-17,27.16,14
2026-06-18,27.0,14
2026-06-19,26.93,14
2026-06-20,27.87,14
2026-06-21,29.54,14
2026-06-22,30.79,14
2026-06-23,27.98,14
2026-06-24,26.67,14
2026-06-25,27.91,14
2026-06-26,29.71,14
2026-06-27,29.49,14
2026-06-28,31.54,14
2026-06-29,35.66,14
2026-06-30,34.47,14
2026-07-01,36.65,14
2026-07-02,37.69,14
2026-07-03,38.27,14
2026-07-04,38.44,14
2026-07-05,38.63,14
2026-07-06,38.52,14
2026-07-07,37.84,14
2026-07-08,36.22,14
2026-07-09,34.16,14
2026-07-10,28.16,14
2026-07-11,27.55,14
2026-07-12,28.3,14
2026-07-13,29.46,14
2026-07-14,30.96,14
2026-07-15,33.78,14
2026-07-16,34.3,14
2026-07-17,33.92,14
