calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,23.41,19.1,27.2,334
2,Feb,23.38,17.78,29.32,319
3,Mar,25.55,21.71,28.8,372
4,Apr,26.82,23.54,29.56,365
5,May,28.83,25.1,31.64,427
6,Jun,29.2,25.39,31.8,420
7,Jul,30.4,26.23,33.1,434
8,Aug,30.94,27.4,33.6,388
9,Sep,30.27,26.43,32.87,144
