calendar_month,month,time,precipitation_sum,precipitation_sum_p10,precipitation_sum_p90,sunshine_hours,sunshine_hours_p10,sunshine_hours_p90,temperature_2m_mean,temperature_2m_mean_p10,temperature_2m_mean_p90,relative_humidity_2m_mean,relative_humidity_2m_mean_p10,relative_humidity_2m_mean_p90,temperature_2m_min_absolute,temperature_2m_max_absolute
1,1,Jan,432.7,432.7,432.7,288.15,288.15,288.15,12.44,11.9,13.0,84.77,79.0,89.0,7.1,19.9
2,2,Feb,353.4,353.4,353.4,250.15,250.15,250.15,12.14,11.6,12.9,84.89,78.7,89.0,7.6,19.9
3,3,Mar,365.7,365.7,365.7,303.78,303.78,303.78,12.85,12.4,13.6,82.29,74.0,89.0,7.7,20.8
4,4,Apr,305.7,305.7,305.7,304.19,304.19,304.19,12.87,12.1,13.61,81.7,75.6,88.1,8.1,20.9
5,5,May,84.9,84.9,84.9,333.01,333.01,333.01,13.62,12.8,14.2,76.19,69.0,83.0,8.5,22.2
6,6,Jun,82.0,82.0,82.0,327.67,327.67,327.67,13.21,12.4,14.11,74.2,66.0,86.0,7.4,21.7
7,7,Jul,27.1,27.1,27.1,339.68,339.68,339.68,14.34,13.5,15.0,61.9,53.0,70.0,8.4,22.4
8,8,Aug,29.8,29.8,29.8,350.53,350.53,350.53,14.58,14.0,15.2,57.9,48.0,65.0,8.6,22.9
9,9,Sep,41.1,41.1,41.1,261.8,261.8,261.8,14.73,14.03,15.3,58.08,48.3,73.8,8.6,23.5
