date,daytime_temperature,daylight_hours_sampled
2026-01-01,-10.19,9
2026-01-02,-1.2,9
2026-01-03,-0.43,9
2026-01-04,-3.06,9
2026-01-05,-6.48,9
2026-01-06,-2.0,9
2026-01-07,-1.37,9
2026-01-08,-1.44,9
2026-01-09,-7.72,9
2026-01-10,-10.27,9
2026-01-11,-13.49,9
2026-01-12,-13.28,9
2026-01-13,-13.1,9
2026-01-14,-11.31,9
2026-01-15,-13.91,9
2026-01-16,-14.4,9
2026-01-17,-12.19,9
2026-01-18,-14.91,9
2026-01-19,-13.87,9
2026-01-20,-11.64,9
2026-01-21,-11.4,9
2026-01-22,-5.49,9
2026-01-23,-8.24,9
2026-01-24,-12.37,9
2026-01-25,-10.6,9
2026-01-26,-5.41,9
2026-01-27,-4.36,9
2026-01-28,0.04,9
2026-01-29,0.47,9
2026-01-30,-7.24,9
2026-01-31,-11.49,9
2026-02-01,-15.38,9
2026-02-02,-17.62,9
2026-02-03,-15.4,9
2026-02-04,-13.89,9
2026-02-05,-7.02,9
2026-02-06,-7.62,9
2026-02-07,-5.3,10
2026-02-08,-5.82,10
2026-02-09,-11.16,10
2026-02-10,-14.45,10
2026-02-11,-3.77,10
2026-02-12,1.58,10
2026-02-13,1.98,10
2026-02-14,2.18,10
2026-02-15,-0.4,10
2026-02-16,-7.6,10
2026-02-17,-8.52,10
2026-02-18,-10.28,10
2026-02-19,-6.28,10
2026-02-20,-4.24,10
2026-02-21,-9.55,11
2026-02-22,-3.7,11
2026-02-23,1.53,11
2026-02-24,2.84,11
2026-02-25,0.49,11
2026-02-26,-2.14,11
2026-02-27,-1.75,11
2026-02-28,-0.9,11
2026-03-01,1.6,11
2026-03-02,3.55,11
2026-03-03,1.9,11
2026-03-04,3.2,11
2026-03-05,3.85,11
2026-03-06,2.99,11
2026-03-07,4.78,11
2026-03-08,5.14,11
2026-03-09,7.86,11
2026-03-10,8.86,11
2026-03-11,10.75,11
2026-03-12,9.87,11
2026-03-13,10.48,11
2026-03-14,7.45,12
2026-03-15,7.75,12
2026-03-16,7.69,12
2026-03-17,5.7,12
2026-03-18,3.88,12
2026-03-19,5.96,12
2026-03-20,8.05,12
2026-03-21,6.25,13
2026-03-22,7.6,13
2026-03-23,6.96,13
2026-03-24,8.95,13
2026-03-25,10.65,13
2026-03-26,10.79,13
2026-03-27,13.58,13
2026-03-28,11.78,13
2026-03-29,11.26,13
2026-03-30,9.11,13
2026-03-31,12.94,13
2026-04-01,14.32,13
2026-04-02,13.13,13
2026-04-03,13.27,13
2026-04-04,12.8,13
2026-04-05,11.72,13
2026-04-06,11.25,13
2026-04-07,6.42,13
2026-04-08,5.61,13
2026-04-09,3.83,13
2026-04-10,2.77,13
2026-04-11,4.48,13
2026-04-12,5.6,13
2026-04-13,7.05,13
2026-04-14,11.76,13
2026-04-15,13.72,13
2026-04-16,14.16,13
2026-04-17,12.71,13
2026-04-18,8.84,14
2026-04-19,9.28,14
2026-04-20,6.69,15
2026-04-21,6.83,15
2026-04-22,10.18,15
2026-04-23,8.55,15
2026-04-24,7.82,15
2026-04-25,11.25,15
2026-04-26,8.03,15
2026-04-27,6.67,15
2026-04-28,7.72,15
2026-04-29,6.46,15
2026-04-30,6.5,15
2026-05-01,9.06,15
2026-05-02,11.88,15
2026-05-03,16.84,15
2026-05-04,21.76,15
2026-05-05,23.64,15
2026-05-06,24.97,15
2026-05-07,24.17,15
2026-05-08,18.99,15
2026-05-09,17.62,15
2026-05-10,13.63,15
2026-05-11,15.21,15
2026-05-12,17.54,15
2026-05-13,14.02,15
2026-05-14,14.21,15
2026-05-15,16.97,15
2026-05-16,20.07,15
2026-05-17,18.98,15
2026-05-18,18.91,15
2026-05-19,20.35,15
2026-05-20,20.93,15
2026-05-21,23.75,15
2026-05-22,24.9,15
2026-05-23,21.54,15
2026-05-24,21.26,16
2026-05-25,21.58,16
2026-05-26,19.67,16
2026-05-27,18.88,16
2026-05-28,13.07,16
2026-05-29,12.33,16
2026-05-30,11.16,16
2026-05-31,11.4,16
2026-06-01,16.57,17
2026-06-02,19.57,17
2026-06-03,15.77,17
2026-06-04,18.28,17
2026-06-05,21.86,17
2026-06-06,23.57,17
2026-06-07,19.63,17
2026-06-08,18.71,17
2026-06-09,19.43,17
2026-06-10,22.36,17
2026-06-11,24.07,17
2026-06-12,20.68,17
2026-06-13,16.45,17
2026-06-14,18.32,17
2026-06-15,16.82,17
2026-06-16,16.47,17
2026-06-17,18.55,17
2026-06-18,19.3,17
2026-06-19,22.14,17
2026-06-20,22.35,17
2026-06-21,25.08,17
2026-06-22,26.69,17
2026-06-23,24.63,17
2026-06-24,25.38,17
2026-06-25,24.5,17
2026-06-26,23.18,17
2026-06-27,26.09,17
2026-06-28,27.45,17
2026-06-29,27.98,17
2026-06-30,28.25,17
2026-07-01,27.51,17
2026-07-02,29.44,17
2026-07-03,24.72,17
2026-07-04,20.16,17
2026-07-05,19.6,17
2026-07-06,19.36,17
2026-07-07,20.32,17
2026-07-08,18.82,17
2026-07-09,18.24,17
2026-07-10,19.52,17
2026-07-11,18.64,17
2026-07-12,20.68,16
2026-07-13,20.54,16
2026-07-14,23.65,16
2026-07-15,25.88,16
2026-07-16,24.75,16
2026-07-17,24.06,16
2026-07-18,23.85,16
2026-07-19,25.71,15
2026-07-20,24.27,15
2026-07-21,22.47,15
2026-07-22,19.36,15
2026-07-23,19.83,15
2026-07-24,19.18,15
2026-07-25,21.5,15
2026-07-26,23.62,15
2026-07-27,26.48,15
2026-07-28,19.12,15
2026-07-29,19.38,15
2026-07-30,22.18,15
2026-07-31,24.64,15
2026-08-01,27.75,15
2026-08-02,28.98,15
2026-08-03,28.68,15
2026-08-04,29.36,15
2026-08-05,30.5,15
2026-08-06,33.22,15
2026-08-07,30.46,15
2026-08-08,20.77,15
2026-08-09,20.78,15
2026-08-10,23.55,15
2026-08-11,26.16,15
2026-08-12,20.38,15
2026-08-13,20.21,15
2026-08-14,20.14,15
2026-08-15,22.69,15
2026-08-16,25.67,15
2026-08-17,26.46,15
2026-08-18,22.98,15
2026-08-19,19.27,15
2026-08-20,24.54,15
2026-08-21,28.1,15
2026-08-22,27.6,15
2026-08-23,21.42,15
2026-08-24,19.42,14
2026-08-25,20.49,13
2026-08-26,20.28,13
2026-08-27,19.33,13
2026-08-28,19.55,13
2026-08-29,22.15,13
2026-08-30,20.98,13
2026-08-31,24.8,13
2026-09-01,23.13,13
2026-09-02,20.52,13
2026-09-03,19.88,13
2026-09-04,20.74,13
2026-09-05,22.62,13
2026-09-06,15.2,13
2026-09-07,16.87,13
2026-09-08,17.75,13
2026-09-09,21.86,13
2026-09-10,23.54,13
2026-09-11,19.86,13
2026-09-12,13.7,13
2026-09-13,15.42,13
2026-09-14,16.27,13
2026-09-15,17.0,13
2026-09-16,17.72,13
