date,daytime_temperature,daylight_hours_sampled
2026-01-01,-16.64,5
2026-01-02,-21.22,5
2026-01-03,-21.94,5
2026-01-04,-24.2,5
2026-01-05,-16.22,6
2026-01-06,-8.32,6
2026-01-07,-20.85,6
2026-01-08,-26.52,6
2026-01-09,-16.55,6
2026-01-10,-8.38,6
2026-01-11,-11.42,6
2026-01-12,-18.87,6
2026-01-13,-16.44,7
2026-01-14,-5.0,7
2026-01-15,-5.3,7
2026-01-16,1.64,7
2026-01-17,-5.59,7
2026-01-18,-1.67,7
2026-01-19,-5.14,7
2026-01-20,-6.33,7
2026-01-21,-7.6,7
2026-01-22,-8.43,7
2026-01-23,-8.43,7
2026-01-24,-9.86,7
2026-01-25,-8.3,7
2026-01-26,-7.94,7
2026-01-27,-11.16,7
2026-01-28,-4.94,7
2026-01-29,-0.35,8
2026-01-30,-0.91,8
2026-01-31,-2.56,8
2026-02-01,-6.64,8
2026-02-02,-3.14,8
2026-02-03,0.39,8
2026-02-04,0.18,8
2026-02-05,1.24,8
2026-02-06,-2.86,8
2026-02-07,-4.81,8
2026-02-08,-5.53,9
2026-02-09,-6.19,9
2026-02-10,-11.59,9
2026-02-11,-2.31,9
2026-02-12,-3.22,9
2026-02-13,-2.73,9
2026-02-14,-6.04,9
2026-02-15,-2.39,9
2026-02-16,-9.13,9
2026-02-17,-8.91,9
2026-02-18,-9.13,9
2026-02-19,-6.61,9
2026-02-20,-11.68,10
2026-02-21,-9.62,10
2026-02-22,-8.6,10
2026-02-23,-6.45,10
2026-02-24,-3.64,10
2026-02-25,-18.98,10
2026-02-26,-17.39,10
2026-02-27,-17.69,10
2026-02-28,-18.3,10
2026-03-01,-16.42,11
2026-03-02,-15.06,11
2026-03-03,-13.54,11
2026-03-04,-13.93,11
2026-03-05,-13.19,11
2026-03-06,-4.84,11
2026-03-07,-6.5,11
2026-03-08,-8.75,11
2026-03-09,-10.53,11
2026-03-10,-13.56,11
2026-03-11,-12.51,11
2026-03-12,-12.81,11
2026-03-13,-11.68,11
2026-03-14,-10.1,12
2026-03-15,-9.61,12
2026-03-16,-10.47,12
