date,precipitation_sum,accumulated_precipitation
2026-01-01,0.9,0.9
2026-01-02,0.4,1.3
2026-01-03,0.0,1.3
2026-01-04,1.2,2.5
2026-01-05,10.5,13.0
2026-01-06,5.5,18.5
2026-01-07,0.0,18.5
2026-01-08,0.0,18.5
2026-01-09,0.7,19.2
2026-01-10,1.6,20.8
2026-01-11,8.9,29.7
2026-01-12,13.6,43.3
2026-01-13,8.5,51.8
2026-01-14,0.1,51.9
2026-01-15,0.2,52.1
2026-01-16,0.0,52.1
2026-01-17,0.0,52.1
2026-01-18,0.0,52.1
2026-01-19,0.0,52.1
2026-01-20,0.0,52.1
2026-01-21,0.0,52.1
2026-01-22,0.0,52.1
2026-01-23,0.0,52.1
2026-01-24,0.7,52.8
2026-01-25,1.8,54.6
2026-01-26,0.9,55.5
2026-01-27,0.0,55.5
2026-01-28,0.0,55.5
2026-01-29,0.0,55.5
2026-01-30,11.1,66.6
2026-01-31,1.9,68.5
2026-02-01,4.6,73.1
2026-02-02,7.6,80.7
2026-02-03,2.1,82.8
2026-02-04,2.2,85.0
2026-02-05,6.0,91.0
2026-02-06,13.7,104.7
2026-02-07,4.2,108.9
2026-02-08,0.0,108.9
2026-02-09,0.0,108.9
2026-02-10,0.0,108.9
2026-02-11,0.0,108.9
2026-02-12,6.3,115.2
2026-02-13,2.1,117.3
2026-02-14,4.4,121.7
2026-02-15,0.9,122.6
2026-02-16,0.0,122.6
2026-02-17,1.7,124.3
2026-02-18,0.3,124.6
2026-02-19,1.2,125.8
2026-02-20,3.9,129.7
2026-02-21,42.2,171.9
2026-02-22,15.0,186.9
2026-02-23,0.9,187.8
2026-02-24,0.2,188.0
2026-02-25,2.4,190.4
2026-02-26,0.0,190.4
2026-02-27,0.8,191.2
2026-02-28,2.2,193.4
2026-03-01,1.4,194.8
2026-03-02,0.0,194.8
2026-03-03,0.2,195.0
2026-03-04,0.0,195.0
2026-03-05,1.0,196.0
2026-03-06,1.7,197.7
2026-03-07,0.3,198.0
2026-03-08,0.8,198.8
2026-03-09,0.0,198.8
2026-03-10,0.0,198.8
2026-03-11,1.3,200.1
2026-03-12,3.5,203.6
2026-03-13,13.7,217.3
2026-03-14,20.3,237.6
2026-03-15,0.6,238.2
2026-03-16,0.4,238.6
2026-03-17,3.1,241.7
2026-03-18,4.9,246.6
2026-03-19,7.1,253.7
2026-03-20,0.6,254.3
2026-03-21,2.3,256.6
2026-03-22,1.8,258.4
2026-03-23,1.6,260.0
2026-03-24,0.7,260.7
2026-03-25,0.4,261.1
2026-03-26,0.0,261.1
2026-03-27,0.0,261.1
2026-03-28,0.7,261.8
2026-03-29,1.5,263.3
2026-03-30,0.4,263.7
2026-03-31,2.6,266.3
2026-04-01,0.0,266.3
2026-04-02,9.9,276.2
2026-04-03,2.5,278.7
2026-04-04,0.0,278.7
2026-04-05,0.1,278.8
2026-04-06,5.2,284.0
2026-04-07,1.5,285.5
2026-04-08,2.2,287.7
2026-04-09,2.8,290.5
2026-04-10,1.8,292.3
2026-04-11,6.6,298.9
2026-04-12,10.8,309.7
2026-04-13,2.8,312.5
2026-04-14,3.0,315.5
2026-04-15,5.5,321.0
2026-04-16,7.3,328.3
2026-04-17,1.9,330.2
2026-04-18,1.4,331.6
2026-04-19,1.6,333.2
2026-04-20,17.8,351.0
2026-04-21,1.5,352.5
2026-04-22,0.9,353.4
2026-04-23,4.9,358.3
2026-04-24,0.9,359.2
2026-04-25,1.7,360.9
2026-04-26,5.2,366.1
2026-04-27,4.8,370.9
2026-04-28,0.5,371.4
2026-04-29,8.3,379.7
2026-04-30,10.3,390.0
2026-05-01,1.2,391.2
2026-05-02,2.0,393.2
2026-05-03,3.9,397.1
2026-05-04,11.4,408.5
2026-05-05,0.5,409.0
2026-05-06,1.7,410.7
2026-05-07,1.5,412.2
2026-05-08,3.8,416.0
2026-05-09,4.2,420.2
2026-05-10,7.7,427.9
2026-05-11,22.5,450.4
2026-05-12,6.5,456.9
2026-05-13,33.3,490.2
2026-05-14,34.8,525.0
2026-05-15,18.3,543.3
2026-05-16,7.9,551.2
2026-05-17,4.4,555.6
2026-05-18,6.4,562.0
2026-05-19,6.9,568.9
2026-05-20,9.8,578.7
2026-05-21,16.8,595.5
2026-05-22,54.3,649.8
2026-05-23,15.2,665.0
2026-05-24,22.7,687.7
2026-05-25,20.1,707.8
2026-05-26,23.8,731.6
2026-05-27,16.2,747.8
2026-05-28,10.4,758.2
2026-05-29,5.1,763.3
2026-05-30,1.3,764.6
2026-05-31,2.2,766.8
2026-06-01,1.9,768.7
2026-06-02,5.2,773.9
2026-06-03,5.2,779.1
2026-06-04,19.3,798.4
2026-06-05,12.5,810.9
2026-06-06,5.5,816.4
2026-06-07,10.2,826.6
2026-06-08,16.0,842.6
2026-06-09,1.9,844.5
2026-06-10,8.5,853.0
2026-06-11,32.8,885.8
2026-06-12,27.5,913.3
2026-06-13,5.1,918.4
2026-06-14,2.4,920.8
2026-06-15,9.2,930.0
2026-06-16,9.1,939.1
2026-06-17,13.9,953.0
2026-06-18,50.2,1003.2
2026-06-19,3.2,1006.4
2026-06-20,0.8,1007.2
2026-06-21,6.5,1013.7
2026-06-22,29.1,1042.8
2026-06-23,5.5,1048.3
2026-06-24,18.9,1067.2
2026-06-25,7.3,1074.5
2026-06-26,16.0,1090.5
2026-06-27,7.0,1097.5
2026-06-28,27.6,1125.1
2026-06-29,29.6,1154.7
2026-06-30,1.3,1156.0
2026-07-01,3.7,1159.7
2026-07-02,1.4,1161.1
2026-07-03,9.3,1170.4
2026-07-04,21.2,1191.6
2026-07-05,1.1,1192.7
2026-07-06,0.1,1192.8
2026-07-07,1.2,1194.0
2026-07-08,0.7,1194.7
2026-07-09,4.2,1198.9
2026-07-10,11.2,1210.1
2026-07-11,2.1,1212.2
2026-07-12,1.7,1213.9
2026-07-13,5.2,1219.1
2026-07-14,1.5,1220.6
2026-07-15,2.2,1222.8
2026-07-16,1.8,1224.6
2026-07-17,4.6,1229.2
2026-07-18,1.2,1230.4
2026-07-19,7.3,1237.7
2026-07-20,4.4,1242.1
2026-07-21,1.6,1243.7
2026-07-22,1.9,1245.6
2026-07-23,1.0,1246.6
2026-07-24,2.1,1248.7
2026-07-25,3.5,1252.2
2026-07-26,6.1,1258.3
2026-07-27,3.1,1261.4
2026-07-28,4.2,1265.6
2026-07-29,2.1,1267.7
2026-07-30,5.4,1273.1
2026-07-31,17.6,1290.7
2026-08-01,6.5,1297.2
2026-08-02,3.5,1300.7
2026-08-03,8.5,1309.2
2026-08-04,7.2,1316.4
2026-08-05,0.8,1317.2
2026-08-06,2.4,1319.6
2026-08-07,12.5,1332.1
2026-08-08,13.7,1345.8
2026-08-09,6.1,1351.9
2026-08-10,2.3,1354.2
2026-08-11,3.4,1357.6
2026-08-12,0.7,1358.3
2026-08-13,0.7,1359.0
2026-08-14,8.4,1367.4
2026-08-15,1.7,1369.1
2026-08-16,2.9,1372.0
2026-08-17,6.1,1378.1
2026-08-18,2.7,1380.8
2026-08-19,5.1,1385.9
2026-08-20,6.8,1392.7
2026-08-21,0.9,1393.6
2026-08-22,1.5,1395.1
2026-08-23,3.2,1398.3
2026-08-24,6.9,1405.2
2026-08-25,15.5,1420.7
2026-08-26,5.0,1425.7
2026-08-27,0.4,1426.1
2026-08-28,3.2,1429.3
2026-08-29,5.7,1435.0
2026-08-30,0.8,1435.8
2026-08-31,4.3,1440.1
2026-09-01,2.1,1442.2
2026-09-02,2.1,1444.3
2026-09-03,4.2,1448.5
2026-09-04,2.1,1450.6
2026-09-05,1.0,1451.6
2026-09-06,1.0,1452.6
2026-09-07,2.4,1455.0
2026-09-08,7.0,1462.0
2026-09-09,6.5,1468.5
2026-09-10,0.6,1469.1
2026-09-11,2.4,1471.5
2026-09-12,10.9,1482.4
2026-09-13,19.7,1502.1
2026-09-14,13.3,1515.4
2026-09-15,6.6,1522.0
2026-09-16,8.9,1530.9
2026-09-17,11.8,1542.7
