date,daytime_temperature,daylight_hours_sampled
2026-01-01,19.75,10
2026-01-02,15.45,10
2026-01-03,14.14,10
2026-01-04,18.76,10
2026-01-05,20.39,10
2026-01-06,14.36,10
2026-01-07,14.3,10
2026-01-08,15.91,10
2026-01-09,17.18,10
2026-01-10,19.24,10
2026-01-11,18.53,10
2026-01-12,18.45,10
2026-01-13,21.25,10
2026-01-14,19.29,10
2026-01-15,21.17,10
2026-01-16,21.92,11
2026-01-17,22.69,11
2026-01-18,21.25,11
2026-01-19,20.17,11
2026-01-20,19.03,11
2026-01-21,15.8,11
2026-01-22,14.45,11
2026-01-23,15.36,11
2026-01-24,17.54,11
2026-01-25,18.8,11
2026-01-26,21.09,11
2026-01-27,23.51,11
2026-01-28,19.46,11
2026-01-29,18.08,11
2026-01-30,20.45,11
2026-01-31,17.0,11
2026-02-01,14.86,11
2026-02-02,18.37,11
2026-02-03,17.23,11
2026-02-04,19.6,11
2026-02-05,22.75,11
2026-02-06,23.76,11
2026-02-07,19.88,12
2026-02-08,16.49,12
2026-02-09,14.98,12
2026-02-10,18.75,12
2026-02-11,22.29,12
2026-02-12,18.35,12
2026-02-13,21.07,12
2026-02-14,22.3,12
2026-02-15,22.93,12
2026-02-16,23.96,12
2026-02-17,20.51,12
2026-02-18,19.93,12
2026-02-19,20.51,12
2026-02-20,21.86,12
2026-02-21,21.11,12
2026-02-22,23.3,12
2026-02-23,21.89,12
2026-02-24,23.77,12
2026-02-25,23.16,12
2026-02-26,20.9,12
2026-02-27,22.69,12
2026-02-28,20.24,12
2026-03-01,21.66,12
2026-03-02,23.93,12
2026-03-03,19.41,12
2026-03-04,16.18,12
2026-03-05,20.27,12
2026-03-06,20.22,12
2026-03-07,18.91,12
2026-03-08,19.04,12
2026-03-09,19.82,12
2026-03-10,17.32,12
2026-03-11,18.25,12
2026-03-12,20.48,12
2026-03-13,17.62,12
2026-03-14,19.34,12
2026-03-15,20.55,12
2026-03-16,21.2,12
2026-03-17,21.37,12
2026-03-18,24.02,12
2026-03-19,24.19,12
2026-03-20,22.41,12
2026-03-21,22.08,12
2026-03-22,22.92,12
2026-03-23,24.22,12
2026-03-24,24.83,12
2026-03-25,26.53,12
2026-03-26,24.71,12
2026-03-27,24.82,12
2026-03-28,24.4,12
2026-03-29,24.32,12
2026-03-30,25.3,12
2026-03-31,25.06,12
2026-04-01,24.69,12
2026-04-02,22.87,12
2026-04-03,25.08,12
2026-04-04,24.04,12
2026-04-05,24.09,12
2026-04-06,26.17,12
2026-04-07,27.41,12
2026-04-08,23.03,12
2026-04-09,25.6,12
2026-04-10,26.39,12
2026-04-11,26.09,12
2026-04-12,26.59,12
2026-04-13,26.82,12
2026-04-14,27.01,12
2026-04-15,26.74,12
2026-04-16,26.85,12
2026-04-17,25.8,12
2026-04-18,26.88,12
2026-04-19,26.48,12
2026-04-20,25.82,13
2026-04-21,25.85,13
2026-04-22,27.01,13
2026-04-23,26.99,13
2026-04-24,19.62,13
2026-04-25,23.45,13
2026-04-26,24.65,13
2026-04-27,25.08,13
2026-04-28,25.7,13
2026-04-29,25.83,13
2026-04-30,22.08,13
2026-05-01,23.19,13
2026-05-02,25.87,13
2026-05-03,25.35,13
2026-05-04,23.96,13
2026-05-05,20.81,13
2026-05-06,24.06,13
2026-05-07,26.15,13
2026-05-08,27.29,13
2026-05-09,23.32,13
2026-05-10,24.54,13
2026-05-11,26.12,13
2026-05-12,27.74,13
2026-05-13,28.11,13
2026-05-14,27.22,13
2026-05-15,26.36,13
2026-05-16,24.94,13
2026-05-17,24.24,13
2026-05-18,25.77,13
2026-05-19,25.89,13
2026-05-20,27.22,13
2026-05-21,26.76,13
2026-05-22,29.02,13
2026-05-23,28.58,13
2026-05-24,29.47,13
2026-05-25,29.6,14
2026-05-26,29.72,14
2026-05-27,30.14,14
2026-05-28,30.77,14
2026-05-29,32.27,14
2026-05-30,29.42,14
2026-05-31,28.59,14
2026-06-01,29.02,14
2026-06-02,30.18,14
2026-06-03,30.07,14
2026-06-04,31.93,14
2026-06-05,31.83,14
2026-06-06,29.89,14
2026-06-07,28.25,14
2026-06-08,27.02,14
2026-06-09,25.83,14
2026-06-10,25.84,14
2026-06-11,27.05,14
