date,daytime_temperature,daylight_hours_sampled
2026-01-01,4.59,8
2026-01-02,2.41,8
2026-01-03,1.21,8
2026-01-04,-0.0,8
2026-01-05,-0.35,8
2026-01-06,-0.22,8
2026-01-07,4.18,8
2026-01-08,4.01,8
2026-01-09,3.82,8
2026-01-10,2.39,8
2026-01-11,5.78,8
2026-01-12,10.34,8
2026-01-13,10.05,8
2026-01-14,4.39,8
2026-01-15,8.53,9
2026-01-16,8.01,9
2026-01-17,8.52,9
2026-01-18,9.2,9
2026-01-19,9.29,9
2026-01-20,9.19,9
2026-01-21,8.9,9
2026-01-22,8.76,9
2026-01-23,7.83,9
2026-01-24,7.76,9
2026-01-25,7.01,9
2026-01-26,5.12,9
2026-01-27,7.68,9
2026-01-28,6.19,9
2026-01-29,5.59,9
2026-01-30,8.98,9
2026-01-31,8.28,9
2026-02-01,7.9,9
2026-02-02,7.68,9
2026-02-03,4.64,9
2026-02-04,8.04,9
2026-02-05,7.16,9
2026-02-06,9.39,9
2026-02-07,9.43,10
2026-02-08,9.46,10
2026-02-09,9.1,10
2026-02-10,9.91,10
2026-02-11,10.97,10
2026-02-12,8.92,10
2026-02-13,7.65,10
2026-02-14,4.12,10
2026-02-15,5.61,10
2026-02-16,7.58,10
2026-02-17,4.83,10
2026-02-18,4.8,10
2026-02-19,6.2,10
2026-02-20,9.26,10
2026-02-21,11.85,10
2026-02-22,12.62,10
2026-02-23,10.95,11
2026-02-24,12.83,11
2026-02-25,13.91,11
2026-02-26,11.68,11
2026-02-27,12.01,11
2026-02-28,8.77,11
2026-03-01,10.63,11
2026-03-02,12.49,11
2026-03-03,11.23,11
2026-03-04,9.84,11
2026-03-05,13.29,11
2026-03-06,9.46,11
2026-03-07,8.74,11
2026-03-08,9.8,11
2026-03-09,11.18,11
2026-03-10,10.87,11
2026-03-11,10.93,11
2026-03-12,10.75,11
2026-03-13,7.4,12
2026-03-14,7.87,12
2026-03-15,8.92,12
2026-03-16,9.49,12
2026-03-17,11.86,12
2026-03-18,14.03,12
2026-03-19,12.43,12
2026-03-20,10.19,12
2026-03-21,9.28,12
2026-03-22,7.88,13
2026-03-23,10.58,13
2026-03-24,11.39,13
2026-03-25,7.36,13
2026-03-26,6.97,13
2026-03-27,10.03,13
2026-03-28,7.75,13
2026-03-29,7.75,13
2026-03-30,9.84,13
2026-03-31,13.05,13
2026-04-01,12.15,13
2026-04-02,8.49,13
2026-04-03,12.84,13
2026-04-04,12.13,13
2026-04-05,11.22,13
2026-04-06,11.28,13
2026-04-07,15.63,13
2026-04-08,20.38,13
2026-04-09,16.95,13
2026-04-10,10.39,13
2026-04-11,11.22,13
2026-04-12,12.49,13
2026-04-13,10.72,13
2026-04-14,13.35,13
2026-04-15,15.29,13
2026-04-16,15.24,13
2026-04-17,15.25,14
2026-04-18,14.04,15
2026-04-19,12.36,15
2026-04-20,11.08,15
2026-04-21,11.55,15
2026-04-22,13.3,15
2026-04-23,14.09,15
2026-04-24,13.63,15
2026-04-25,15.02,15
2026-04-26,14.91,15
2026-04-27,16.61,15
2026-04-28,13.44,15
2026-04-29,14.93,15
2026-04-30,17.17,15
2026-05-01,19.51,15
2026-05-02,17.53,15
2026-05-03,16.25,15
2026-05-04,14.38,15
2026-05-05,14.37,15
2026-05-06,11.51,15
2026-05-07,12.55,15
2026-05-08,14.74,15
2026-05-09,17.25,15
2026-05-10,12.11,15
2026-05-11,9.83,15
2026-05-12,12.33,15
2026-05-13,11.09,15
2026-05-14,9.75,15
2026-05-15,11.56,15
2026-05-16,12.03,15
2026-05-17,13.57,15
2026-05-18,12.45,15
2026-05-19,15.17,15
2026-05-20,16.58,15
2026-05-21,19.01,15
2026-05-22,23.59,16
2026-05-23,25.97,16
2026-05-24,26.2,16
2026-05-25,28.76,16
2026-05-26,29.87,17
2026-05-27,23.06,17
2026-05-28,25.74,17
2026-05-29,22.96,17
2026-05-30,24.95,17
2026-05-31,20.25,17
2026-06-01,18.76,17
2026-06-02,16.56,17
2026-06-03,15.64,17
2026-06-04,15.26,17
2026-06-05,15.45,17
2026-06-06,14.78,17
2026-06-07,16.04,17
2026-06-08,14.58,17
2026-06-09,14.24,17
2026-06-10,13.34,17
2026-06-11,13.25,17
2026-06-12,17.99,17
2026-06-13,17.32,17
2026-06-14,17.34,17
2026-06-15,18.36,17
2026-06-16,20.94,17
2026-06-17,21.36,17
2026-06-18,22.03,17
2026-06-19,25.16,17
2026-06-20,22.94,17
2026-06-21,25.51,17
2026-06-22,24.36,17
2026-06-23,27.68,17
2026-06-24,30.05,17
2026-06-25,27.33,17
2026-06-26,32.15,17
2026-06-27,27.61,17
2026-06-28,23.15,17
2026-06-29,20.66,17
2026-06-30,21.47,17
2026-07-01,22.03,17
2026-07-02,22.66,17
2026-07-03,21.32,17
2026-07-04,23.24,17
2026-07-05,23.34,17
2026-07-06,26.49,17
2026-07-07,26.34,17
2026-07-08,28.09,17
2026-07-09,29.7,17
2026-07-10,26.92,17
2026-07-11,25.25,17
2026-07-12,24.18,17
2026-07-13,22.36,17
2026-07-14,23.74,17
2026-07-15,24.49,16
2026-07-16,24.14,16
2026-07-17,23.72,16
2026-07-18,20.24,16
2026-07-19,19.39,16
2026-07-20,21.14,16
2026-07-21,20.36,16
2026-07-22,23.31,16
2026-07-23,23.28,16
2026-07-24,24.77,16
2026-07-25,24.1,15
2026-07-26,22.95,15
2026-07-27,22.59,15
2026-07-28,25.22,15
2026-07-29,28.59,15
2026-07-30,24.37,15
2026-07-31,21.94,15
2026-08-01,22.57,15
2026-08-02,23.61,15
2026-08-03,26.53,15
2026-08-04,25.43,15
2026-08-05,22.65,15
2026-08-06,19.56,15
2026-08-07,21.91,15
2026-08-08,23.51,15
2026-08-09,26.89,15
2026-08-10,23.34,15
2026-08-11,22.29,15
2026-08-12,26.96,15
2026-08-13,30.47,15
2026-08-14,29.59,15
2026-08-15,24.51,15
2026-08-16,21.87,15
2026-08-17,23.01,15
2026-08-18,21.95,15
2026-08-19,20.51,15
2026-08-20,19.19,15
2026-08-21,18.18,15
2026-08-22,18.29,15
2026-08-23,20.56,15
2026-08-24,19.34,14
2026-08-25,22.46,14
2026-08-26,23.1,14
2026-08-27,20.66,13
2026-08-28,20.05,13
2026-08-29,18.6,13
2026-08-30,19.66,13
2026-08-31,19.15,13
2026-09-01,18.38,13
2026-09-02,18.35,13
2026-09-03,22.51,13
2026-09-04,19.54,13
2026-09-05,18.82,13
2026-09-06,22.31,13
2026-09-07,22.2,13
2026-09-08,15.23,13
2026-09-09,16.45,13
2026-09-10,17.0,13
2026-09-11,19.12,13
2026-09-12,19.01,13
2026-09-13,20.62,13
2026-09-14,21.41,13
2026-09-15,19.68,13
