calendar_month,month,time,precipitation_sum,precipitation_sum_p10,precipitation_sum_p90,sunshine_hours,sunshine_hours_p10,sunshine_hours_p90,temperature_2m_mean,temperature_2m_mean_p10,temperature_2m_mean_p90,relative_humidity_2m_mean,relative_humidity_2m_mean_p10,relative_humidity_2m_mean_p90,temperature_2m_min_absolute,temperature_2m_max_absolute
1,1,Jan,1.4,1.4,1.4,414.23,414.23,414.23,22.21,19.8,24.3,53.77,41.0,67.0,13.3,33.7
2,2,Feb,0.0,0.0,0.0,352.83,352.83,352.83,22.72,21.5,24.26,44.39,30.4,63.3,13.8,33.2
3,3,Mar,11.6,11.6,11.6,346.44,346.44,346.44,19.78,14.9,22.7,54.81,42.0,67.0,7.0,32.2
4,4,Apr,5.1,5.1,5.1,298.89,298.89,298.89,16.92,14.18,19.56,59.27,46.8,70.6,8.1,30.2
5,5,May,28.6,28.6,28.6,264.97,264.97,264.97,12.64,8.3,16.3,62.68,42.0,84.0,3.4,26.3
6,6,Jun,10.3,10.3,10.3,215.07,215.07,215.07,10.77,8.48,13.32,54.23,36.0,81.0,1.5,22.9
7,7,Jul,172.5,172.5,172.5,178.86,178.86,178.86,11.18,6.8,14.4,61.0,36.0,80.0,1.0,23.1
8,8,Aug,80.2,80.2,80.2,223.81,223.81,223.81,11.41,7.5,14.7,71.94,59.0,85.0,1.9,23.7
9,9,Sep,12.7,12.7,12.7,222.44,222.44,222.44,14.67,12.0,18.7,58.95,46.0,70.0,6.1,28.0
