date,precipitation_sum,accumulated_precipitation
2026-01-01,1.1,1.1
2026-01-02,8.4,9.5
2026-01-03,6.7,16.2
2026-01-04,3.9,20.1
2026-01-05,15.7,35.8
2026-01-06,41.3,77.1
2026-01-07,31.6,108.7
2026-01-08,14.5,123.2
2026-01-09,13.3,136.5
2026-01-10,13.7,150.2
2026-01-11,29.7,179.9
2026-01-12,13.2,193.1
2026-01-13,8.0,201.1
2026-01-14,3.6,204.7
2026-01-15,3.6,208.3
2026-01-16,0.6,208.9
2026-01-17,0.0,208.9
2026-01-18,0.7,209.6
2026-01-19,1.2,210.8
2026-01-20,7.3,218.1
2026-01-21,10.3,228.4
2026-01-22,40.1,268.5
2026-01-23,21.0,289.5
2026-01-24,9.6,299.1
2026-01-25,6.0,305.1
2026-01-26,24.1,329.2
2026-01-27,35.6,364.8
2026-01-28,33.1,397.9
2026-01-29,4.1,402.0
2026-01-30,8.9,410.9
2026-01-31,21.8,432.7
2026-02-01,35.2,467.9
2026-02-02,15.5,483.4
2026-02-03,14.5,497.9
2026-02-04,12.3,510.2
2026-02-05,1.9,512.1
2026-02-06,10.4,522.5
2026-02-07,5.0,527.5
2026-02-08,2.7,530.2
2026-02-09,1.4,531.6
2026-02-10,8.7,540.3
2026-02-11,11.1,551.4
2026-02-12,14.6,566.0
2026-02-13,34.4,600.4
2026-02-14,10.7,611.1
2026-02-15,18.1,629.2
2026-02-16,14.0,643.2
2026-02-17,3.2,646.4
2026-02-18,3.5,649.9
2026-02-19,9.9,659.8
2026-02-20,0.5,660.3
2026-02-21,8.0,668.3
2026-02-22,17.8,686.1
2026-02-23,46.1,732.2
2026-02-24,30.1,762.3
2026-02-25,12.9,775.2
2026-02-26,3.9,779.1
2026-02-27,2.5,781.6
2026-02-28,4.5,786.1
2026-03-01,2.1,788.2
2026-03-02,2.0,790.2
2026-03-03,3.5,793.7
2026-03-04,10.2,803.9
2026-03-05,9.2,813.1
2026-03-06,9.0,822.1
2026-03-07,7.9,830.0
2026-03-08,24.4,854.4
2026-03-09,55.9,910.3
2026-03-10,33.8,944.1
2026-03-11,40.4,984.5
2026-03-12,26.5,1011.0
2026-03-13,4.2,1015.2
2026-03-14,3.1,1018.3
2026-03-15,0.5,1018.8
2026-03-16,0.9,1019.7
2026-03-17,14.1,1033.8
2026-03-18,10.1,1043.9
2026-03-19,1.3,1045.2
2026-03-20,1.7,1046.9
2026-03-21,1.6,1048.5
2026-03-22,1.3,1049.8
2026-03-23,8.7,1058.5
2026-03-24,13.8,1072.3
2026-03-25,25.5,1097.8
2026-03-26,6.0,1103.8
2026-03-27,7.8,1111.6
2026-03-28,3.8,1115.4
2026-03-29,1.5,1116.9
2026-03-30,19.7,1136.6
2026-03-31,15.2,1151.8
2026-04-01,3.7,1155.5
2026-04-02,0.6,1156.1
2026-04-03,2.6,1158.7
2026-04-04,2.0,1160.7
2026-04-05,5.5,1166.2
2026-04-06,3.1,1169.3
2026-04-07,1.9,1171.2
2026-04-08,3.0,1174.2
2026-04-09,0.0,1174.2
2026-04-10,0.3,1174.5
2026-04-11,2.1,1176.6
2026-04-12,4.9,1181.5
2026-04-13,6.0,1187.5
2026-04-14,11.2,1198.7
2026-04-15,27.3,1226.0
2026-04-16,67.6,1293.6
2026-04-17,54.8,1348.4
2026-04-18,17.4,1365.8
2026-04-19,15.9,1381.7
2026-04-20,5.2,1386.9
2026-04-21,4.8,1391.7
2026-04-22,7.2,1398.9
2026-04-23,10.7,1409.6
2026-04-24,10.5,1420.1
2026-04-25,7.1,1427.2
2026-04-26,15.7,1442.9
2026-04-27,7.5,1450.4
2026-04-28,4.5,1454.9
2026-04-29,1.4,1456.3
2026-04-30,1.2,1457.5
2026-05-01,5.0,1462.5
2026-05-02,0.0,1462.5
2026-05-03,3.2,1465.7
2026-05-04,0.4,1466.1
2026-05-05,2.2,1468.3
2026-05-06,4.9,1473.2
2026-05-07,0.6,1473.8
2026-05-08,3.4,1477.2
2026-05-09,0.0,1477.2
2026-05-10,11.4,1488.6
2026-05-11,4.4,1493.0
2026-05-12,2.9,1495.9
2026-05-13,3.6,1499.5
2026-05-14,5.7,1505.2
2026-05-15,0.5,1505.7
2026-05-16,9.9,1515.6
2026-05-17,3.9,1519.5
2026-05-18,2.0,1521.5
2026-05-19,0.0,1521.5
2026-05-20,0.1,1521.6
2026-05-21,0.6,1522.2
2026-05-22,0.1,1522.3
2026-05-23,0.6,1522.9
2026-05-24,0.0,1522.9
2026-05-25,0.9,1523.8
2026-05-26,0.0,1523.8
2026-05-27,0.0,1523.8
2026-05-28,9.1,1532.9
2026-05-29,4.7,1537.6
2026-05-30,3.8,1541.4
2026-05-31,1.0,1542.4
2026-06-01,0.2,1542.6
2026-06-02,0.4,1543.0
2026-06-03,6.2,1549.2
2026-06-04,9.1,1558.3
2026-06-05,2.7,1561.0
2026-06-06,4.5,1565.5
2026-06-07,11.5,1577.0
2026-06-08,7.1,1584.1
2026-06-09,18.4,1602.5
2026-06-10,1.2,1603.7
2026-06-11,7.3,1611.0
2026-06-12,1.4,1612.4
2026-06-13,1.1,1613.5
2026-06-14,1.1,1614.6
