date,precipitation_sum,accumulated_precipitation
2026-01-01,2.2,2.2
2026-01-02,0.0,2.2
2026-01-03,0.0,2.2
2026-01-04,0.8,3.0
2026-01-05,0.3,3.3
2026-01-06,1.9,5.2
2026-01-07,5.1,10.3
2026-01-08,0.0,10.3
2026-01-09,1.0,11.3
2026-01-10,5.7,17.0
2026-01-11,6.5,23.5
2026-01-12,0.0,23.5
2026-01-13,0.0,23.5
2026-01-14,0.0,23.5
2026-01-15,0.9,24.4
2026-01-16,0.0,24.4
2026-01-17,2.7,27.1
2026-01-18,7.5,34.6
2026-01-19,4.5,39.1
2026-01-20,0.3,39.4
2026-01-21,0.5,39.9
2026-01-22,1.6,41.5
2026-01-23,0.0,41.5
2026-01-24,0.0,41.5
2026-01-25,30.9,72.4
2026-01-26,12.1,84.5
2026-01-27,0.4,84.9
2026-01-28,0.0,84.9
2026-01-29,0.0,84.9
2026-01-30,0.0,84.9
2026-01-31,0.0,84.9
2026-02-01,0.0,84.9
2026-02-02,0.0,84.9
2026-02-03,0.0,84.9
2026-02-04,0.0,84.9
2026-02-05,0.0,84.9
2026-02-06,0.0,84.9
2026-02-07,5.3,90.2
2026-02-08,0.0,90.2
2026-02-09,0.0,90.2
2026-02-10,1.5,91.7
2026-02-11,1.8,93.5
2026-02-12,0.0,93.5
2026-02-13,0.0,93.5
2026-02-14,0.0,93.5
2026-02-15,0.0,93.5
2026-02-16,0.0,93.5
2026-02-17,0.4,93.9
2026-02-18,1.6,95.5
2026-02-19,0.0,95.5
2026-02-20,14.6,110.1
2026-02-21,2.4,112.5
2026-02-22,0.9,113.4
2026-02-23,28.4,141.8
2026-02-24,0.1,141.9
2026-02-25,1.9,143.8
2026-02-26,0.0,143.8
2026-02-27,0.0,143.8
2026-02-28,0.0,143.8
2026-03-01,1.1,144.9
2026-03-02,0.0,144.9
2026-03-03,10.3,155.2
2026-03-04,3.2,158.4
2026-03-05,3.3,161.7
2026-03-06,17.0,178.7
2026-03-07,0.0,178.7
2026-03-08,0.6,179.3
2026-03-09,0.0,179.3
2026-03-10,0.0,179.3
2026-03-11,0.1,179.4
2026-03-12,10.9,190.3
2026-03-13,0.0,190.3
2026-03-14,1.6,191.9
2026-03-15,0.0,191.9
2026-03-16,17.6,209.5
2026-03-17,8.9,218.4
2026-03-18,0.0,218.4
2026-03-19,0.0,218.4
2026-03-20,2.9,221.3
2026-03-21,0.2,221.5
2026-03-22,3.4,224.9
2026-03-23,17.5,242.4
2026-03-24,1.1,243.5
2026-03-25,0.0,243.5
2026-03-26,0.8,244.3
2026-03-27,1.5,245.8
2026-03-28,0.4,246.2
