calendar_month,month,time,precipitation_sum,precipitation_sum_p10,precipitation_sum_p90,sunshine_hours,sunshine_hours_p10,sunshine_hours_p90,temperature_2m_mean,temperature_2m_mean_p10,temperature_2m_mean_p90,relative_humidity_2m_mean,relative_humidity_2m_mean_p10,relative_humidity_2m_mean_p90,temperature_2m_min_absolute,temperature_2m_max_absolute
1,1,Jan,1.0,1.0,1.0,298.09,298.09,298.09,17.91,16.0,19.3,61.58,51.0,71.0,11.4,26.8
2,2,Feb,0.0,0.0,0.0,276.37,276.37,276.37,21.74,19.94,23.0,59.86,47.7,73.2,14.5,31.1
3,3,Mar,82.8,82.8,82.8,272.04,272.04,272.04,22.78,20.7,25.0,65.35,50.0,80.0,15.4,33.1
4,4,Apr,4.7,4.7,4.7,266.83,266.83,266.83,26.34,23.33,30.07,48.8,33.9,69.4,18.0,36.0
5,5,May,0.0,0.0,0.0,370.25,370.25,370.25,33.19,31.0,35.5,31.97,24.0,39.0,25.4,45.8
6,6,Jun,0.0,0.0,0.0,379.68,379.68,379.68,36.56,34.08,38.42,29.93,18.9,48.4,26.5,46.0
7,7,Jul,0.0,0.0,0.0,373.97,373.97,373.97,37.14,34.4,39.4,39.77,20.0,59.0,27.8,47.5
8,8,Aug,0.0,0.0,0.0,352.2,352.2,352.2,37.3,36.2,38.6,53.52,43.0,63.0,30.7,45.7
9,9,Sep,0.5,0.5,0.5,231.74,231.74,231.74,36.16,34.4,38.2,49.38,35.0,63.0,28.4,45.9
