date,daytime_temperature,daylight_hours_sampled
2026-01-01,9.9,9
2026-01-02,9.79,9
2026-01-03,10.04,9
2026-01-04,15.23,9
2026-01-05,10.0,9
2026-01-06,10.78,9
2026-01-07,8.18,9
2026-01-08,0.91,9
2026-01-09,-2.58,9
2026-01-10,-2.28,9
2026-01-11,1.7,9
2026-01-12,8.07,9
2026-01-13,11.2,9
2026-01-14,8.5,9
2026-01-15,10.45,10
2026-01-16,2.17,10
2026-01-17,-1.7,10
2026-01-18,6.39,10
2026-01-19,1.41,10
2026-01-20,6.56,10
2026-01-21,4.38,10
2026-01-22,0.11,10
2026-01-23,-10.96,10
2026-01-24,-11.75,10
2026-01-25,-8.77,10
2026-01-26,0.59,10
2026-01-27,3.5,10
2026-01-28,3.29,10
2026-01-29,4.9,10
2026-01-30,5.69,10
2026-01-31,9.06,10
2026-02-01,10.1,10
2026-02-02,8.74,10
2026-02-03,6.25,10
2026-02-04,6.79,10
2026-02-05,12.13,10
2026-02-06,12.24,10
2026-02-07,12.33,10
2026-02-08,14.25,10
2026-02-09,13.58,11
2026-02-10,5.9,11
2026-02-11,6.83,11
2026-02-12,9.48,11
2026-02-13,8.55,11
2026-02-14,10.19,11
2026-02-15,10.56,11
2026-02-16,11.6,11
2026-02-17,10.45,11
2026-02-18,8.31,11
2026-02-19,0.44,11
2026-02-20,-3.97,11
2026-02-21,2.46,11
2026-02-22,2.12,11
2026-02-23,10.75,11
2026-02-24,13.92,11
2026-02-25,15.34,11
2026-02-26,13.17,11
2026-02-27,13.4,11
2026-02-28,14.33,11
2026-03-01,12.71,11
2026-03-02,14.84,11
2026-03-03,7.21,11
2026-03-04,11.04,11
2026-03-05,13.78,11
2026-03-06,1.17,11
2026-03-07,1.83,11
2026-03-08,11.68,12
2026-03-09,14.72,12
2026-03-10,15.02,12
2026-03-11,4.79,12
2026-03-12,13.38,12
2026-03-13,17.5,12
2026-03-14,18.85,12
2026-03-15,-1.13,12
2026-03-16,3.46,12
2026-03-17,17.22,12
2026-03-18,22.18,12
2026-03-19,23.2,12
2026-03-20,23.54,12
2026-03-21,24.63,12
2026-03-22,12.92,13
2026-03-23,16.91,13
2026-03-24,21.57,13
2026-03-25,24.75,13
2026-03-26,19.85,13
2026-03-27,8.33,13
2026-03-28,18.72,13
2026-03-29,21.12,13
2026-03-30,20.96,13
2026-03-31,9.6,13
2026-04-01,9.62,13
2026-04-02,14.93,13
2026-04-03,8.09,13
2026-04-04,11.02,13
2026-04-05,13.48,13
2026-04-06,14.69,13
2026-04-07,14.12,13
2026-04-08,17.72,13
2026-04-09,16.88,13
2026-04-10,13.27,13
2026-04-11,19.6,13
2026-04-12,19.48,13
2026-04-13,17.88,13
2026-04-14,11.81,13
2026-04-15,15.94,13
2026-04-16,19.01,13
2026-04-17,1.8,13
2026-04-18,8.42,13
2026-04-19,15.44,13
2026-04-20,19.93,13
2026-04-21,23.01,13
2026-04-22,23.41,13
2026-04-23,15.41,13
2026-04-24,17.12,13
2026-04-25,8.88,13
2026-04-26,7.94,13
2026-04-27,7.37,13
2026-04-28,9.77,13
2026-04-29,9.58,13
2026-04-30,6.79,13
2026-05-01,11.18,13
2026-05-02,14.41,14
2026-05-03,17.23,14
2026-05-04,16.77,14
2026-05-05,3.74,14
2026-05-06,0.86,14
2026-05-07,12.98,15
2026-05-08,14.51,15
2026-05-09,18.14,15
2026-05-10,15.73,15
2026-05-11,22.9,15
2026-05-12,22.05,15
2026-05-13,24.09,15
2026-05-14,26.39,15
2026-05-15,24.09,15
2026-05-16,22.39,15
2026-05-17,15.55,15
2026-05-18,6.55,15
2026-05-19,7.43,15
2026-05-20,10.57,15
2026-05-21,13.31,15
2026-05-22,12.71,15
2026-05-23,17.91,15
2026-05-24,22.36,15
2026-05-25,23.42,15
2026-05-26,21.75,15
2026-05-27,18.38,15
2026-05-28,20.25,15
2026-05-29,22.89,15
2026-05-30,21.19,15
2026-05-31,22.28,15
2026-06-01,22.67,15
2026-06-02,21.99,15
2026-06-03,23.29,15
2026-06-04,26.33,15
2026-06-05,24.75,15
2026-06-06,27.8,15
2026-06-07,28.93,15
2026-06-08,23.59,15
2026-06-09,26.67,15
2026-06-10,27.24,15
2026-06-11,22.57,15
2026-06-12,26.21,15
2026-06-13,22.51,15
2026-06-14,17.54,15
2026-06-15,22.35,15
2026-06-16,27.39,15
2026-06-17,30.03,15
2026-06-18,25.99,15
2026-06-19,24.03,15
2026-06-20,25.73,15
2026-06-21,27.13,15
2026-06-22,26.12,15
2026-06-23,23.69,15
2026-06-24,24.61,15
2026-06-25,20.23,15
