calendar_month,month,time,precipitation_sum,precipitation_sum_p10,precipitation_sum_p90,sunshine_hours,sunshine_hours_p10,sunshine_hours_p90,temperature_2m_mean,temperature_2m_mean_p10,temperature_2m_mean_p90,relative_humidity_2m_mean,relative_humidity_2m_mean_p10,relative_humidity_2m_mean_p90,temperature_2m_min_absolute,temperature_2m_max_absolute
1,1,Jan,25.4,25.4,25.4,240.03,240.03,240.03,4.08,0.9,6.7,46.39,34.0,60.0,-6.4,14.1
2,2,Feb,50.9,50.9,50.9,242.25,242.25,242.25,11.22,5.77,15.53,44.68,22.7,75.6,-1.0,23.8
3,3,Mar,114.8,114.8,114.8,275.96,275.96,275.96,10.36,7.1,13.0,52.94,23.0,78.0,0.4,20.7
4,4,Apr,33.9,33.9,33.9,340.52,340.52,340.52,16.03,11.69,20.44,37.8,22.8,56.2,3.5,28.8
5,5,May,16.3,16.3,16.3,378.7,378.7,378.7,24.02,19.8,27.1,23.65,14.0,36.0,11.6,38.5
6,6,Jun,0.0,0.0,0.0,402.85,402.85,402.85,30.29,27.4,33.63,18.8,13.0,25.0,19.3,39.6
7,7,Jul,0.0,0.0,0.0,413.67,413.67,413.67,33.5,31.0,35.9,17.84,12.0,29.0,21.9,42.6
8,8,Aug,0.2,0.2,0.2,399.46,399.46,399.46,32.93,31.6,35.2,17.29,12.0,22.0,23.5,41.0
9,9,Sep,0.5,0.5,0.5,272.98,272.98,272.98,28.8,27.62,30.4,19.35,12.2,28.4,19.2,36.5
