date,daytime_temperature,daylight_hours_sampled
2026-01-01,17.8,11
2026-01-02,15.98,11
2026-01-03,15.31,11
2026-01-04,16.53,11
2026-01-05,17.19,11
2026-01-06,18.4,11
2026-01-07,20.53,11
2026-01-08,21.44,11
2026-01-09,17.91,11
2026-01-10,17.28,11
2026-01-11,17.96,11
2026-01-12,16.48,11
2026-01-13,15.16,11
2026-01-14,16.08,11
2026-01-15,16.12,11
2026-01-16,16.75,11
2026-01-17,17.15,11
2026-01-18,17.49,11
2026-01-19,16.55,11
2026-01-20,16.0,11
2026-01-21,19.38,11
2026-01-22,21.3,11
2026-01-23,18.29,11
2026-01-24,18.34,11
2026-01-25,19.65,11
2026-01-26,19.98,11
2026-01-27,16.27,11
2026-01-28,17.53,11
2026-01-29,17.73,11
2026-01-30,20.53,11
2026-01-31,23.43,11
2026-02-01,23.44,11
2026-02-02,20.21,11
2026-02-03,18.94,11
2026-02-04,18.17,11
2026-02-05,19.63,11
2026-02-06,23.59,11
2026-02-07,24.32,11
2026-02-08,25.91,11
2026-02-09,23.89,11
2026-02-10,21.79,11
2026-02-11,20.15,11
2026-02-12,21.8,11
2026-02-13,24.3,11
2026-02-14,21.24,11
2026-02-15,24.86,11
2026-02-16,25.85,11
2026-02-17,20.11,11
2026-02-18,19.02,11
2026-02-19,17.99,11
2026-02-20,18.05,11
2026-02-21,18.15,11
2026-02-22,19.23,11
2026-02-23,17.29,11
2026-02-24,17.8,11
2026-02-25,19.06,11
2026-02-26,18.72,11
2026-02-27,17.02,11
2026-02-28,16.18,11
2026-03-01,15.5,11
2026-03-02,15.93,11
2026-03-03,17.85,11
2026-03-04,18.24,11
2026-03-05,18.59,11
2026-03-06,18.95,11
2026-03-07,19.53,11
2026-03-08,19.28,11
2026-03-09,18.65,11
2026-03-10,18.68,11
2026-03-11,19.44,12
2026-03-12,21.52,12
2026-03-13,21.01,12
2026-03-14,21.12,12
2026-03-15,19.19,12
2026-03-16,21.57,12
2026-03-17,22.98,12
2026-03-18,25.66,12
2026-03-19,20.78,12
2026-03-20,21.34,13
2026-03-21,17.15,13
2026-03-22,17.85,13
2026-03-23,19.85,13
2026-03-24,20.11,13
2026-03-25,15.07,13
2026-03-26,17.07,13
2026-03-27,20.14,13
2026-03-28,24.05,13
2026-03-29,19.49,13
2026-03-30,20.5,13
2026-03-31,23.23,13
2026-04-01,26.44,13
2026-04-02,21.6,13
2026-04-03,22.72,13
2026-04-04,22.33,13
2026-04-05,23.77,13
2026-04-06,21.96,13
2026-04-07,21.71,13
2026-04-08,21.56,13
2026-04-09,23.28,13
2026-04-10,23.46,13
2026-04-11,22.64,13
2026-04-12,24.21,13
2026-04-13,24.17,13
2026-04-14,24.53,13
2026-04-15,27.75,13
2026-04-16,31.79,13
2026-04-17,26.72,13
2026-04-18,24.5,13
2026-04-19,24.42,13
2026-04-20,22.37,13
2026-04-21,22.62,13
2026-04-22,23.86,13
2026-04-23,26.67,13
2026-04-24,26.49,13
2026-04-25,29.11,13
2026-04-26,23.88,13
2026-04-27,22.77,13
2026-04-28,25.49,13
2026-04-29,25.94,13
2026-04-30,25.43,13
2026-05-01,26.45,13
2026-05-02,31.65,13
2026-05-03,23.85,13
