calendar_month,month,time,precipitation_sum,precipitation_sum_p10,precipitation_sum_p90,sunshine_hours,sunshine_hours_p10,sunshine_hours_p90,temperature_2m_mean,temperature_2m_mean_p10,temperature_2m_mean_p90,relative_humidity_2m_mean,relative_humidity_2m_mean_p10,relative_humidity_2m_mean_p90,temperature_2m_min_absolute,temperature_2m_max_absolute
1,1,Jan,74.7,74.7,74.7,148.24,148.24,148.24,-11.56,-20.3,-1.1,79.1,70.0,88.0,-28.5,5.6
2,2,Feb,29.9,29.9,29.9,212.07,212.07,212.07,-10.45,-16.41,-6.53,75.89,71.0,82.3,-22.8,4.0
3,3,Mar,117.7,117.7,117.7,198.76,198.76,198.76,-2.92,-9.0,5.8,71.29,53.0,85.0,-24.2,14.2
4,4,Apr,112.3,112.3,112.3,224.06,224.06,224.06,5.72,0.19,12.64,68.73,53.9,91.0,-8.3,21.0
5,5,May,106.5,106.5,106.5,305.0,305.0,305.0,11.74,6.6,18.0,63.55,49.0,81.0,1.4,25.7
6,6,Jun,160.1,160.1,160.1,369.85,369.85,369.85,19.05,16.5,22.18,69.5,52.6,82.2,7.9,29.0
7,7,Jul,71.1,71.1,71.1,383.63,383.63,383.63,21.78,18.3,24.8,64.19,50.0,81.0,11.9,30.7
8,8,Aug,110.0,110.0,110.0,361.73,361.73,361.73,19.73,17.7,22.2,74.81,64.0,83.0,12.2,27.7
9,9,Sep,46.2,46.2,46.2,191.24,191.24,191.24,16.51,13.16,18.9,73.53,62.0,83.2,6.7,24.6
