date,precipitation_sum,accumulated_precipitation
2026-01-01,0.2,0.2
2026-01-02,0.2,0.4
2026-01-03,0.3,0.7
2026-01-04,0.6,1.3
2026-01-05,2.7,4.0
2026-01-06,14.3,18.3
2026-01-07,3.7,22.0
2026-01-08,0.0,22.0
2026-01-09,0.9,22.9
2026-01-10,3.2,26.1
2026-01-11,0.0,26.1
2026-01-12,0.9,27.0
2026-01-13,0.6,27.6
2026-01-14,2.3,29.9
2026-01-15,17.8,47.7
2026-01-16,2.1,49.8
2026-01-17,1.2,51.0
2026-01-18,0.0,51.0
2026-01-19,1.6,52.6
2026-01-20,0.1,52.7
2026-01-21,2.7,55.4
2026-01-22,0.8,56.2
2026-01-23,0.6,56.8
2026-01-24,0.0,56.8
2026-01-25,17.1,73.9
2026-01-26,0.7,74.6
2026-01-27,0.4,75.0
2026-01-28,0.0,75.0
2026-01-29,0.0,75.0
2026-01-30,0.0,75.0
2026-01-31,0.0,75.0
2026-02-01,0.0,75.0
2026-02-02,0.2,75.2
2026-02-03,0.5,75.7
2026-02-04,0.0,75.7
2026-02-05,0.0,75.7
2026-02-06,2.8,78.5
2026-02-07,0.4,78.9
2026-02-08,0.0,78.9
2026-02-09,0.0,78.9
2026-02-10,1.0,79.9
2026-02-11,0.2,80.1
2026-02-12,0.5,80.6
2026-02-13,1.1,81.7
2026-02-14,0.0,81.7
2026-02-15,0.0,81.7
2026-02-16,0.4,82.1
2026-02-17,0.0,82.1
2026-02-18,16.6,98.7
2026-02-19,0.1,98.8
2026-02-20,8.2,107.0
2026-02-21,1.7,108.7
2026-02-22,3.6,112.3
2026-02-23,0.3,112.6
2026-02-24,0.1,112.7
2026-02-25,4.4,117.1
2026-02-26,0.0,117.1
2026-02-27,0.3,117.4
2026-02-28,1.2,118.6
2026-03-01,0.6,119.2
2026-03-02,0.0,119.2
2026-03-03,0.0,119.2
2026-03-04,0.0,119.2
2026-03-05,4.7,123.9
2026-03-06,1.5,125.4
2026-03-07,27.6,153.0
2026-03-08,0.2,153.2
2026-03-09,0.0,153.2
2026-03-10,0.5,153.7
2026-03-11,11.5,165.2
2026-03-12,0.0,165.2
2026-03-13,4.3,169.5
2026-03-14,0.6,170.1
2026-03-15,2.7,172.8
2026-03-16,8.5,181.3
2026-03-17,0.5,181.8
2026-03-18,0.5,182.3
2026-03-19,0.2,182.5
2026-03-20,8.4,190.9
2026-03-21,0.2,191.1
2026-03-22,3.4,194.5
2026-03-23,1.4,195.9
2026-03-24,0.0,195.9
2026-03-25,0.6,196.5
2026-03-26,10.0,206.5
2026-03-27,0.0,206.5
2026-03-28,0.0,206.5
2026-03-29,0.0,206.5
2026-03-30,0.9,207.4
2026-03-31,12.1,219.5
2026-04-01,0.0,219.5
2026-04-02,4.0,223.5
2026-04-03,17.2,240.7
2026-04-04,14.3,255.0
2026-04-05,3.9,258.9
2026-04-06,1.7,260.6
2026-04-07,1.5,262.1
2026-04-08,0.0,262.1
2026-04-09,2.4,264.5
2026-04-10,5.8,270.3
2026-04-11,0.0,270.3
2026-04-12,2.2,272.5
2026-04-13,2.5,275.0
2026-04-14,3.7,278.7
2026-04-15,4.0,282.7
2026-04-16,6.2,288.9
2026-04-17,0.0,288.9
2026-04-18,5.4,294.3
2026-04-19,1.6,295.9
2026-04-20,0.0,295.9
2026-04-21,0.4,296.3
2026-04-22,0.0,296.3
2026-04-23,0.0,296.3
2026-04-24,0.0,296.3
2026-04-25,13.9,310.2
2026-04-26,0.0,310.2
2026-04-27,0.0,310.2
2026-04-28,7.6,317.8
2026-04-29,1.2,319.0
2026-04-30,0.3,319.3
2026-05-01,1.0,320.3
2026-05-02,1.5,321.8
2026-05-03,0.9,322.7
2026-05-04,0.1,322.8
2026-05-05,0.9,323.7
2026-05-06,3.0,326.7
2026-05-07,1.9,328.6
2026-05-08,1.3,329.9
2026-05-09,4.5,334.4
2026-05-10,0.0,334.4
2026-05-11,0.0,334.4
2026-05-12,1.1,335.5
2026-05-13,7.4,342.9
2026-05-14,0.4,343.3
2026-05-15,0.0,343.3
2026-05-16,0.1,343.4
2026-05-17,4.3,347.7
2026-05-18,0.6,348.3
2026-05-19,5.8,354.1
2026-05-20,0.0,354.1
2026-05-21,0.0,354.1
2026-05-22,0.0,354.1
2026-05-23,35.8,389.9
2026-05-24,4.3,394.2
2026-05-25,0.1,394.3
2026-05-26,0.0,394.3
2026-05-27,0.0,394.3
2026-05-28,0.0,394.3
2026-05-29,0.0,394.3
2026-05-30,0.0,394.3
2026-05-31,0.0,394.3
2026-06-01,0.0,394.3
2026-06-02,0.0,394.3
2026-06-03,0.0,394.3
2026-06-04,0.0,394.3
2026-06-05,0.9,395.2
2026-06-06,10.5,405.7
2026-06-07,0.0,405.7
2026-06-08,0.0,405.7
2026-06-09,4.2,409.9
2026-06-10,0.9,410.8
2026-06-11,2.2,413.0
