calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,18.07,10.74,22.29,372
2,Feb,19.55,13.15,23.5,336
3,Mar,17.97,13.3,21.8,372
4,Apr,18.62,14.1,22.01,360
5,May,20.96,15.12,25.0,372
6,Jun,20.05,14.78,24.2,360
7,Jul,17.65,13.5,20.9,372
8,Aug,16.55,13.01,19.59,372
9,Sep,16.66,13.46,19.67,144
