calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,23.16,16.9,31.57,434
2,Feb,21.74,15.4,29.02,389
3,Mar,20.04,14.82,26.68,373
4,Apr,18.02,12.7,24.3,340
5,May,15.67,11.3,20.2,310
6,Jun,13.44,9.7,16.9,300
7,Jul,11.63,7.98,14.6,310
8,Aug,12.8,9.21,15.79,322
9,Sep,14.6,10.8,20.37,154
