calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,14.08,8.4,19.1,316
2,Feb,18.42,12.0,25.0,308
3,Mar,17.28,10.51,23.4,372
4,Apr,22.15,14.06,30.82,389
5,May,26.23,16.3,37.77,434
6,Jun,29.37,20.5,35.9,420
7,Jul,34.1,24.3,42.3,434
8,Aug,32.5,23.82,40.3,419
9,Sep,34.17,25.95,40.15,156
