calendar_month,month,time,precipitation_sum,precipitation_sum_p10,precipitation_sum_p90,sunshine_hours,sunshine_hours_p10,sunshine_hours_p90,temperature_2m_mean,temperature_2m_mean_p10,temperature_2m_mean_p90,relative_humidity_2m_mean,relative_humidity_2m_mean_p10,relative_humidity_2m_mean_p90,temperature_2m_min_absolute,temperature_2m_max_absolute
1,1,Jan,125.8,125.8,125.8,264.96,264.96,264.96,14.71,12.8,16.7,67.35,58.0,80.0,5.5,24.4
2,2,Feb,31.0,31.0,31.0,262.2,262.2,262.2,16.97,14.45,19.5,64.61,52.8,77.9,7.9,28.0
3,3,Mar,90.6,90.6,90.6,324.95,324.95,324.95,15.72,13.7,17.4,63.39,51.0,80.0,7.0,29.1
4,4,Apr,49.1,49.1,49.1,341.48,341.48,341.48,19.23,16.68,21.69,66.1,50.5,78.0,10.7,35.7
5,5,May,6.1,6.1,6.1,396.47,396.47,396.47,21.65,18.5,24.4,64.68,51.0,73.0,12.6,32.0
6,6,Jun,0.2,0.2,0.2,396.86,396.86,396.86,25.09,23.99,26.61,70.1,65.5,74.1,18.5,30.6
7,7,Jul,3.6,3.6,3.6,411.52,411.52,411.52,27.58,26.8,28.5,70.77,65.0,75.0,21.1,32.6
8,8,Aug,2.0,2.0,2.0,387.08,387.08,387.08,28.49,27.9,29.2,70.42,66.0,74.0,22.8,33.9
9,9,Sep,4.7,4.7,4.7,233.21,233.21,233.21,27.78,27.18,28.41,69.35,62.0,75.0,22.5,32.5
