date,precipitation_sum,accumulated_precipitation
2026-01-01,0.0,0.0
2026-01-02,2.8,2.8
2026-01-03,0.0,2.8
2026-01-04,0.0,2.8
2026-01-05,0.0,2.8
2026-01-06,0.0,2.8
2026-01-07,0.0,2.8
2026-01-08,0.0,2.8
2026-01-09,0.0,2.8
2026-01-10,0.0,2.8
2026-01-11,0.0,2.8
2026-01-12,0.0,2.8
2026-01-13,0.0,2.8
2026-01-14,0.0,2.8
2026-01-15,0.0,2.8
2026-01-16,0.0,2.8
2026-01-17,0.0,2.8
2026-01-18,0.0,2.8
2026-01-19,0.0,2.8
2026-01-20,0.0,2.8
2026-01-21,0.0,2.8
2026-01-22,0.0,2.8
2026-01-23,0.0,2.8
2026-01-24,0.2,3.0
2026-01-25,0.0,3.0
2026-01-26,0.0,3.0
2026-01-27,0.0,3.0
2026-01-28,0.0,3.0
2026-01-29,0.4,3.4
2026-01-30,0.0,3.4
2026-01-31,0.0,3.4
2026-02-01,0.0,3.4
2026-02-02,0.0,3.4
2026-02-03,0.0,3.4
2026-02-04,0.0,3.4
2026-02-05,0.0,3.4
2026-02-06,0.0,3.4
2026-02-07,3.9,7.3
2026-02-08,8.6,15.9
2026-02-09,0.0,15.9
2026-02-10,0.0,15.9
2026-02-11,13.5,29.4
2026-02-12,0.0,29.4
2026-02-13,0.0,29.4
2026-02-14,0.0,29.4
2026-02-15,0.0,29.4
2026-02-16,5.3,34.7
2026-02-17,2.6,37.3
2026-02-18,0.1,37.4
2026-02-19,0.0,37.4
2026-02-20,0.0,37.4
2026-02-21,0.0,37.4
2026-02-22,0.0,37.4
2026-02-23,0.0,37.4
2026-02-24,0.0,37.4
2026-02-25,49.5,86.9
2026-02-26,0.8,87.7
2026-02-27,0.0,87.7
2026-02-28,0.0,87.7
2026-03-01,0.0,87.7
2026-03-02,0.2,87.9
2026-03-03,18.4,106.3
2026-03-04,19.2,125.5
2026-03-05,0.0,125.5
2026-03-06,0.0,125.5
2026-03-07,1.7,127.2
2026-03-08,0.6,127.8
2026-03-09,0.0,127.8
2026-03-10,4.0,131.8
2026-03-11,0.0,131.8
2026-03-12,0.0,131.8
2026-03-13,0.0,131.8
2026-03-14,0.0,131.8
2026-03-15,0.0,131.8
2026-03-16,2.8,134.6
2026-03-17,0.0,134.6
2026-03-18,4.2,138.8
2026-03-19,7.2,146.0
2026-03-20,4.8,150.8
2026-03-21,0.0,150.8
2026-03-22,0.0,150.8
2026-03-23,2.8,153.6
2026-03-24,0.0,153.6
2026-03-25,11.9,165.5
2026-03-26,17.3,182.8
2026-03-27,6.4,189.2
