calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,17.14,9.4,22.8,341
2,Feb,19.42,11.23,26.5,314
3,Mar,18.52,11.1,24.09,372
4,Apr,21.78,14.5,28.2,360
5,May,21.94,15.52,27.4,413
6,Jun,19.22,14.81,23.6,412
7,Jul,19.73,14.7,24.3,403
8,Aug,19.5,14.51,24.09,392
9,Sep,19.12,14.4,22.91,240
