date,daytime_temperature,daylight_hours_sampled
2026-01-01,30.95,13
2026-01-02,30.91,13
2026-01-03,29.27,13
2026-01-04,25.96,13
2026-01-05,24.32,13
2026-01-06,25.78,13
2026-01-07,26.95,13
2026-01-08,29.97,13
2026-01-09,30.75,13
2026-01-10,31.19,13
2026-01-11,31.95,13
2026-01-12,33.15,13
2026-01-13,29.98,13
2026-01-14,30.32,13
2026-01-15,30.78,13
2026-01-16,30.1,13
2026-01-17,30.54,13
2026-01-18,30.77,13
2026-01-19,29.29,13
2026-01-20,24.24,13
2026-01-21,22.98,13
2026-01-22,22.68,13
2026-01-23,22.1,13
2026-01-24,24.69,13
2026-01-25,25.59,13
2026-01-26,26.87,13
2026-01-27,27.39,13
2026-01-28,28.54,13
2026-01-29,29.12,13
2026-01-30,27.21,13
2026-01-31,27.92,13
2026-02-01,31.35,13
2026-02-02,28.82,13
2026-02-03,28.62,13
2026-02-04,28.46,13
2026-02-05,27.15,13
2026-02-06,27.12,13
2026-02-07,27.11,13
2026-02-08,26.58,13
2026-02-09,24.53,13
2026-02-10,26.8,13
2026-02-11,29.54,13
2026-02-12,30.25,13
2026-02-13,30.1,13
2026-02-14,28.86,13
2026-02-15,28.17,13
2026-02-16,29.15,13
2026-02-17,31.1,13
2026-02-18,30.53,13
2026-02-19,28.88,13
2026-02-20,27.91,13
2026-02-21,27.65,13
2026-02-22,27.18,13
2026-02-23,27.52,13
2026-02-24,27.65,13
2026-02-25,28.62,13
2026-02-26,27.4,13
2026-02-27,25.58,13
2026-02-28,25.38,13
2026-03-01,24.9,13
2026-03-02,24.92,13
2026-03-03,25.55,13
2026-03-04,26.54,13
2026-03-05,27.05,13
2026-03-06,28.16,13
2026-03-07,29.62,13
2026-03-08,29.2,13
2026-03-09,25.79,13
2026-03-10,24.52,13
2026-03-11,23.21,13
2026-03-12,24.42,13
2026-03-13,25.85,13
2026-03-14,25.9,13
2026-03-15,26.1,13
2026-03-16,27.45,13
2026-03-17,27.03,13
2026-03-18,26.53,13
2026-03-19,26.21,13
2026-03-20,25.67,13
2026-03-21,26.18,13
2026-03-22,26.83,13
2026-03-23,26.78,13
2026-03-24,28.04,12
2026-03-25,29.9,12
2026-03-26,28.41,12
2026-03-27,27.49,12
2026-03-28,27.07,12
2026-03-29,26.82,12
2026-03-30,26.65,11
2026-03-31,24.81,11
2026-04-01,25.73,11
2026-04-02,28.69,11
2026-04-03,29.3,11
2026-04-04,28.5,11
2026-04-05,27.69,11
2026-04-06,26.7,11
2026-04-07,28.29,11
2026-04-08,32.07,11
2026-04-09,28.88,11
2026-04-10,24.85,11
2026-04-11,24.49,11
2026-04-12,25.11,11
2026-04-13,25.8,11
2026-04-14,25.35,11
2026-04-15,24.73,11
2026-04-16,25.09,11
2026-04-17,27.15,11
2026-04-18,27.61,11
2026-04-19,25.57,11
2026-04-20,25.13,11
2026-04-21,25.17,11
2026-04-22,25.52,11
2026-04-23,25.55,11
2026-04-24,25.87,11
2026-04-25,28.55,11
2026-04-26,29.35,11
2026-04-27,28.75,11
2026-04-28,26.55,11
2026-04-29,28.2,11
2026-04-30,26.97,11
2026-05-01,25.51,11
2026-05-02,27.97,11
2026-05-03,23.63,11
2026-05-04,24.34,11
2026-05-05,25.67,11
2026-05-06,25.81,11
2026-05-07,27.04,11
2026-05-08,29.0,11
2026-05-09,30.39,11
2026-05-10,23.62,11
2026-05-11,20.88,11
2026-05-12,21.72,11
2026-05-13,23.76,11
2026-05-14,24.12,11
2026-05-15,24.25,11
2026-05-16,25.33,11
2026-05-17,26.67,11
2026-05-18,25.03,11
2026-05-19,23.36,11
2026-05-20,22.28,11
2026-05-21,20.81,11
2026-05-22,20.84,11
2026-05-23,23.31,11
2026-05-24,23.47,11
2026-05-25,22.63,11
2026-05-26,23.91,11
2026-05-27,24.25,11
2026-05-28,22.76,11
2026-05-29,21.91,11
2026-05-30,23.56,11
2026-05-31,22.55,11
2026-06-01,22.59,11
2026-06-02,20.52,11
2026-06-03,21.95,11
2026-06-04,21.26,11
2026-06-05,20.51,11
2026-06-06,21.08,11
2026-06-07,21.53,11
2026-06-08,21.79,11
2026-06-09,23.97,11
2026-06-10,22.45,11
2026-06-11,21.05,11
2026-06-12,23.11,11
2026-06-13,25.31,11
2026-06-14,23.06,11
2026-06-15,21.87,11
2026-06-16,20.11,11
2026-06-17,20.02,11
2026-06-18,20.84,11
2026-06-19,21.37,11
2026-06-20,23.2,11
2026-06-21,21.44,11
2026-06-22,22.96,11
2026-06-23,24.67,11
2026-06-24,21.02,11
2026-06-25,19.38,11
2026-06-26,20.9,11
2026-06-27,22.12,11
2026-06-28,23.47,11
2026-06-29,24.95,11
2026-06-30,22.95,11
2026-07-01,26.18,11
2026-07-02,25.06,11
2026-07-03,23.82,11
2026-07-04,21.31,11
2026-07-05,20.18,11
2026-07-06,20.94,11
2026-07-07,22.7,11
2026-07-08,19.79,11
2026-07-09,20.75,11
2026-07-10,22.38,11
2026-07-11,22.35,11
2026-07-12,24.55,11
2026-07-13,19.84,11
2026-07-14,19.18,11
2026-07-15,21.25,11
2026-07-16,21.27,11
2026-07-17,22.09,11
2026-07-18,23.84,11
2026-07-19,25.14,11
2026-07-20,25.53,11
2026-07-21,26.58,11
2026-07-22,26.86,11
2026-07-23,22.87,11
2026-07-24,21.19,11
2026-07-25,21.46,11
2026-07-26,21.75,11
2026-07-27,22.91,11
2026-07-28,24.76,11
2026-07-29,28.29,11
2026-07-30,22.83,11
2026-07-31,22.12,11
2026-08-01,23.74,11
2026-08-02,25.57,11
2026-08-03,23.01,11
2026-08-04,24.01,11
2026-08-05,27.15,11
2026-08-06,29.06,11
2026-08-07,27.32,11
2026-08-08,25.08,11
2026-08-09,26.05,11
2026-08-10,21.24,11
2026-08-11,19.77,11
2026-08-12,21.91,11
2026-08-13,24.59,11
2026-08-14,23.62,11
2026-08-15,21.67,11
2026-08-16,23.55,11
2026-08-17,25.13,11
2026-08-18,25.18,11
2026-08-19,25.86,11
2026-08-20,23.65,11
2026-08-21,27.01,11
2026-08-22,21.31,11
2026-08-23,21.35,11
2026-08-24,20.03,11
2026-08-25,20.66,11
2026-08-26,22.36,11
2026-08-27,20.91,11
2026-08-28,24.76,11
2026-08-29,30.24,11
2026-08-30,25.69,11
2026-08-31,24.2,11
2026-09-01,23.94,11
2026-09-02,22.18,11
2026-09-03,23.79,11
2026-09-04,26.17,11
2026-09-05,22.87,12
2026-09-06,18.91,12
2026-09-07,17.32,12
2026-09-08,20.5,12
2026-09-09,21.99,12
2026-09-10,23.93,12
2026-09-11,23.24,12
2026-09-12,23.99,12
2026-09-13,21.08,12
2026-09-14,20.92,12
2026-09-15,20.99,12
2026-09-16,20.5,12
2026-09-17,20.49,12
2026-09-18,21.62,12
2026-09-19,23.32,12
2026-09-20,24.43,12
