calendar_month,month,time,precipitation_sum,precipitation_sum_p10,precipitation_sum_p90,sunshine_hours,sunshine_hours_p10,sunshine_hours_p90,temperature_2m_mean,temperature_2m_mean_p10,temperature_2m_mean_p90,relative_humidity_2m_mean,relative_humidity_2m_mean_p10,relative_humidity_2m_mean_p90,temperature_2m_min_absolute,temperature_2m_max_absolute
1,1,Jan,14.4,14.4,14.4,338.39,338.39,338.39,27.18,25.0,28.5,53.77,46.0,67.0,18.4,35.1
2,2,Feb,34.7,34.7,34.7,305.25,305.25,305.25,29.21,28.41,30.0,66.32,51.4,74.6,22.5,36.1
3,3,Mar,22.8,22.8,22.8,338.77,338.77,338.77,30.22,29.0,31.2,61.97,52.0,71.0,22.1,37.0
4,4,Apr,44.0,44.0,44.0,352.48,352.48,352.48,31.5,30.8,32.21,66.37,60.7,71.1,25.6,38.4
5,5,May,138.0,138.0,138.0,330.29,330.29,330.29,30.3,29.4,31.2,71.32,67.0,76.0,24.9,36.7
6,6,Jun,232.3,232.3,232.3,306.42,306.42,306.42,29.42,28.09,30.62,76.03,66.0,84.0,24.8,35.7
7,7,Jul,215.0,215.0,215.0,241.33,241.33,241.33,28.88,27.5,30.2,75.48,67.0,84.0,24.2,36.7
8,8,Aug,262.4,262.4,262.4,225.71,225.71,225.71,28.27,27.6,29.0,79.9,74.0,85.0,25.0,34.7
9,9,Sep,84.1,84.1,84.1,108.39,108.39,108.39,28.47,27.6,29.6,79.36,73.0,85.0,24.3,35.4
