calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,22.74,18.11,26.09,372
2,Feb,21.9,18.05,25.9,336
3,Mar,23.79,18.71,27.1,372
4,Apr,23.66,19.79,27.2,360
5,May,24.29,21.01,27.3,372
6,Jun,22.98,19.46,26.54,367
7,Jul,23.5,20.1,26.71,400
8,Aug,23.44,20.4,26.2,372
9,Sep,23.19,20.4,26.1,312
