calendar_month,month,time,precipitation_sum,precipitation_sum_p10,precipitation_sum_p90,sunshine_hours,sunshine_hours_p10,sunshine_hours_p90,temperature_2m_mean,temperature_2m_mean_p10,temperature_2m_mean_p90,relative_humidity_2m_mean,relative_humidity_2m_mean_p10,relative_humidity_2m_mean_p90,temperature_2m_min_absolute,temperature_2m_max_absolute
1,1,Jan,40.4,40.4,40.4,171.37,171.37,171.37,-1.05,-5.1,3.2,79.65,69.0,93.0,-12.8,10.8
2,2,Feb,98.4,98.4,98.4,152.61,152.61,152.61,3.83,0.37,8.76,85.36,76.0,92.3,-2.3,16.9
3,3,Mar,48.8,48.8,48.8,253.24,253.24,253.24,5.49,2.2,7.9,76.19,64.0,88.0,-2.8,15.6
4,4,Apr,25.9,25.9,25.9,296.37,296.37,296.37,10.32,7.22,13.63,61.63,39.0,84.1,-0.7,21.5
5,5,May,68.2,68.2,68.2,404.76,404.76,404.76,15.66,9.0,22.5,58.19,39.0,73.0,3.4,29.9
6,6,Jun,105.6,105.6,105.6,381.88,381.88,381.88,20.81,13.87,28.84,61.83,41.9,82.0,8.1,36.2
7,7,Jul,78.9,78.9,78.9,407.05,407.05,407.05,21.01,17.5,24.7,58.19,43.0,73.0,9.6,35.9
8,8,Aug,83.7,83.7,83.7,361.46,361.46,361.46,21.82,17.1,25.8,61.81,34.0,80.0,9.2,35.6
9,9,Sep,14.9,14.9,14.9,98.65,98.65,98.65,19.18,16.0,23.55,63.1,51.5,72.2,11.0,31.4
