date,precipitation_sum,accumulated_precipitation
2026-01-01,0.0,0.0
2026-01-02,0.8,0.8
2026-01-03,4.8,5.6
2026-01-04,0.0,5.6
2026-01-05,0.0,5.6
2026-01-06,0.4,6.0
2026-01-07,2.6,8.6
2026-01-08,11.2,19.8
2026-01-09,34.4,54.2
2026-01-10,24.0,78.2
2026-01-11,0.8,79.0
2026-01-12,0.0,79.0
2026-01-13,0.0,79.0
2026-01-14,2.1,81.1
2026-01-15,1.7,82.8
2026-01-16,0.1,82.9
2026-01-17,6.4,89.3
2026-01-18,2.4,91.7
2026-01-19,5.9,97.6
2026-01-20,1.3,98.9
2026-01-21,9.2,108.1
2026-01-22,8.3,116.4
2026-01-23,9.2,125.6
2026-01-24,11.3,136.9
2026-01-25,24.6,161.5
2026-01-26,18.3,179.8
2026-01-27,13.8,193.6
2026-01-28,6.1,199.7
2026-01-29,3.0,202.7
2026-01-30,23.4,226.1
2026-01-31,30.9,257.0
2026-02-01,2.7,259.7
2026-02-02,1.7,261.4
2026-02-03,0.0,261.4
2026-02-04,4.2,265.6
2026-02-05,10.4,276.0
2026-02-06,2.0,278.0
2026-02-07,0.1,278.1
2026-02-08,6.0,284.1
2026-02-09,10.0,294.1
2026-02-10,47.3,341.4
2026-02-11,11.1,352.5
2026-02-12,12.9,365.4
2026-02-13,15.6,381.0
2026-02-14,9.4,390.4
2026-02-15,9.9,400.3
2026-02-16,49.2,449.5
2026-02-17,0.3,449.8
2026-02-18,7.7,457.5
2026-02-19,20.2,477.7
2026-02-20,1.2,478.9
2026-02-21,0.0,478.9
2026-02-22,0.0,478.9
2026-02-23,0.0,478.9
2026-02-24,0.0,478.9
2026-02-25,0.0,478.9
2026-02-26,0.0,478.9
2026-02-27,0.2,479.1
2026-02-28,6.0,485.1
2026-03-01,0.0,485.1
2026-03-02,0.0,485.1
2026-03-03,0.0,485.1
2026-03-04,0.0,485.1
2026-03-05,1.1,486.2
2026-03-06,6.6,492.8
2026-03-07,0.6,493.4
2026-03-08,6.8,500.2
2026-03-09,0.1,500.3
2026-03-10,0.6,500.9
2026-03-11,1.1,502.0
2026-03-12,0.0,502.0
2026-03-13,5.1,507.1
2026-03-14,28.7,535.8
2026-03-15,7.4,543.2
2026-03-16,0.8,544.0
2026-03-17,0.0,544.0
2026-03-18,0.0,544.0
2026-03-19,0.0,544.0
2026-03-20,0.0,544.0
2026-03-21,0.0,544.0
2026-03-22,4.3,548.3
2026-03-23,0.7,549.0
2026-03-24,0.0,549.0
2026-03-25,2.1,551.1
2026-03-26,0.6,551.7
2026-03-27,0.0,551.7
2026-03-28,2.0,553.7
2026-03-29,3.7,557.4
2026-03-30,6.5,563.9
2026-03-31,0.8,564.7
2026-04-01,2.6,567.3
2026-04-02,7.1,574.4
2026-04-03,0.0,574.4
2026-04-04,0.0,574.4
2026-04-05,0.0,574.4
2026-04-06,0.0,574.4
2026-04-07,0.0,574.4
2026-04-08,0.0,574.4
2026-04-09,0.0,574.4
2026-04-10,0.0,574.4
2026-04-11,13.1,587.5
2026-04-12,4.1,591.6
2026-04-13,5.4,597.0
2026-04-14,0.0,597.0
