calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,0.18,-2.42,3.4,239
2,Feb,0.14,-3.42,5.18,270
3,Mar,5.76,2.89,8.4,370
4,Apr,8.56,4.9,13.25,426
5,May,13.69,8.65,19.1,506
6,Jun,18.23,13.79,23.4,510
7,Jul,19.23,15.28,23.42,519
8,Aug,18.69,15.55,21.3,466
9,Sep,16.27,14.0,18.5,301
