date,precipitation_sum,accumulated_precipitation
2026-01-01,0.0,0.0
2026-01-02,0.0,0.0
2026-01-03,0.0,0.0
2026-01-04,0.0,0.0
2026-01-05,0.0,0.0
2026-01-06,0.0,0.0
2026-01-07,1.0,1.0
2026-01-08,6.3,7.3
2026-01-09,2.3,9.6
2026-01-10,0.6,10.2
2026-01-11,0.0,10.2
2026-01-12,0.0,10.2
2026-01-13,0.0,10.2
2026-01-14,0.0,10.2
2026-01-15,3.0,13.2
2026-01-16,0.0,13.2
2026-01-17,8.7,21.9
2026-01-18,0.0,21.9
2026-01-19,0.0,21.9
2026-01-20,0.0,21.9
2026-01-21,0.0,21.9
2026-01-22,2.3,24.2
2026-01-23,11.2,35.4
2026-01-24,0.1,35.5
2026-01-25,2.3,37.8
2026-01-26,0.0,37.8
2026-01-27,13.5,51.3
2026-01-28,18.0,69.3
2026-01-29,0.2,69.5
2026-01-30,11.0,80.5
2026-01-31,1.3,81.8
2026-02-01,1.3,83.1
2026-02-02,0.6,83.7
2026-02-03,14.2,97.9
2026-02-04,1.9,99.8
2026-02-05,6.4,106.2
2026-02-06,3.9,110.1
2026-02-07,0.0,110.1
2026-02-08,0.0,110.1
2026-02-09,0.0,110.1
2026-02-10,9.2,119.3
2026-02-11,15.0,134.3
2026-02-12,13.2,147.5
2026-02-13,2.6,150.1
2026-02-14,2.9,153.0
2026-02-15,2.1,155.1
2026-02-16,4.4,159.5
2026-02-17,2.0,161.5
2026-02-18,1.1,162.6
2026-02-19,11.8,174.4
2026-02-20,0.1,174.5
2026-02-21,0.0,174.5
2026-02-22,0.0,174.5
2026-02-23,0.0,174.5
2026-02-24,0.0,174.5
2026-02-25,0.0,174.5
2026-02-26,0.0,174.5
2026-02-27,0.0,174.5
2026-02-28,1.3,175.8
2026-03-01,0.0,175.8
2026-03-02,0.0,175.8
2026-03-03,0.0,175.8
2026-03-04,0.0,175.8
2026-03-05,0.1,175.9
2026-03-06,0.0,175.9
2026-03-07,0.0,175.9
2026-03-08,0.0,175.9
2026-03-09,0.9,176.8
2026-03-10,3.6,180.4
2026-03-11,8.3,188.7
2026-03-12,0.0,188.7
2026-03-13,0.0,188.7
2026-03-14,13.1,201.8
2026-03-15,0.0,201.8
2026-03-16,0.0,201.8
2026-03-17,0.0,201.8
2026-03-18,0.0,201.8
2026-03-19,0.0,201.8
2026-03-20,0.0,201.8
2026-03-21,0.0,201.8
2026-03-22,4.9,206.7
2026-03-23,0.0,206.7
2026-03-24,0.0,206.7
2026-03-25,0.8,207.5
2026-03-26,2.1,209.6
2026-03-27,0.0,209.6
2026-03-28,1.3,210.9
2026-03-29,0.0,210.9
2026-03-30,1.4,212.3
2026-03-31,0.4,212.7
2026-04-01,0.9,213.6
2026-04-02,0.0,213.6
2026-04-03,0.0,213.6
2026-04-04,0.5,214.1
2026-04-05,0.0,214.1
2026-04-06,0.0,214.1
2026-04-07,0.0,214.1
2026-04-08,0.0,214.1
2026-04-09,0.0,214.1
2026-04-10,0.0,214.1
2026-04-11,1.6,215.7
2026-04-12,14.9,230.6
2026-04-13,13.0,243.6
2026-04-14,0.2,243.8
2026-04-15,0.0,243.8
2026-04-16,0.0,243.8
2026-04-17,0.0,243.8
2026-04-18,0.0,243.8
2026-04-19,0.0,243.8
2026-04-20,0.0,243.8
2026-04-21,0.0,243.8
2026-04-22,0.0,243.8
2026-04-23,0.0,243.8
2026-04-24,0.0,243.8
2026-04-25,0.0,243.8
2026-04-26,0.0,243.8
2026-04-27,0.0,243.8
2026-04-28,11.1,254.9
2026-04-29,0.0,254.9
2026-04-30,0.0,254.9
2026-05-01,0.0,254.9
2026-05-02,0.0,254.9
2026-05-03,1.4,256.3
2026-05-04,17.2,273.5
2026-05-05,29.1,302.6
2026-05-06,26.5,329.1
2026-05-07,0.4,329.5
2026-05-08,0.0,329.5
2026-05-09,0.0,329.5
2026-05-10,16.6,346.1
2026-05-11,10.4,356.5
2026-05-12,2.6,359.1
2026-05-13,1.2,360.3
2026-05-14,6.9,367.2
2026-05-15,8.5,375.7
2026-05-16,1.1,376.8
2026-05-17,0.6,377.4
2026-05-18,0.8,378.2
2026-05-19,0.0,378.2
2026-05-20,0.1,378.3
2026-05-21,0.0,378.3
2026-05-22,0.0,378.3
2026-05-23,0.0,378.3
2026-05-24,0.0,378.3
2026-05-25,0.0,378.3
2026-05-26,0.0,378.3
2026-05-27,0.0,378.3
2026-05-28,0.0,378.3
2026-05-29,0.0,378.3
2026-05-30,0.0,378.3
