date,daytime_temperature,daylight_hours_sampled
2026-01-01,-4.63,9
2026-01-02,-3.39,9
2026-01-03,-2.53,9
2026-01-04,-1.02,9
2026-01-05,-1.19,9
2026-01-06,2.22,9
2026-01-07,7.54,9
2026-01-08,7.66,9
2026-01-09,6.89,9
2026-01-10,5.39,9
2026-01-11,6.72,9
2026-01-12,2.66,9
2026-01-13,4.41,9
2026-01-14,7.69,9
2026-01-15,2.82,9
2026-01-16,-1.49,9
2026-01-17,1.24,9
2026-01-18,-0.47,9
2026-01-19,-4.03,9
2026-01-20,-8.82,9
2026-01-21,-6.06,10
2026-01-22,4.3,10
2026-01-23,1.01,10
2026-01-24,-9.46,10
2026-01-25,-10.75,10
2026-01-26,-5.52,10
2026-01-27,-9.61,10
2026-01-28,-9.12,10
2026-01-29,-10.56,10
2026-01-30,-11.64,10
2026-01-31,-11.13,10
2026-02-01,-9.96,10
2026-02-02,-4.1,10
2026-02-03,-4.9,10
2026-02-04,-2.93,10
2026-02-05,-6.17,10
2026-02-06,-5.46,10
2026-02-07,-12.14,11
2026-02-08,-13.39,11
2026-02-09,-8.45,11
2026-02-10,-3.98,11
2026-02-11,1.92,11
2026-02-12,-0.75,11
2026-02-13,-2.65,11
2026-02-14,0.84,11
2026-02-15,0.14,11
2026-02-16,0.32,11
2026-02-17,3.78,11
2026-02-18,2.4,11
2026-02-19,2.75,11
2026-02-20,2.88,11
2026-02-21,6.14,11
2026-02-22,1.46,11
2026-02-23,0.03,11
2026-02-24,-3.76,11
2026-02-25,0.7,11
2026-02-26,2.65,11
2026-02-27,-2.43,11
2026-02-28,-0.45,11
2026-03-01,1.6,11
2026-03-02,-4.51,11
2026-03-03,0.35,11
2026-03-04,5.18,11
2026-03-05,4.27,11
2026-03-06,4.58,11
2026-03-07,5.98,11
2026-03-08,15.86,11
2026-03-09,15.14,11
2026-03-10,18.11,11
2026-03-11,17.65,11
2026-03-12,5.97,11
2026-03-13,3.55,12
2026-03-14,8.5,12
2026-03-15,4.27,12
2026-03-16,14.1,12
2026-03-17,2.94,12
2026-03-18,-0.34,12
2026-03-19,3.29,12
2026-03-20,8.72,13
2026-03-21,11.68,13
2026-03-22,12.59,13
2026-03-23,5.32,13
2026-03-24,5.1,13
2026-03-25,7.08,13
2026-03-26,17.36,13
2026-03-27,10.4,13
2026-03-28,3.35,13
2026-03-29,7.88,13
2026-03-30,16.12,13
2026-03-31,22.92,13
2026-04-01,22.98,13
2026-04-02,7.84,13
2026-04-03,13.57,13
2026-04-04,17.67,13
2026-04-05,13.16,13
2026-04-06,9.68,13
2026-04-07,9.45,13
2026-04-08,4.98,13
2026-04-09,6.82,13
2026-04-10,11.86,13
2026-04-11,14.7,13
2026-04-12,10.45,13
2026-04-13,21.49,13
2026-04-14,26.8,13
2026-04-15,28.32,13
2026-04-16,28.49,13
2026-04-17,24.08,13
2026-04-18,15.88,13
2026-04-19,9.22,13
2026-04-20,8.49,13
2026-04-21,7.45,13
2026-04-22,10.62,13
2026-04-23,18.15,13
2026-04-24,16.83,13
2026-04-25,7.84,13
2026-04-26,10.52,13
2026-04-27,14.44,14
2026-04-28,14.01,14
2026-04-29,13.44,14
2026-04-30,12.91,14
2026-05-01,13.15,14
2026-05-02,13.18,14
2026-05-03,11.39,14
2026-05-04,18.6,14
2026-05-05,24.69,14
2026-05-06,20.09,14
2026-05-07,15.03,14
2026-05-08,15.29,14
2026-05-09,15.1,15
2026-05-10,18.46,15
2026-05-11,14.37,15
2026-05-12,14.8,15
2026-05-13,19.12,15
2026-05-14,16.25,15
2026-05-15,16.55,15
2026-05-16,23.14,15
2026-05-17,27.8,15
2026-05-18,28.18,15
2026-05-19,31.71,15
2026-05-20,29.44,15
2026-05-21,15.85,15
2026-05-22,16.55,15
2026-05-23,11.86,15
2026-05-24,13.25,15
2026-05-25,18.76,15
2026-05-26,22.17,15
2026-05-27,24.14,15
2026-05-28,22.38,15
2026-05-29,22.31,15
2026-05-30,15.38,15
2026-05-31,20.61,15
2026-06-01,19.61,15
2026-06-02,21.42,15
2026-06-03,25.01,15
2026-06-04,26.27,15
2026-06-05,28.78,15
2026-06-06,28.95,15
2026-06-07,25.96,15
2026-06-08,21.46,15
2026-06-09,22.92,15
2026-06-10,26.29,15
2026-06-11,30.05,15
2026-06-12,29.05,15
2026-06-13,28.62,15
2026-06-14,28.98,15
2026-06-15,22.35,15
2026-06-16,21.32,15
2026-06-17,22.63,15
2026-06-18,27.77,15
2026-06-19,26.18,15
2026-06-20,25.83,15
2026-06-21,26.24,15
2026-06-22,22.8,15
2026-06-23,21.23,15
2026-06-24,24.67,15
2026-06-25,25.39,15
2026-06-26,24.71,15
2026-06-27,23.49,15
2026-06-28,24.75,15
2026-06-29,27.6,15
2026-06-30,30.05,15
2026-07-01,30.77,15
2026-07-02,35.67,15
2026-07-03,35.5,15
2026-07-04,32.59,15
2026-07-05,25.91,15
2026-07-06,20.67,15
2026-07-07,20.89,15
2026-07-08,25.01,15
2026-07-09,25.46,15
2026-07-10,27.09,15
2026-07-11,25.37,15
2026-07-12,26.13,15
2026-07-13,26.61,15
2026-07-14,30.26,15
2026-07-15,32.13,15
2026-07-16,29.21,15
2026-07-17,27.92,15
2026-07-18,24.12,15
2026-07-19,24.69,15
2026-07-20,24.77,15
2026-07-21,24.61,15
2026-07-22,27.15,15
2026-07-23,24.09,15
2026-07-24,24.39,15
2026-07-25,24.13,15
2026-07-26,25.29,15
2026-07-27,25.63,15
2026-07-28,23.63,15
2026-07-29,24.15,15
2026-07-30,23.18,15
2026-07-31,25.47,15
2026-08-01,26.65,15
2026-08-02,26.29,15
2026-08-03,25.63,15
2026-08-04,25.0,15
2026-08-05,25.31,15
2026-08-06,29.39,15
2026-08-07,29.36,15
2026-08-08,27.54,15
2026-08-09,30.58,14
2026-08-10,28.46,14
2026-08-11,27.41,13
2026-08-12,28.95,13
2026-08-13,26.91,13
2026-08-14,26.83,13
2026-08-15,25.71,13
2026-08-16,24.46,13
2026-08-17,25.16,13
2026-08-18,26.76,13
2026-08-19,27.09,13
2026-08-20,25.75,13
2026-08-21,22.9,13
2026-08-22,22.85,13
2026-08-23,24.59,13
2026-08-24,23.63,13
2026-08-25,22.87,13
2026-08-26,23.55,13
2026-08-27,24.75,13
2026-08-28,25.87,13
2026-08-29,23.27,13
2026-08-30,25.32,13
2026-08-31,23.64,13
2026-09-01,24.7,13
2026-09-02,20.85,13
2026-09-03,26.52,13
2026-09-04,26.96,13
2026-09-05,23.92,13
2026-09-06,21.92,13
2026-09-07,23.0,13
2026-09-08,23.96,13
2026-09-09,26.8,13
2026-09-10,27.84,13
2026-09-11,24.38,13
2026-09-12,22.85,13
2026-09-13,24.22,13
