date,daytime_temperature,daylight_hours_sampled
2026-01-01,20.78,11
2026-01-02,16.03,11
2026-01-03,16.93,11
2026-01-04,18.73,11
2026-01-05,15.73,11
2026-01-06,14.04,11
2026-01-07,16.69,11
2026-01-08,17.03,11
2026-01-09,17.4,11
2026-01-10,18.17,11
2026-01-11,19.37,11
2026-01-12,19.52,11
2026-01-13,20.38,11
2026-01-14,21.71,11
2026-01-15,21.15,11
2026-01-16,23.35,11
2026-01-17,21.35,11
2026-01-18,22.79,11
2026-01-19,23.42,11
2026-01-20,23.65,11
2026-01-21,16.51,11
2026-01-22,10.83,11
2026-01-23,13.17,11
2026-01-24,13.92,11
2026-01-25,18.89,11
2026-01-26,19.59,11
2026-01-27,21.38,11
2026-01-28,21.18,11
2026-01-29,21.95,11
2026-01-30,23.36,11
2026-01-31,19.79,11
2026-02-01,18.44,11
2026-02-02,16.83,11
2026-02-03,18.82,11
2026-02-04,20.72,11
2026-02-05,22.38,11
2026-02-06,24.35,11
2026-02-07,23.48,11
2026-02-08,14.51,11
2026-02-09,14.25,11
2026-02-10,18.66,11
2026-02-11,18.44,11
2026-02-12,20.78,11
2026-02-13,23.21,11
2026-02-14,23.9,11
2026-02-15,25.06,11
2026-02-16,25.22,11
2026-02-17,23.85,11
2026-02-18,19.6,11
2026-02-19,20.23,11
2026-02-20,21.32,11
2026-02-21,23.46,11
2026-02-22,22.95,11
2026-02-23,24.39,11
2026-02-24,23.76,11
2026-02-25,24.3,11
2026-02-26,22.7,11
2026-02-27,25.19,12
2026-02-28,27.03,12
2026-03-01,27.58,12
2026-03-02,27.85,12
2026-03-03,22.46,12
2026-03-04,20.46,12
2026-03-05,21.45,12
2026-03-06,22.62,12
2026-03-07,22.78,12
2026-03-08,22.91,12
2026-03-09,20.15,12
2026-03-10,19.83,12
2026-03-11,20.08,12
2026-03-12,22.22,12
2026-03-13,22.58,12
2026-03-14,22.01,12
2026-03-15,22.88,12
2026-03-16,24.14,12
2026-03-17,25.01,12
2026-03-18,25.42,12
2026-03-19,26.17,12
2026-03-20,25.6,12
