calendar_month,month,time,precipitation_sum,precipitation_sum_p10,precipitation_sum_p90,sunshine_hours,sunshine_hours_p10,sunshine_hours_p90,temperature_2m_mean,temperature_2m_mean_p10,temperature_2m_mean_p90,relative_humidity_2m_mean,relative_humidity_2m_mean_p10,relative_humidity_2m_mean_p90,temperature_2m_min_absolute,temperature_2m_max_absolute
1,1,Jan,17.0,17.0,17.0,296.12,296.12,296.12,22.35,19.5,25.7,74.55,69.0,80.0,14.5,33.0
2,2,Feb,4.0,4.0,4.0,297.74,297.74,297.74,22.78,18.2,27.46,66.5,58.0,74.5,11.7,35.9
3,3,Mar,29.7,29.7,29.7,346.43,346.43,346.43,25.47,22.2,27.5,68.16,63.0,76.0,17.5,35.8
4,4,Apr,30.9,30.9,30.9,349.47,349.47,349.47,27.28,25.09,30.05,66.7,58.9,77.1,20.7,38.9
5,5,May,165.2,165.2,165.2,346.69,346.69,346.69,29.54,26.9,31.8,67.68,54.0,86.0,23.5,39.6
6,6,Jun,151.3,151.3,151.3,334.72,334.72,334.72,28.81,26.97,30.43,74.13,63.0,83.6,23.6,37.5
7,7,Jul,77.3,77.3,77.3,363.52,363.52,363.52,28.51,27.5,29.3,75.74,70.0,80.0,22.9,36.5
8,8,Aug,93.2,93.2,93.2,363.68,363.68,363.68,28.08,27.4,28.8,79.45,76.0,84.0,23.0,36.4
9,9,Sep,32.3,32.3,32.3,116.93,116.93,116.93,28.04,27.29,28.84,81.9,76.8,85.1,24.1,34.6
