date,precipitation_sum,accumulated_precipitation
2026-01-01,0.0,0.0
2026-01-02,0.0,0.0
2026-01-03,0.0,0.0
2026-01-04,0.0,0.0
2026-01-05,0.0,0.0
2026-01-06,0.0,0.0
2026-01-07,0.0,0.0
2026-01-08,0.0,0.0
2026-01-09,0.0,0.0
2026-01-10,0.0,0.0
2026-01-11,0.0,0.0
2026-01-12,0.0,0.0
2026-01-13,0.0,0.0
2026-01-14,0.0,0.0
2026-01-15,0.0,0.0
2026-01-16,0.0,0.0
2026-01-17,0.0,0.0
2026-01-18,0.0,0.0
2026-01-19,0.0,0.0
2026-01-20,0.4,0.4
2026-01-21,0.0,0.4
2026-01-22,0.0,0.4
2026-01-23,0.2,0.6
2026-01-24,0.0,0.6
2026-01-25,0.0,0.6
2026-01-26,0.0,0.6
2026-01-27,0.0,0.6
2026-01-28,0.0,0.6
2026-01-29,0.1,0.7
2026-01-30,1.0,1.7
2026-01-31,3.0,4.7
2026-02-01,1.3,6.0
2026-02-02,0.0,6.0
2026-02-03,0.0,6.0
2026-02-04,0.4,6.4
2026-02-05,0.0,6.4
2026-02-06,0.0,6.4
2026-02-07,0.6,7.0
2026-02-08,1.0,8.0
2026-02-09,0.2,8.2
2026-02-10,0.0,8.2
2026-02-11,0.2,8.4
2026-02-12,0.0,8.4
2026-02-13,0.0,8.4
2026-02-14,0.0,8.4
2026-02-15,0.0,8.4
2026-02-16,0.9,9.3
2026-02-17,0.3,9.6
2026-02-18,0.0,9.6
2026-02-19,0.0,9.6
2026-02-20,0.0,9.6
2026-02-21,0.0,9.6
2026-02-22,0.5,10.1
2026-02-23,0.1,10.2
2026-02-24,0.2,10.4
2026-02-25,0.0,10.4
2026-02-26,0.9,11.3
2026-02-27,5.7,17.0
2026-02-28,27.2,44.2
2026-03-01,1.9,46.1
2026-03-02,13.3,59.4
2026-03-03,17.2,76.6
2026-03-04,19.4,96.0
2026-03-05,0.2,96.2
2026-03-06,0.0,96.2
2026-03-07,0.4,96.6
2026-03-08,0.0,96.6
2026-03-09,0.0,96.6
2026-03-10,1.3,97.9
2026-03-11,0.0,97.9
2026-03-12,0.0,97.9
2026-03-13,0.0,97.9
2026-03-14,0.0,97.9
2026-03-15,0.0,97.9
2026-03-16,0.0,97.9
2026-03-17,1.0,98.9
2026-03-18,0.0,98.9
2026-03-19,0.1,99.0
2026-03-20,0.4,99.4
2026-03-21,0.0,99.4
2026-03-22,0.0,99.4
2026-03-23,0.0,99.4
2026-03-24,1.0,100.4
2026-03-25,0.1,100.5
2026-03-26,4.5,105.0
2026-03-27,4.2,109.2
2026-03-28,5.3,114.5
2026-03-29,3.1,117.6
2026-03-30,1.2,118.8
2026-03-31,3.9,122.7
2026-04-01,0.6,123.3
2026-04-02,5.9,129.2
2026-04-03,12.4,141.6
2026-04-04,44.2,185.8
2026-04-05,37.1,222.9
2026-04-06,6.4,229.3
2026-04-07,1.3,230.6
2026-04-08,6.2,236.8
2026-04-09,3.0,239.8
2026-04-10,1.1,240.9
2026-04-11,2.4,243.3
2026-04-12,2.3,245.6
2026-04-13,1.4,247.0
2026-04-14,1.7,248.7
2026-04-15,1.6,250.3
2026-04-16,1.3,251.6
2026-04-17,6.5,258.1
2026-04-18,0.0,258.1
2026-04-19,0.4,258.5
2026-04-20,5.7,264.2
2026-04-21,7.0,271.2
2026-04-22,1.1,272.3
2026-04-23,2.7,275.0
2026-04-24,49.6,324.6
2026-04-25,0.3,324.9
2026-04-26,0.0,324.9
2026-04-27,0.0,324.9
2026-04-28,5.2,330.1
2026-04-29,12.0,342.1
2026-04-30,0.0,342.1
2026-05-01,0.6,342.7
2026-05-02,1.5,344.2
2026-05-03,43.5,387.7
2026-05-04,4.2,391.9
2026-05-05,53.1,445.0
2026-05-06,0.3,445.3
2026-05-07,0.0,445.3
2026-05-08,7.8,453.1
2026-05-09,25.8,478.9
2026-05-10,0.9,479.8
2026-05-11,0.2,480.0
2026-05-12,1.5,481.5
2026-05-13,0.4,481.9
2026-05-14,15.6,497.5
2026-05-15,12.7,510.2
2026-05-16,6.6,516.8
2026-05-17,8.3,525.1
2026-05-18,4.3,529.4
2026-05-19,5.4,534.8
2026-05-20,29.6,564.4
2026-05-21,22.3,586.7
2026-05-22,2.1,588.8
2026-05-23,2.7,591.5
2026-05-24,2.4,593.9
2026-05-25,0.6,594.5
2026-05-26,0.9,595.4
2026-05-27,0.4,595.8
2026-05-28,0.1,595.9
2026-05-29,3.5,599.4
2026-05-30,3.0,602.4
