calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,6.17,1.4,9.8,265
2,Feb,8.92,5.0,12.8,280
3,Mar,10.06,6.39,13.91,370
4,Apr,13.6,8.12,18.94,417
5,May,17.82,10.2,28.5,481
6,Jun,20.38,13.6,29.23,510
7,Jul,23.9,17.42,29.5,503
8,Aug,22.53,17.2,28.3,452
9,Sep,19.14,14.7,23.4,221
