date,daytime_temperature,daylight_hours_sampled
2026-01-01,13.13,10
2026-01-02,14.48,10
2026-01-03,14.76,10
2026-01-04,11.91,10
2026-01-05,12.31,10
2026-01-06,13.53,10
2026-01-07,12.88,10
2026-01-08,11.11,10
2026-01-09,10.46,10
2026-01-10,10.56,10
2026-01-11,11.87,10
2026-01-12,10.86,10
2026-01-13,12.36,10
2026-01-14,12.54,10
2026-01-15,13.85,10
2026-01-16,15.23,10
2026-01-17,13.47,10
2026-01-18,13.55,10
2026-01-19,12.07,10
2026-01-20,11.64,10
2026-01-21,11.05,10
2026-01-22,11.73,10
2026-01-23,11.81,10
2026-01-24,13.14,10
2026-01-25,9.22,10
2026-01-26,11.25,10
2026-01-27,11.95,10
2026-01-28,14.58,10
2026-01-29,13.48,10
2026-01-30,12.41,10
2026-01-31,12.47,10
2026-02-01,12.45,10
2026-02-02,11.92,10
2026-02-03,14.53,10
2026-02-04,15.08,10
2026-02-05,15.57,10
2026-02-06,15.84,10
2026-02-07,14.24,10
2026-02-08,14.09,10
2026-02-09,15.01,10
2026-02-10,12.73,10
2026-02-11,13.15,10
2026-02-12,13.87,10
2026-02-13,13.05,10
2026-02-14,12.04,11
2026-02-15,13.03,11
2026-02-16,10.33,11
2026-02-17,9.78,11
2026-02-18,9.0,11
2026-02-19,9.45,11
2026-02-20,8.98,11
2026-02-21,11.93,11
2026-02-22,14.37,11
2026-02-23,14.01,11
2026-02-24,16.75,11
2026-02-25,15.91,11
2026-02-26,16.77,12
2026-02-27,19.89,12
2026-02-28,18.08,12
2026-03-01,14.97,12
2026-03-02,14.99,12
2026-03-03,14.71,12
2026-03-04,15.07,12
2026-03-05,15.3,12
2026-03-06,18.78,12
2026-03-07,21.58,12
2026-03-08,17.84,12
2026-03-09,15.99,12
2026-03-10,15.41,12
2026-03-11,17.2,12
2026-03-12,17.11,12
2026-03-13,16.3,12
2026-03-14,17.83,12
2026-03-15,17.97,12
2026-03-16,22.34,12
2026-03-17,25.4,12
2026-03-18,23.59,12
2026-03-19,23.59,12
2026-03-20,24.3,12
2026-03-21,20.19,12
2026-03-22,15.92,12
2026-03-23,18.8,12
2026-03-24,19.78,12
2026-03-25,18.04,12
2026-03-26,18.3,12
2026-03-27,21.57,12
2026-03-28,16.98,12
2026-03-29,21.02,13
