calendar_month,month,time,precipitation_sum,precipitation_sum_p10,precipitation_sum_p90,sunshine_hours,sunshine_hours_p10,sunshine_hours_p90,temperature_2m_mean,temperature_2m_mean_p10,temperature_2m_mean_p90,relative_humidity_2m_mean,relative_humidity_2m_mean_p10,relative_humidity_2m_mean_p90,temperature_2m_min_absolute,temperature_2m_max_absolute
1,1,Jan,64.7,64.7,64.7,268.79,268.79,268.79,14.77,13.0,16.7,65.55,41.0,90.0,5.8,26.4
2,2,Feb,56.5,56.5,56.5,249.98,249.98,249.98,15.53,12.76,17.95,70.04,53.8,81.6,6.0,29.0
3,3,Mar,1.4,1.4,1.4,337.71,337.71,337.71,18.13,15.6,20.4,69.84,43.0,83.0,10.1,30.5
4,4,Apr,13.6,13.6,13.6,346.44,346.44,346.44,17.32,16.39,18.32,69.53,59.6,77.1,11.0,28.7
5,5,May,8.0,8.0,8.0,347.56,347.56,347.56,17.65,16.9,18.3,71.52,66.0,78.0,12.7,25.4
6,6,Jun,0.8,0.8,0.8,366.51,366.51,366.51,18.93,17.8,20.41,75.37,70.9,79.1,13.0,25.8
7,7,Jul,1.0,1.0,1.0,387.66,387.66,387.66,21.49,19.5,23.1,76.19,71.0,79.0,16.3,27.2
8,8,Aug,10.1,10.1,10.1,371.8,371.8,371.8,23.32,22.2,24.9,77.48,74.0,80.0,18.9,30.2
9,9,Sep,4.9,4.9,4.9,193.51,193.51,193.51,23.59,20.88,28.36,69.88,62.2,76.4,16.1,35.0
