date,daytime_temperature,daylight_hours_sampled
2026-01-01,21.82,12
2026-01-02,22.4,12
2026-01-03,23.16,12
2026-01-04,24.22,12
2026-01-05,22.36,12
2026-01-06,22.61,12
2026-01-07,22.38,12
2026-01-08,22.94,12
2026-01-09,22.02,12
2026-01-10,21.65,12
2026-01-11,22.36,12
2026-01-12,22.37,12
2026-01-13,22.18,12
2026-01-14,22.15,12
2026-01-15,22.73,12
2026-01-16,22.61,12
2026-01-17,23.97,12
2026-01-18,23.68,12
2026-01-19,23.21,12
2026-01-20,22.8,12
2026-01-21,22.8,12
2026-01-22,23.43,12
2026-01-23,22.62,12
2026-01-24,23.43,12
2026-01-25,23.75,12
2026-01-26,23.22,12
2026-01-27,22.94,12
2026-01-28,22.71,12
2026-01-29,22.88,12
2026-01-30,23.14,12
2026-01-31,20.32,12
2026-02-01,19.08,12
2026-02-02,18.18,12
2026-02-03,19.36,12
2026-02-04,22.39,12
2026-02-05,21.62,12
2026-02-06,19.18,12
2026-02-07,19.28,12
2026-02-08,20.18,12
2026-02-09,20.72,12
2026-02-10,20.94,12
2026-02-11,23.16,12
2026-02-12,23.56,12
2026-02-13,22.31,12
2026-02-14,21.71,12
2026-02-15,23.39,12
2026-02-16,22.9,12
2026-02-17,22.72,12
2026-02-18,22.66,12
2026-02-19,22.23,12
2026-02-20,23.52,12
2026-02-21,23.06,12
2026-02-22,22.42,12
2026-02-23,22.22,12
2026-02-24,21.28,12
2026-02-25,22.19,12
2026-02-26,24.02,12
2026-02-27,24.87,12
2026-02-28,24.02,12
2026-03-01,24.14,12
2026-03-02,23.78,12
2026-03-03,24.17,12
2026-03-04,23.62,12
2026-03-05,23.84,12
2026-03-06,23.38,12
2026-03-07,23.68,12
2026-03-08,24.29,12
2026-03-09,23.43,12
2026-03-10,23.42,12
2026-03-11,24.18,12
2026-03-12,23.88,12
2026-03-13,23.82,12
2026-03-14,23.72,12
2026-03-15,23.96,12
2026-03-16,24.69,12
2026-03-17,24.67,12
2026-03-18,24.65,12
2026-03-19,23.62,12
2026-03-20,21.96,12
2026-03-21,22.28,12
2026-03-22,22.76,12
2026-03-23,24.58,12
2026-03-24,24.64,12
2026-03-25,24.35,12
2026-03-26,24.21,12
2026-03-27,24.28,12
2026-03-28,23.27,12
2026-03-29,23.44,12
2026-03-30,23.36,12
2026-03-31,23.46,12
2026-04-01,22.27,12
2026-04-02,22.64,12
2026-04-03,22.76,12
2026-04-04,22.5,12
2026-04-05,23.26,12
2026-04-06,24.02,12
2026-04-07,24.27,12
2026-04-08,23.98,12
2026-04-09,24.6,12
2026-04-10,24.48,12
2026-04-11,22.28,12
2026-04-12,22.8,12
2026-04-13,24.41,12
2026-04-14,24.48,12
2026-04-15,24.49,12
2026-04-16,23.42,12
2026-04-17,24.03,12
2026-04-18,25.0,12
2026-04-19,25.38,12
2026-04-20,24.88,12
2026-04-21,24.78,12
2026-04-22,23.1,12
2026-04-23,22.48,12
2026-04-24,21.25,12
2026-04-25,22.25,12
2026-04-26,22.53,12
2026-04-27,23.54,12
2026-04-28,24.07,12
2026-04-29,24.97,12
2026-04-30,24.87,12
2026-05-01,23.47,12
2026-05-02,22.88,12
2026-05-03,23.38,12
2026-05-04,23.59,12
2026-05-05,23.12,12
2026-05-06,24.09,12
2026-05-07,23.75,12
2026-05-08,25.12,12
2026-05-09,24.11,12
2026-05-10,24.25,12
2026-05-11,25.19,12
2026-05-12,24.16,12
2026-05-13,24.52,12
2026-05-14,24.42,12
2026-05-15,24.7,12
2026-05-16,24.49,12
2026-05-17,24.98,12
2026-05-18,25.24,12
2026-05-19,25.53,12
2026-05-20,23.53,12
2026-05-21,24.39,12
2026-05-22,24.22,12
2026-05-23,25.64,12
2026-05-24,25.25,12
2026-05-25,25.64,12
2026-05-26,24.19,12
2026-05-27,25.49,12
2026-05-28,24.08,12
2026-05-29,22.52,12
2026-05-30,22.82,12
2026-05-31,24.31,12
2026-06-01,24.78,12
2026-06-02,23.82,12
2026-06-03,22.05,12
2026-06-04,21.16,12
2026-06-05,20.99,12
2026-06-06,21.3,12
2026-06-07,19.55,12
2026-06-08,19.22,12
2026-06-09,19.39,12
2026-06-10,20.57,12
2026-06-11,23.65,12
2026-06-12,24.98,12
2026-06-13,24.67,12
2026-06-14,23.52,12
2026-06-15,23.78,12
2026-06-16,22.48,12
2026-06-17,23.09,12
2026-06-18,22.66,12
2026-06-19,23.51,12
2026-06-20,23.2,12
2026-06-21,22.69,12
2026-06-22,21.63,12
2026-06-23,23.38,12
2026-06-24,23.35,13
2026-06-25,24.46,13
2026-06-26,24.74,13
2026-06-27,24.78,13
2026-06-28,24.83,13
2026-06-29,25.02,13
2026-06-30,25.34,13
2026-07-01,25.21,13
2026-07-02,22.91,13
2026-07-03,23.35,13
2026-07-04,21.46,13
2026-07-05,23.12,13
2026-07-06,24.02,13
2026-07-07,25.22,13
2026-07-08,26.0,13
2026-07-09,24.85,13
2026-07-10,23.69,13
2026-07-11,23.19,13
2026-07-12,23.33,13
2026-07-13,23.48,13
2026-07-14,24.07,13
2026-07-15,25.49,13
2026-07-16,25.12,13
2026-07-17,24.91,13
2026-07-18,24.46,13
2026-07-19,23.42,13
2026-07-20,20.31,13
2026-07-21,22.21,13
2026-07-22,21.46,13
2026-07-23,19.62,13
2026-07-24,21.83,13
2026-07-25,24.02,13
2026-07-26,23.97,13
2026-07-27,22.57,13
2026-07-28,22.68,13
2026-07-29,24.1,12
2026-07-30,24.37,12
2026-07-31,24.12,12
2026-08-01,23.51,12
2026-08-02,23.46,12
2026-08-03,23.43,12
2026-08-04,22.98,12
2026-08-05,23.28,12
2026-08-06,21.49,12
2026-08-07,23.42,12
2026-08-08,24.02,12
2026-08-09,23.68,12
2026-08-10,24.48,12
2026-08-11,25.41,12
2026-08-12,25.08,12
2026-08-13,25.1,12
2026-08-14,24.61,12
2026-08-15,22.3,12
2026-08-16,21.25,12
2026-08-17,22.24,12
2026-08-18,22.22,12
2026-08-19,23.31,12
2026-08-20,23.33,12
2026-08-21,24.84,12
2026-08-22,24.47,12
2026-08-23,21.53,12
2026-08-24,24.09,12
2026-08-25,23.3,12
2026-08-26,24.24,12
2026-08-27,24.23,12
2026-08-28,20.98,12
2026-08-29,22.91,12
2026-08-30,22.92,12
2026-08-31,24.42,12
2026-09-01,23.34,12
2026-09-02,23.98,12
2026-09-03,23.82,12
2026-09-04,24.04,12
2026-09-05,24.52,12
2026-09-06,23.1,12
2026-09-07,24.16,12
2026-09-08,24.92,12
2026-09-09,23.52,12
