month,day,avg_daytime_temperature,years_sampled
1,1,5.35,1
1,2,8.07,1
1,3,16.31,1
1,4,16.65,1
1,5,15.34,1
1,6,17.03,1
1,7,17.3,1
1,8,12.43,1
1,9,10.68,1
1,10,16.2,1
1,11,11.39,1
1,12,5.51,1
1,13,7.55,1
1,14,11.54,1
1,15,12.41,1
1,16,12.99,1
1,17,9.5,1
1,18,6.64,1
1,19,5.97,1
1,20,7.9,1
1,21,10.18,1
1,22,11.87,1
1,23,11.82,1
1,24,13.32,1
1,25,14.4,1
1,26,12.28,1
1,27,12.41,1
1,28,12.8,1
1,29,14.19,1
1,30,13.99,1
1,31,13.41,1
2,1,13.42,1
2,2,11.71,1
2,3,11.98,1
2,4,14.11,1
2,5,13.65,1
2,6,13.61,1
2,7,16.11,1
2,8,15.16,1
2,9,13.89,1
2,10,12.26,1
2,11,12.65,1
2,12,14.67,1
2,13,13.59,1
2,14,15.37,1
2,15,17.25,1
2,16,14.06,1
2,17,12.9,1
2,18,12.4,1
2,19,11.95,1
2,20,14.45,1
2,21,12.99,1
2,22,10.78,1
2,23,12.43,1
2,24,13.62,1
2,25,13.74,1
2,26,12.07,1
2,27,10.99,1
2,28,10.51,1
3,1,11.51,1
3,2,13.41,1
3,3,14.43,1
3,4,15.56,1
3,5,14.22,1
3,6,14.89,1
3,7,14.52,1
3,8,13.41,1
3,9,12.41,1
3,10,13.63,1
3,11,14.05,1
3,12,14.43,1
3,13,13.66,1
3,14,13.4,1
3,15,13.93,1
3,16,13.88,1
3,17,12.48,1
3,18,12.8,1
3,19,10.58,1
3,20,9.12,1
3,21,10.26,1
3,22,12.07,1
3,23,12.54,1
3,24,12.18,1
3,25,12.78,1
3,26,14.42,1
3,27,13.99,1
3,28,11.98,1
3,29,13.52,1
3,30,14.97,1
3,31,15.03,1
4,1,12.96,1
4,2,13.18,1
4,3,14.51,1
4,4,14.79,1
4,5,16.04,1
4,6,18.28,1
4,7,18.54,1
4,8,21.1,1
4,9,17.45,1
4,10,16.15,1
4,11,15.36,1
4,12,16.39,1
4,13,16.65,1
4,14,16.8,1
4,15,18.64,1
4,16,18.31,1
4,17,18.91,1
4,18,19.19,1
4,19,18.54,1
4,20,18.62,1
4,21,20.05,1
4,22,19.35,1
4,23,13.26,1
4,24,16.14,1
4,25,18.51,1
4,26,21.65,1
4,27,22.54,1
4,28,21.06,1
4,29,21.2,1
4,30,21.81,1
5,1,13.01,1
5,2,12.66,1
5,3,11.46,1
5,4,16.2,1
5,5,20.83,1
5,6,21.02,1
5,7,21.34,1
5,8,19.79,1
5,9,21.92,1
5,10,21.65,1
5,11,22.49,1
5,12,24.71,1
5,13,23.56,1
5,14,22.28,1
5,15,21.77,1
5,16,21.31,1
5,17,21.95,1
5,18,22.54,1
5,19,20.85,1
5,20,21.93,1
5,21,22.61,1
5,22,21.31,1
5,23,21.09,1
5,24,22.41,1
5,25,23.83,1
5,26,25.92,1
5,27,27.2,1
5,28,25.47,1
5,29,25.4,1
5,30,23.79,1
5,31,25.54,1
6,1,26.34,1
6,2,26.25,1
6,3,26.49,1
6,4,26.92,1
6,5,24.74,1
6,6,25.48,1
6,7,28.76,1
6,8,30.31,1
6,9,28.01,1
6,10,29.81,1
6,11,29.23,1
6,12,27.39,1
6,13,24.22,1
6,14,26.09,1
6,15,27.24,1
6,16,28.15,1
6,17,28.91,1
6,18,26.59,1
6,19,27.06,1
6,20,26.92,1
6,21,28.59,1
6,22,29.98,1
6,23,30.88,1
6,24,29.34,1
6,25,30.48,1
6,26,31.39,1
6,27,31.41,1
6,28,28.88,1
6,29,30.97,1
6,30,32.92,1
7,1,31.42,1
7,2,30.13,1
7,3,31.57,1
7,4,30.19,1
7,5,29.0,1
7,6,29.49,1
7,7,30.54,1
7,8,29.95,1
7,9,28.52,1
7,10,26.89,1
7,11,29.5,1
7,12,30.81,1
7,13,31.41,1
7,14,30.74,1
7,15,31.43,1
7,16,33.48,1
7,17,32.41,1
7,18,33.52,1
7,19,33.6,1
7,20,33.7,1
7,21,33.82,1
7,22,32.29,1
7,23,29.92,1
7,24,26.26,1
7,25,23.69,1
7,26,27.21,1
7,27,29.94,1
7,28,33.06,1
7,29,31.81,1
7,30,29.24,1
7,31,29.01,1
8,1,28.19,1
8,2,28.65,1
8,3,31.38,1
8,4,32.21,1
8,5,32.56,1
8,6,32.62,1
8,7,32.56,1
8,8,33.43,1
8,9,32.61,1
8,10,31.01,1
8,11,32.53,1
8,12,32.02,1
8,13,30.44,1
8,14,28.45,1
8,15,26.35,1
8,16,27.16,1
8,17,28.64,1
8,18,28.71,1
8,19,29.72,1
8,20,32.19,1
8,21,32.7,1
8,22,31.73,1
8,23,34.99,1
8,24,34.8,1
8,25,34.34,1
8,26,33.47,1
8,27,33.94,1
8,28,32.44,1
8,29,29.45,1
8,30,29.78,1
8,31,30.95,1
9,1,32.21,1
9,2,32.98,1
9,3,31.7,1
9,4,28.85,1
9,5,30.08,1
9,6,31.75,1
9,7,31.03,1
9,8,28.35,1
9,9,28.77,1
9,10,29.16,1
9,11,30.66,1
9,12,30.65,1
9,13,28.84,1
