calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,10.62,6.2,14.27,284
2,Feb,13.5,8.78,17.7,305
3,Mar,13.44,9.1,16.5,370
4,Apr,17.61,12.74,21.4,398
5,May,20.26,15.1,25.7,454
6,Jun,26.09,20.9,30.8,450
7,Jul,29.08,25.54,31.9,465
8,Aug,29.06,25.3,32.15,426
9,Sep,25.99,20.66,30.7,279
