calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,29.91,25.4,33.79,372
2,Feb,30.07,25.45,34.6,336
3,Mar,30.91,26.3,34.7,372
4,Apr,30.43,26.2,34.4,360
5,May,30.35,26.9,33.4,372
6,Jun,29.98,26.1,33.21,360
7,Jul,29.61,26.4,32.6,372
8,Aug,31.83,27.31,35.09,372
9,Sep,31.08,27.13,34.39,252
