date,daytime_temperature,daylight_hours_sampled
2026-01-01,12.29,10
2026-01-02,15.49,10
2026-01-03,14.38,10
2026-01-04,15.19,10
2026-01-05,8.99,10
2026-01-06,9.93,10
2026-01-07,13.29,10
2026-01-08,12.47,10
2026-01-09,14.2,10
2026-01-10,12.9,10
2026-01-11,13.91,10
2026-01-12,14.45,10
2026-01-13,13.57,10
2026-01-14,13.41,10
2026-01-15,13.37,10
2026-01-16,11.21,10
2026-01-17,10.35,10
2026-01-18,9.65,10
2026-01-19,12.63,10
2026-01-20,12.72,10
2026-01-21,15.03,10
2026-01-22,13.26,10
2026-01-23,10.82,10
2026-01-24,10.87,10
2026-01-25,14.3,10
2026-01-26,15.56,10
2026-01-27,12.21,10
2026-01-28,14.69,10
2026-01-29,15.67,10
2026-01-30,15.3,10
2026-01-31,14.28,10
2026-02-01,15.3,10
2026-02-02,11.78,10
2026-02-03,12.26,11
2026-02-04,14.71,11
2026-02-05,14.84,11
2026-02-06,12.13,11
2026-02-07,13.78,11
2026-02-08,12.91,11
2026-02-09,15.55,11
2026-02-10,16.06,11
2026-02-11,15.53,11
2026-02-12,14.95,11
2026-02-13,12.52,11
2026-02-14,13.09,11
2026-02-15,14.03,11
2026-02-16,15.29,11
2026-02-17,14.18,11
2026-02-18,14.43,11
2026-02-19,13.25,11
2026-02-20,14.01,11
2026-02-21,14.95,11
2026-02-22,16.18,11
2026-02-23,15.82,11
2026-02-24,15.75,11
2026-02-25,15.65,11
2026-02-26,17.95,11
2026-02-27,14.8,11
2026-02-28,13.81,11
2026-03-01,13.86,11
2026-03-02,13.5,11
2026-03-03,16.77,11
2026-03-04,17.16,11
2026-03-05,13.5,11
2026-03-06,11.81,11
2026-03-07,14.58,11
2026-03-08,14.16,12
2026-03-09,11.68,12
2026-03-10,12.95,12
2026-03-11,15.44,12
2026-03-12,16.31,12
2026-03-13,15.18,12
2026-03-14,14.16,12
2026-03-15,15.62,12
2026-03-16,18.32,12
2026-03-17,16.98,12
2026-03-18,16.38,12
2026-03-19,14.48,12
2026-03-20,15.25,12
2026-03-21,16.69,12
2026-03-22,16.72,12
2026-03-23,18.78,12
2026-03-24,17.37,12
2026-03-25,18.82,12
2026-03-26,18.62,12
2026-03-27,17.37,12
2026-03-28,18.54,12
2026-03-29,16.72,12
2026-03-30,16.81,12
2026-03-31,21.07,12
2026-04-01,19.81,13
2026-04-02,19.24,13
2026-04-03,20.68,13
2026-04-04,21.25,13
2026-04-05,22.2,13
2026-04-06,18.82,13
2026-04-07,12.73,13
2026-04-08,14.07,13
2026-04-09,17.28,13
2026-04-10,19.45,13
2026-04-11,15.07,13
2026-04-12,14.25,13
2026-04-13,14.79,13
2026-04-14,17.32,13
2026-04-15,17.4,13
2026-04-16,19.26,14
2026-04-17,20.93,14
2026-04-18,22.01,14
2026-04-19,20.49,14
2026-04-20,22.21,14
2026-04-21,19.3,14
2026-04-22,17.41,14
2026-04-23,17.3,14
2026-04-24,19.14,14
2026-04-25,21.17,14
2026-04-26,23.11,14
2026-04-27,23.92,14
2026-04-28,20.98,14
2026-04-29,16.72,14
2026-04-30,17.86,14
2026-05-01,18.39,14
2026-05-02,17.49,14
2026-05-03,17.21,14
2026-05-04,17.13,14
2026-05-05,17.51,14
2026-05-06,17.69,14
2026-05-07,17.41,14
2026-05-08,16.81,14
2026-05-09,15.32,14
2026-05-10,16.34,14
2026-05-11,16.74,14
2026-05-12,16.93,14
2026-05-13,17.34,14
2026-05-14,17.69,14
2026-05-15,17.83,14
2026-05-16,18.34,14
2026-05-17,18.42,14
2026-05-18,17.98,14
2026-05-19,20.82,14
2026-05-20,24.89,14
2026-05-21,27.5,14
2026-05-22,27.93,14
2026-05-23,26.88,14
2026-05-24,24.29,14
2026-05-25,25.03,14
2026-05-26,28.49,14
2026-05-27,27.84,14
2026-05-28,25.96,14
2026-05-29,25.15,14
2026-05-30,23.53,14
2026-05-31,24.46,14
2026-06-01,22.79,14
2026-06-02,21.15,14
2026-06-03,23.06,14
2026-06-04,20.89,14
2026-06-05,20.29,14
2026-06-06,22.69,14
2026-06-07,23.41,14
2026-06-08,22.33,15
2026-06-09,21.09,15
2026-06-10,24.33,15
2026-06-11,30.04,15
2026-06-12,29.33,15
2026-06-13,26.44,15
2026-06-14,23.95,15
2026-06-15,23.95,15
2026-06-16,25.54,15
2026-06-17,27.67,15
2026-06-18,27.08,15
2026-06-19,25.45,15
2026-06-20,27.51,15
2026-06-21,29.63,15
2026-06-22,26.68,15
2026-06-23,26.55,15
2026-06-24,22.63,15
2026-06-25,20.83,15
2026-06-26,22.45,15
2026-06-27,23.25,15
2026-06-28,24.36,15
2026-06-29,26.26,15
2026-06-30,26.89,15
2026-07-01,29.39,15
2026-07-02,34.67,15
2026-07-03,32.83,15
2026-07-04,33.47,15
2026-07-05,33.85,15
2026-07-06,31.06,15
2026-07-07,27.93,15
2026-07-08,28.2,15
2026-07-09,23.43,15
2026-07-10,23.97,15
2026-07-11,21.25,15
2026-07-12,22.29,15
2026-07-13,23.28,15
2026-07-14,24.55,15
2026-07-15,24.51,15
2026-07-16,25.03,15
2026-07-17,25.25,14
2026-07-18,24.34,14
2026-07-19,24.74,14
2026-07-20,24.81,14
2026-07-21,24.97,14
2026-07-22,25.39,14
2026-07-23,25.41,14
2026-07-24,24.16,14
2026-07-25,24.08,14
2026-07-26,26.04,14
2026-07-27,29.53,14
2026-07-28,29.02,14
2026-07-29,26.29,14
2026-07-30,25.4,14
2026-07-31,26.47,14
2026-08-01,27.41,14
2026-08-02,25.98,14
2026-08-03,23.72,14
2026-08-04,25.58,14
2026-08-05,26.51,14
2026-08-06,27.64,14
2026-08-07,29.14,14
2026-08-08,28.34,14
2026-08-09,26.29,14
2026-08-10,25.99,14
2026-08-11,26.87,14
2026-08-12,28.0,14
2026-08-13,27.54,14
2026-08-14,26.31,14
2026-08-15,25.63,14
2026-08-16,29.07,14
2026-08-17,28.42,14
2026-08-18,26.12,14
2026-08-19,25.19,14
2026-08-20,24.49,14
2026-08-21,23.14,14
2026-08-22,22.16,14
2026-08-23,21.22,14
2026-08-24,22.56,14
2026-08-25,22.11,14
2026-08-26,21.28,13
2026-08-27,20.75,13
2026-08-28,22.58,13
2026-08-29,23.67,13
2026-08-30,24.81,13
2026-08-31,23.77,13
2026-09-01,23.84,13
2026-09-02,27.07,13
2026-09-03,33.01,13
2026-09-04,28.16,13
2026-09-05,31.89,13
2026-09-06,29.67,12
2026-09-07,28.32,12
2026-09-08,25.64,12
2026-09-09,23.63,12
2026-09-10,26.28,12
2026-09-11,28.51,12
2026-09-12,30.28,12
2026-09-13,29.23,12
