month,day,avg_daytime_temperature,years_sampled
1,1,0.41,1
1,2,1.41,1
1,3,-0.8,1
1,4,-0.78,1
1,5,-3.01,1
1,6,-4.69,1
1,7,-4.44,1
1,8,-4.73,1
1,9,-3.5,1
1,10,-5.36,1
1,11,-6.09,1
1,12,-7.33,1
1,13,2.72,1
1,14,2.58,1
1,15,3.59,1
1,16,1.82,1
1,17,2.9,1
1,18,2.24,1
1,19,-0.67,1
1,20,-2.09,1
1,21,-3.21,1
1,22,-4.14,1
1,23,-4.4,1
1,24,-2.11,1
1,25,1.44,1
1,26,2.86,1
1,27,1.72,1
1,28,0.77,1
1,29,-0.27,1
1,30,-0.06,1
1,31,-0.58,1
2,1,-3.14,1
2,2,-1.69,1
2,3,0.04,1
2,4,1.13,1
2,5,2.87,1
2,6,3.72,1
2,7,3.03,1
2,8,3.18,1
2,9,2.11,1
2,10,3.67,1
2,11,4.43,1
2,12,8.16,1
2,13,7.01,1
2,14,1.74,1
2,15,-1.43,1
2,16,-1.74,1
2,17,2.17,1
2,18,1.73,1
2,19,0.56,1
2,20,-0.83,1
2,21,6.61,1
2,22,8.81,1
2,23,10.27,1
2,24,8.01,1
2,25,8.22,1
2,26,8.03,1
2,27,9.97,1
2,28,8.54,1
3,1,7.21,1
3,2,4.13,1
3,3,5.05,1
3,4,7.07,1
3,5,6.5,1
3,6,7.81,1
3,7,9.8,1
3,8,9.09,1
3,9,11.49,1
3,10,11.74,1
3,11,12.12,1
3,12,9.13,1
3,13,11.34,1
3,14,12.07,1
3,15,7.22,1
3,16,7.58,1
3,17,6.59,1
3,18,9.46,1
3,19,9.88,1
3,20,8.03,1
3,21,7.48,1
3,22,9.43,1
3,23,9.94,1
3,24,11.34,1
3,25,11.36,1
3,26,5.89,1
3,27,4.93,1
3,28,6.44,1
3,29,5.8,1
3,30,5.52,1
3,31,6.02,1
4,1,7.37,1
4,2,8.83,1
4,3,10.13,1
4,4,12.85,1
4,5,18.14,1
4,6,12.35,1
4,7,11.14,1
4,8,9.68,1
4,9,9.28,1
4,10,4.23,1
4,11,8.1,1
4,12,9.5,1
4,13,14.13,1
4,14,15.05,1
4,15,13.23,1
4,16,16.3,1
4,17,17.78,1
4,18,17.44,1
4,19,13.79,1
4,20,8.21,1
4,21,9.37,1
4,22,10.35,1
4,23,14.03,1
4,24,14.06,1
4,25,16.64,1
4,26,11.05,1
4,27,13.12,1
4,28,14.23,1
4,29,10.97,1
4,30,10.75,1
5,1,16.51,1
5,2,20.07,1
5,3,22.47,1
5,4,21.13,1
5,5,21.04,1
5,6,17.87,1
5,7,15.03,1
5,8,12.42,1
5,9,13.63,1
5,10,16.85,1
5,11,16.81,1
5,12,9.62,1
5,13,11.46,1
5,14,12.93,1
5,15,13.19,1
5,16,11.99,1
5,17,14.51,1
5,18,16.19,1
5,19,18.07,1
5,20,19.27,1
5,21,19.16,1
5,22,21.01,1
5,23,23.41,1
5,24,25.98,1
5,25,24.5,1
5,26,26.33,1
5,27,24.45,1
5,28,19.5,1
5,29,22.35,1
5,30,23.19,1
5,31,20.49,1
6,1,17.72,1
6,2,20.43,1
6,3,17.07,1
6,4,20.49,1
6,5,15.52,1
6,6,18.12,1
6,7,19.82,1
6,8,21.48,1
6,9,19.06,1
6,10,14.29,1
6,11,13.72,1
6,12,13.87,1
6,13,18.73,1
6,14,15.69,1
6,15,15.68,1
6,16,18.26,1
6,17,21.18,1
6,18,24.11,1
6,19,27.7,1
6,20,25.69,1
6,21,26.03,1
6,22,25.15,1
6,23,24.93,1
6,24,26.75,1
6,25,29.5,1
6,26,30.85,1
6,27,32.94,1
6,28,34.45,1
6,29,27.42,1
6,30,24.44,1
7,1,19.68,1
7,2,21.96,1
7,3,19.57,1
7,4,19.46,1
7,5,20.75,1
7,6,20.64,1
7,7,25.63,1
7,8,20.58,1
7,9,22.16,1
7,10,23.52,1
7,11,23.81,1
7,12,24.62,1
7,13,26.69,1
7,14,23.13,1
7,15,21.79,1
7,16,23.19,1
7,17,25.23,1
7,18,22.6,1
7,19,18.72,1
7,20,18.51,1
7,21,18.52,1
7,22,19.77,1
7,23,17.06,1
7,24,19.63,1
7,25,23.53,1
7,26,26.47,1
7,27,21.67,1
7,28,23.47,1
7,29,26.65,1
7,30,31.73,1
7,31,31.22,1
8,1,25.73,1
8,2,22.38,1
8,3,28.05,1
8,4,31.64,1
8,5,29.89,1
8,6,27.52,1
8,7,22.83,1
8,8,21.7,1
8,9,26.07,1
8,10,30.24,1
8,11,22.45,1
8,12,21.46,1
8,13,23.61,1
8,14,25.96,1
8,15,28.83,1
8,16,24.45,1
8,17,19.67,1
8,18,17.81,1
8,19,21.93,1
8,20,24.73,1
8,21,21.62,1
8,22,17.58,1
8,23,17.79,1
8,24,17.24,1
8,25,18.92,1
8,26,19.05,1
8,27,22.63,1
8,28,25.28,1
8,29,21.69,1
8,30,24.55,1
8,31,21.27,1
9,1,21.12,1
9,2,21.18,1
9,3,21.3,1
9,4,24.64,1
9,5,20.07,1
9,6,18.37,1
9,7,19.53,1
9,8,26.15,1
9,9,20.82,1
9,10,16.32,1
9,11,15.39,1
9,12,17.34,1
9,13,16.65,1
9,14,17.97,1
9,15,18.6,1
9,16,19.38,1
9,17,17.17,1
9,18,17.9,1
9,19,18.01,1
9,20,18.84,1
9,21,14.05,1
9,22,13.38,1
9,23,14.43,1
