calendar_month,month,time,precipitation_sum,precipitation_sum_p10,precipitation_sum_p90,sunshine_hours,sunshine_hours_p10,sunshine_hours_p90,temperature_2m_mean,temperature_2m_mean_p10,temperature_2m_mean_p90,relative_humidity_2m_mean,relative_humidity_2m_mean_p10,relative_humidity_2m_mean_p90,temperature_2m_min_absolute,temperature_2m_max_absolute
1,1,Jan,30.4,30.4,30.4,30.29,30.29,30.29,-8.06,-14.5,-2.7,84.68,78.0,91.0,-21.1,0.6
2,2,Feb,24.8,24.8,24.8,86.79,86.79,86.79,-9.85,-16.84,-2.52,84.46,76.7,90.6,-22.9,2.6
3,3,Mar,13.9,13.9,13.9,231.69,231.69,231.69,2.36,0.5,4.8,86.61,79.0,95.0,-4.9,8.4
4,4,Apr,17.3,17.3,17.3,309.03,309.03,309.03,5.03,2.4,7.71,64.6,45.0,92.0,-2.5,15.2
5,5,May,37.8,37.8,37.8,394.69,394.69,394.69,11.33,8.6,14.8,65.48,45.0,82.0,1.7,22.1
6,6,Jun,94.5,94.5,94.5,396.67,396.67,396.67,15.82,13.03,19.42,77.33,67.8,88.0,8.2,25.6
7,7,Jul,92.0,92.0,92.0,373.62,373.62,373.62,17.39,14.3,20.4,77.61,65.0,85.0,10.6,28.0
8,8,Aug,72.7,72.7,72.7,403.07,403.07,403.07,16.48,14.8,18.0,77.81,68.0,86.0,9.5,22.1
9,9,Sep,22.0,22.0,22.0,120.99,120.99,120.99,14.36,12.34,16.38,79.42,73.0,84.0,5.6,20.0
