date,daytime_temperature,daylight_hours_sampled
2026-01-01,-3.93,9
2026-01-02,-5.22,9
2026-01-03,-2.9,9
2026-01-04,-2.99,9
2026-01-05,-6.24,9
2026-01-06,-1.93,9
2026-01-07,0.53,9
2026-01-08,4.46,9
2026-01-09,4.73,9
2026-01-10,5.53,9
2026-01-11,4.51,9
2026-01-12,1.24,9
2026-01-13,4.01,9
2026-01-14,8.27,9
2026-01-15,8.38,9
2026-01-16,-3.53,9
2026-01-17,1.58,9
2026-01-18,0.41,9
2026-01-19,-0.58,9
2026-01-20,-7.06,9
2026-01-21,-8.12,9
2026-01-22,3.78,9
2026-01-23,-2.26,9
2026-01-24,-13.4,9
2026-01-25,-12.7,9
2026-01-26,-8.19,9
2026-01-27,-9.64,9
2026-01-28,-9.13,9
2026-01-29,-9.08,9
2026-01-30,-12.87,10
2026-01-31,-12.33,10
2026-02-01,-10.31,10
2026-02-02,-5.95,11
2026-02-03,-6.44,11
2026-02-04,-3.69,11
2026-02-05,-5.52,11
2026-02-06,-4.72,11
2026-02-07,-5.75,11
2026-02-08,-12.86,11
2026-02-09,-6.92,11
2026-02-10,-3.85,11
2026-02-11,1.55,11
2026-02-12,-1.74,11
2026-02-13,-2.8,11
2026-02-14,-0.56,11
2026-02-15,-2.61,11
2026-02-16,-0.71,11
2026-02-17,0.56,11
2026-02-18,2.4,11
2026-02-19,-0.42,11
2026-02-20,0.35,11
2026-02-21,-1.58,11
2026-02-22,-0.35,11
2026-02-23,-3.29,11
2026-02-24,-3.29,11
2026-02-25,-0.46,11
2026-02-26,1.66,11
2026-02-27,-1.77,11
2026-02-28,2.93,11
2026-03-01,0.16,11
2026-03-02,-8.4,11
2026-03-03,-4.0,11
2026-03-04,4.48,11
2026-03-05,1.61,11
2026-03-06,0.53,11
2026-03-07,3.6,11
2026-03-08,8.5,11
2026-03-09,11.32,11
2026-03-10,16.65,11
2026-03-11,6.54,11
2026-03-12,7.96,11
2026-03-13,2.8,12
2026-03-14,5.82,12
2026-03-15,2.38,12
2026-03-16,12.68,12
2026-03-17,4.99,12
2026-03-18,-0.59,12
2026-03-19,1.93,12
2026-03-20,7.2,12
2026-03-21,7.93,12
2026-03-22,6.02,12
2026-03-23,1.2,13
2026-03-24,4.28,13
2026-03-25,7.07,13
2026-03-26,13.38,13
2026-03-27,5.95,13
2026-03-28,0.74,13
2026-03-29,5.35,13
2026-03-30,13.8,13
2026-03-31,12.59,13
2026-04-01,15.92,13
2026-04-02,3.33,13
2026-04-03,11.82,13
2026-04-04,8.46,13
2026-04-05,11.98,13
2026-04-06,7.04,13
2026-04-07,5.25,13
2026-04-08,2.54,13
2026-04-09,7.65,13
2026-04-10,12.86,13
2026-04-11,12.26,13
2026-04-12,8.41,13
2026-04-13,16.62,13
2026-04-14,21.5,13
2026-04-15,16.12,13
2026-04-16,12.6,13
2026-04-17,12.17,13
2026-04-18,8.89,14
2026-04-19,8.63,14
2026-04-20,7.29,14
2026-04-21,5.41,14
2026-04-22,6.86,14
2026-04-23,12.81,14
2026-04-24,8.14,14
2026-04-25,7.61,14
2026-04-26,10.55,14
2026-04-27,12.49,14
2026-04-28,9.77,14
2026-04-29,9.66,14
2026-04-30,10.58,14
2026-05-01,12.9,14
2026-05-02,11.09,14
2026-05-03,9.78,14
2026-05-04,16.81,14
2026-05-05,20.44,14
2026-05-06,18.6,14
2026-05-07,14.47,14
2026-05-08,13.0,14
2026-05-09,11.25,14
2026-05-10,17.49,14
2026-05-11,14.04,14
2026-05-12,13.91,14
2026-05-13,13.87,14
2026-05-14,14.71,14
2026-05-15,12.34,14
2026-05-16,19.47,15
2026-05-17,25.59,15
2026-05-18,20.3,15
2026-05-19,30.56,15
2026-05-20,28.37,15
2026-05-21,17.78,15
2026-05-22,15.02,15
2026-05-23,14.09,15
2026-05-24,11.67,15
2026-05-25,18.35,15
2026-05-26,22.8,15
2026-05-27,26.68,15
