date,precipitation_sum,accumulated_precipitation
2026-01-01,0.0,0.0
2026-01-02,2.5,2.5
2026-01-03,0.1,2.6
2026-01-04,0.0,2.6
2026-01-05,3.6,6.2
2026-01-06,0.0,6.2
2026-01-07,4.0,10.2
2026-01-08,8.9,19.1
2026-01-09,5.0,24.1
2026-01-10,0.8,24.9
2026-01-11,0.0,24.9
2026-01-12,6.4,31.3
2026-01-13,3.1,34.4
2026-01-14,1.0,35.4
2026-01-15,0.8,36.2
2026-01-16,1.0,37.2
2026-01-17,0.4,37.6
2026-01-18,0.0,37.6
2026-01-19,0.0,37.6
2026-01-20,0.3,37.9
2026-01-21,7.0,44.9
2026-01-22,3.0,47.9
2026-01-23,3.3,51.2
2026-01-24,0.4,51.6
2026-01-25,2.7,54.3
2026-01-26,0.1,54.4
2026-01-27,12.9,67.3
2026-01-28,0.0,67.3
2026-01-29,0.0,67.3
2026-01-30,3.5,70.8
2026-01-31,0.0,70.8
2026-02-01,2.9,73.7
2026-02-02,2.4,76.1
2026-02-03,8.1,84.2
2026-02-04,0.0,84.2
2026-02-05,5.3,89.5
2026-02-06,4.0,93.5
2026-02-07,0.0,93.5
2026-02-08,1.7,95.2
2026-02-09,0.7,95.9
2026-02-10,17.3,113.2
2026-02-11,12.7,125.9
2026-02-12,6.9,132.8
2026-02-13,9.6,142.4
2026-02-14,5.7,148.1
2026-02-15,5.0,153.1
2026-02-16,3.6,156.7
2026-02-17,0.4,157.1
2026-02-18,19.0,176.1
2026-02-19,5.1,181.2
2026-02-20,0.2,181.4
2026-02-21,0.2,181.6
2026-02-22,6.4,188.0
2026-02-23,0.0,188.0
2026-02-24,0.5,188.5
2026-02-25,0.0,188.5
2026-02-26,0.0,188.5
2026-02-27,3.4,191.9
2026-02-28,0.1,192.0
2026-03-01,0.0,192.0
2026-03-02,0.0,192.0
2026-03-03,0.0,192.0
2026-03-04,0.0,192.0
2026-03-05,0.0,192.0
2026-03-06,0.0,192.0
2026-03-07,0.0,192.0
2026-03-08,0.0,192.0
2026-03-09,0.4,192.4
2026-03-10,5.1,197.5
2026-03-11,10.6,208.1
2026-03-12,0.0,208.1
2026-03-13,16.1,224.2
2026-03-14,7.4,231.6
2026-03-15,0.0,231.6
2026-03-16,0.0,231.6
2026-03-17,0.0,231.6
2026-03-18,0.0,231.6
2026-03-19,0.0,231.6
2026-03-20,0.0,231.6
2026-03-21,0.0,231.6
2026-03-22,0.0,231.6
2026-03-23,0.0,231.6
2026-03-24,0.0,231.6
2026-03-25,4.9,236.5
2026-03-26,1.8,238.3
2026-03-27,0.2,238.5
2026-03-28,9.5,248.0
2026-03-29,0.0,248.0
2026-03-30,0.2,248.2
2026-03-31,0.6,248.8
2026-04-01,2.9,251.7
2026-04-02,1.2,252.9
2026-04-03,0.6,253.5
2026-04-04,1.5,255.0
2026-04-05,0.6,255.6
2026-04-06,0.0,255.6
2026-04-07,0.0,255.6
2026-04-08,0.0,255.6
2026-04-09,3.0,258.6
2026-04-10,0.0,258.6
2026-04-11,5.2,263.8
2026-04-12,0.2,264.0
2026-04-13,6.4,270.4
2026-04-14,0.0,270.4
2026-04-15,0.0,270.4
2026-04-16,0.0,270.4
2026-04-17,0.0,270.4
2026-04-18,0.8,271.2
2026-04-19,0.0,271.2
2026-04-20,0.0,271.2
2026-04-21,0.0,271.2
2026-04-22,0.0,271.2
2026-04-23,0.0,271.2
2026-04-24,0.0,271.2
2026-04-25,0.0,271.2
2026-04-26,0.0,271.2
2026-04-27,0.0,271.2
2026-04-28,0.2,271.4
2026-04-29,0.0,271.4
2026-04-30,0.0,271.4
2026-05-01,1.1,272.5
2026-05-02,0.9,273.4
2026-05-03,9.1,282.5
2026-05-04,5.3,287.8
2026-05-05,18.7,306.5
2026-05-06,8.5,315.0
2026-05-07,0.2,315.2
2026-05-08,0.0,315.2
2026-05-09,1.7,316.9
2026-05-10,24.6,341.5
2026-05-11,5.9,347.4
2026-05-12,0.2,347.6
2026-05-13,4.6,352.2
2026-05-14,4.1,356.3
2026-05-15,2.7,359.0
2026-05-16,0.6,359.6
2026-05-17,9.5,369.1
2026-05-18,2.7,371.8
2026-05-19,4.5,376.3
2026-05-20,2.8,379.1
2026-05-21,0.0,379.1
2026-05-22,0.0,379.1
2026-05-23,0.0,379.1
2026-05-24,0.0,379.1
2026-05-25,0.0,379.1
2026-05-26,0.0,379.1
2026-05-27,0.0,379.1
2026-05-28,0.1,379.2
2026-05-29,0.0,379.2
2026-05-30,0.5,379.7
2026-05-31,1.6,381.3
2026-06-01,0.0,381.3
2026-06-02,14.7,396.0
2026-06-03,1.5,397.5
2026-06-04,6.3,403.8
2026-06-05,0.4,404.2
2026-06-06,1.9,406.1
2026-06-07,0.0,406.1
2026-06-08,3.5,409.6
2026-06-09,0.8,410.4
2026-06-10,5.2,415.6
2026-06-11,0.0,415.6
2026-06-12,0.4,416.0
2026-06-13,0.0,416.0
2026-06-14,0.0,416.0
2026-06-15,1.6,417.6
2026-06-16,0.1,417.7
2026-06-17,0.0,417.7
2026-06-18,4.2,421.9
2026-06-19,0.8,422.7
2026-06-20,1.1,423.8
2026-06-21,0.4,424.2
2026-06-22,0.2,424.4
2026-06-23,0.5,424.9
2026-06-24,0.1,425.0
2026-06-25,0.0,425.0
2026-06-26,0.8,425.8
2026-06-27,2.0,427.8
2026-06-28,1.9,429.7
2026-06-29,0.7,430.4
2026-06-30,0.1,430.5
2026-07-01,0.0,430.5
2026-07-02,0.0,430.5
2026-07-03,0.0,430.5
2026-07-04,0.0,430.5
2026-07-05,0.0,430.5
2026-07-06,0.0,430.5
2026-07-07,0.0,430.5
2026-07-08,0.0,430.5
2026-07-09,0.0,430.5
2026-07-10,0.2,430.7
2026-07-11,0.0,430.7
2026-07-12,0.0,430.7
2026-07-13,0.2,430.9
2026-07-14,0.5,431.4
2026-07-15,0.0,431.4
2026-07-16,12.6,444.0
